code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,영업비용,이자비용
3550,LG_Corporation,etc,2022,Q3,1597733000000.0,8217139000000.0,9814872000000.0,177048000000.0,123411000000.0,300459000000.0,7994941000000.0,9514413000000.0,169119000000.0,110536000000.0,119836000000.0,97024000000.0,97024000000.0,801613000000.0,,,
34730,SK_Inc,etc,2022,Q3,1588453000000.0,27047534000000.0,28635987000000.0,6277886000000.0,6389853000000.0,12667739000000.0,12639922000000.0,15968248000000.0,83811000000.0,96248000000.0,83779000000.0,83779000000.0,643561000000.0,16143000000.0,,
