code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,영업비용,이자비용
3550,LG_Corporation,etc,2021,Q3,1769894000000.0,8112939000000.0,9882833000000.0,143302000000.0,128594000000.0,271896000000.0,7927440000000.0,9610937000000.0,151398000000.0,99356000000.0,103353000000.0,83940000000.0,83940000000.0,801613000000.0,,,
34730,SK_Inc,etc,2021,Q3,2148467000000.0,23932538000000.0,26081005000000.0,3841415000000.0,6554511000000.0,10395926000000.0,12154718000000.0,15685079000000.0,136761000000.0,81188000000.0,67828000000.0,67828000000.0,617852000000.0,15385000000.0,,
