code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,영업비용,이자비용
3550,LG_Corporation,etc,2022,Q4,1670275000000.0,8233698000000.0,9903973000000.0,191677000000.0,171882000000.0,363559000000.0,8019857000000.0,9540414000000.0,132932000000.0,62769000000.0,122926000000.0,30089000000.0,30089000000.0,801613000000.0,,,
34730,SK_Inc,etc,2022,Q4,1417446000000.0,27033802000000.0,28451248000000.0,5639723000000.0,6923726000000.0,12563449000000.0,12514748000000.0,15887799000000.0,354687000000.0,-207437000000.0,-109122000000.0,-109122000000.0,1031762000000.0,16143000000.0,,
