code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,영업비용,이자비용
3550,LG_Corporation,etc,2018,Q2,820343000000.0,8529870000000.0,9350213000000.0,183343000000.0,168614000000.0,351957000000.0,5668356000000.0,8998256000000.0,93699000000.0,38033000000.0,41768000000.0,31376000000.0,31376000000.0,879359000000.0,,,
34730,SK_Inc,etc,2018,Q2,820867000000.0,19300644000000.0,20121511000000.0,1988343000000.0,5458888000000.0,7447231000000.0,8250676000000.0,12674280000000.0,80464000000.0,36586000000.0,65090000000.0,65090000000.0,452625000000.0,15385000000.0,,
