,name,sector,year,quarter,유동자산_lag0,유동자산_lag1,유동자산_lag2,유동자산_lag3,비유동자산_lag0,비유동자산_lag1,비유동자산_lag2,비유동자산_lag3,유동부채_lag0,유동부채_lag1,유동부채_lag2,유동부채_lag3,비유동부채_lag0,비유동부채_lag1,비유동부채_lag2,비유동부채_lag3,부채총계_lag0,부채총계_lag1,부채총계_lag2,부채총계_lag3,이익잉여금_lag0,이익잉여금_lag1,이익잉여금_lag2,이익잉여금_lag3,자본총계_lag0,자본총계_lag1,자본총계_lag2,자본총계_lag3,영업이익_lag0,영업이익_lag1,영업이익_lag2,영업이익_lag3,법인세차감전 순이익_lag0,법인세차감전 순이익_lag1,법인세차감전 순이익_lag2,법인세차감전 순이익_lag3,당기순이익_lag0,당기순이익_lag1,당기순이익_lag2,당기순이익_lag3,당기순이익(손실)_lag0,당기순이익(손실)_lag1,당기순이익(손실)_lag2,당기순이익(손실)_lag3,자본금_lag0,자본금_lag1,자본금_lag2,자본금_lag3,Label,Code
0,경방,경기소비재,2016,Q3,0.06144946929190653,0.06550333973939969,0.06511559097061582,0.06650198658177163,0.9385505307080935,0.9344966602606003,0.9348844090293842,0.9334980134182284,0.0897507636332637,0.099538167456834,0.11271725508948126,0.11426317319346586,0.35235662008707785,0.3511993692321199,0.3522904501981259,0.35237892202081456,0.44210738372034153,0.4507375366889539,0.4650077052876071,0.4666420952142804,0.5470244388793672,0.5384677430314956,0.5242860649325941,0.5226593852340449,0.5578926162796585,0.5492624633110461,0.5349922947123928,0.5333579047857195,0.12717443302257547,0.1376741582290933,0.11197272854941084,0.12552597595761728,0.10257732007327279,0.11514540030099275,0.08288989946811884,0.0917031026847494,0.08028984553602862,0.15714968054264664,0.06485024065867427,0.07020344686691653,0.08028984553602862,0.15714968054264664,0.06485024065867427,0.07020344686691653,0.010568542901331211,0.010503060365444218,0.010419885271955719,0.01039641900540743,-0.0969494361435912,000050
1,하이트진로,생활소비재,2016,Q3,0.21006904849947036,0.21442524538210275,0.20165041714256543,0.21463036463543558,0.7899309515005296,0.7855747546178973,0.7983495828574346,0.7853696353645644,0.4043915349990803,0.4115342962768633,0.3965726793725748,0.4074769782387862,0.18900040136150073,0.18647782981062894,0.20349399284302466,0.18489020662915986,0.5933919363605811,0.5980121260874922,0.6000666722155994,0.592367184867946,0.10258986044474809,0.10004677993163842,0.09691790262520811,0.1109212876641985,0.4066080636394189,0.40198787391250784,0.39993332778440055,0.4076328151320539,0.059299001383754185,0.06283421358152778,0.07277939542296216,0.07440697999635641,0.022188285032327046,0.04274912782419478,0.06292608623559286,0.0409840224021204,0.015113993114469563,0.026016354989089864,0.04804241690169416,0.02841213984758443,0.015113993114469563,0.026016354989089864,0.04804241690169416,0.02841213984758443,0.11298173051061315,0.11231856670228661,0.11268541330969595,0.1105457942313745,-0.03867733921733585,000080
2,유한양행,헬스케어,2016,Q3,0.49713892628141043,0.5186515043015533,0.514712446113089,0.5104018752380588,0.5028610737185896,0.4813484956984468,0.48528755388691097,0.48959812476194114,0.15033899502518158,0.15992234003155772,0.13877706824265373,0.15162896097173847,0.03689728090515878,0.04461300623471679,0.042481862783221476,0.03686196732892168,0.18723627593034037,0.2045353462662745,0.1812589310258752,0.18849092830066017,0.74906370829055,0.7331109320720358,0.7620620565727132,0.7544773441372866,0.8127637240696597,0.7954646537337255,0.8187410689741248,0.8115090716993398,0.04434437710023366,0.05321398097787564,0.06721905897776097,0.06306602556510826,0.018252523675284304,0.04517391568612771,0.25580644636815075,0.12957875926749002,0.012819427140263608,0.030780373568747674,0.20043636374876567,0.0958882274539976,0.012819427140263608,0.030780373568747674,0.20043636374876567,0.0958882274539976,0.03177109565840842,0.03148910917104235,0.031858579407176284,0.03223149290402236,-0.10329572958155042,000100
3,CJ대한통운,산업재,2016,Q3,0.2272635049281474,0.24212782084471832,0.23171938699760428,0.24612461123970408,0.7727364950718526,0.7578721791552817,0.7682806130023957,0.7538753887602959,0.15720886885843666,0.2564981989917651,0.2874169538010988,0.2621125118333586,0.28148369301096104,0.17164281590438688,0.12237354553258513,0.12747564952172669,0.4386925618693977,0.42814101489615203,0.4097904993336839,0.3895881613550853,0.10382808789060782,0.10639813314912737,0.10840484027702423,0.10919961611638505,0.5613074381306024,0.571858985103848,0.5902095006663162,0.6104118386449148,0.03135272962821941,0.033482780801308724,0.0284294920660754,0.02703241740062416,-0.0022626373947922827,0.009659010410646958,0.008975002629754245,-0.00387995107952422,-0.0025575669171185016,0.005579445971832937,0.011562676073646706,-0.002838471743000147,-0.0025575669171185016,0.005579445971832937,0.011562676073646706,-0.002838471743000147,0.02785981162047308,0.028345440068458284,0.02934478302175745,0.03053056575021444,-0.08995283233290063,000120
4,두산,산업재,2016,Q3,0.20415667668302645,0.20318264890976692,0.21686769011859428,0.20514316840540736,0.7958433233169735,0.7968173510902331,0.7831323098814057,0.7948568315945926,0.265545548291155,0.2755094279725168,0.31247767754235256,0.25022948742984835,0.14955678547591464,0.14191117657668895,0.1344205723190393,0.1433526639858321,0.4151023337670696,0.41742060454920576,0.44689824986139187,0.3935821514156804,0.485567409837492,0.4837151660014027,0.4456747170866731,0.48585878058239124,0.5848976662329304,0.5825793954507942,0.5531017501386082,0.6064178485843196,0.03355876358655309,0.25755521986832186,0.1566480602778086,0.11390165100468412,0.00037336717674073787,0.23739304521185675,0.08114013910879736,0.08541770725507994,0.0014766098314324485,0.2348642589460706,0.07116964415890735,0.06582329914596946,0.0014766098314324485,0.2348642589460706,0.07116964415890735,0.06582329914596946,0.0369476661754059,0.0368204999672612,0.036846232709300965,0.038766418296658195,-0.09162964139113239,000150
5,대림산업,건설,2016,Q3,0.63912180530582,0.6479420912742111,0.645632582889994,0.6358110460230176,0.3608781946941801,0.35205790872578885,0.3543674171100059,0.36418895397698237,0.3982001316629784,0.4097532426226322,0.41762853384825627,0.4235138568032347,0.15562191281664622,0.15202450578174856,0.14348179689435567,0.1290451167292967,0.5538220444796247,0.5617777484043808,0.561110330742612,0.5525589735325314,0.378042159760041,0.3680956647020649,0.36880740094820447,0.37494170915648994,0.44617795552037537,0.4382222515956192,0.4388896692573881,0.4474410264674686,0.04948176476545409,0.05370864592459926,0.030539485020832542,0.05220232489485721,0.01932594101778644,0.01774604941426334,0.05758107019744128,0.031323090173183146,0.009419495956422564,0.006011358127217643,0.028297967848960326,0.015619630026622122,0.009419495956422564,0.006011358127217643,0.028297967848960326,0.015619630026622122,0.018645796043825016,0.0184776505620325,0.018567255336900398,0.017493796045834398,-0.008348154541467645,000210
6,일동제약,헬스케어,2016,Q3,0.3375381191181297,0.8478193573572151,0.4078044939383567,0.4112924046888681,0.6624618808818703,0.15218064264278483,0.5921955060616433,0.5887075953111319,0.09914400026070475,1.173889893236202,0.27702721810696757,0.28099888119033467,0.14440745422072393,0.050676634212402316,0.22923382410753498,0.21813889159638528,0.24355145448142868,1.2245665274486044,0.5062610422145026,0.49913777278671995,3.8198111510734205,0.3931538200838887,0.3906796023071848,0.395574052370481,0.7564485455185713,-0.2245665274486043,0.4937389577854974,0.50086222721328,-0.2080712870803342,-0.04612859258849932,0.07009253825817542,0.05389708126084647,-0.2944571064785434,-0.06804937962862292,0.063762165745463,0.04914055730344434,63.81936048676997,1.0729345092392313,0.05375031841471979,0.04695297029847785,63.81936048676997,1.0729345092392313,0.05375031841471979,0.04695297029847785,0.020826048769998,0.009452589314527294,0.031574747562514896,0.028126168632202166,-0.14180389039579322,000230
7,한국타이어월드와이드,경기소비재,2016,Q3,0.23739664405665284,0.23220864979663822,0.2380205026112555,0.17353395103492708,0.7626033559433472,0.7677913502033618,0.7619794973887445,0.8264660489650729,0.009510586312559494,0.00904781454254768,0.020859473095437665,0.004795067703105432,0.026741365221465908,0.02647863343103747,0.02573910886212763,0.03280956584069,0.0362519515340254,0.03552644797358515,0.04659858195756529,0.03760463354379544,0.37206272263678086,0.3696017334799979,0.363127988060195,0.4709249678846076,0.9637480484659746,0.9644735520264148,0.9534014180424347,0.9623953664562046,0.09324210261331364,0.45971076328234833,0.7076220313109147,0.8118176697221563,0.1481268318990684,0.5853227220195548,0.734972129941466,0.8409498176527395,0.11327013492684462,0.4523221226655318,0.644171672651286,0.7722143424413102,0.11327013492684462,0.4523221226655318,0.644171672651286,0.7722143424413102,0.016902824462672814,0.017034362377734924,0.016766538586004538,0.01805732955410253,-0.009403864809262696,000240
8,기아차,경기소비재,2016,Q3,0.3230915833956878,0.35412855165647356,0.3697944667563238,0.36118925348836634,0.6769084166043122,0.6458714483435264,0.6302055332436762,0.6388107465116336,0.21405338210792688,0.25360070547614977,0.29600652480706224,0.2729871093127968,0.1430275402659688,0.14070331113230108,0.11302643778112079,0.13852074812522044,0.3570809223738957,0.3943040166084509,0.40903296258818306,0.41150785743801727,0.5168031548122993,0.5040347096890997,0.5038623088765608,0.47462637697742355,0.6429190776261043,0.6056959833915492,0.590967037411817,0.5884921425619828,0.02769376859627656,0.0720383200650248,0.08189826008069732,0.07018258384358918,0.04032763903977394,0.07525338166667365,0.16756225041484904,0.09224568512916967,0.033910986680564914,0.05787314534682785,0.1487037520492659,0.07668966079933612,0.033910986680564914,0.05787314534682785,0.1487037520492659,0.07668966079933612,0.03327208549729334,0.03311690827726599,0.03335938342445723,0.03917458452281821,0.005233407684970048,000270
9,조선내화,철강_소재,2016,Q3,0.35559203649671295,0.3731669905201304,0.37227252384699944,0.38420206398130397,0.6444079635032871,0.6268330094798696,0.6277274761530006,0.615797936018696,0.20070038373314303,0.22149547662159605,0.2179650922296077,0.21137476308839842,0.014203686357471932,0.009640459870053283,0.014898319029863947,0.008809384684092163,0.21490407009061496,0.23113593649164932,0.23286341125947163,0.22018414777249057,0.6060875484196172,0.6025461953698146,0.5921843810827918,0.631268003457794,0.785095929909385,0.7688640635083507,0.7671365887405284,0.7798158522275094,0.0517819926226786,0.04713225246378843,0.058988908164163245,0.047261297593391975,0.04793074084627757,0.0792835060434009,0.08660479777994884,0.09567341745572043,0.036560463883265795,0.05504472565260138,-0.04358603267665225,0.07431179912815976,0.036560463883265795,0.05504472565260138,-0.04358603267665225,0.07431179912815976,0.029047483299604406,0.02857541616344427,0.028327154270010455,0.025276119201990094,-0.03206925444107722,000480
