,name,sector,year,quarter,유동자산_lag1,유동자산_lag2,유동자산_lag3,유동자산_lag4,비유동자산_lag1,비유동자산_lag2,비유동자산_lag3,비유동자산_lag4,자산총계_lag1,자산총계_lag2,자산총계_lag3,자산총계_lag4,유동부채_lag1,유동부채_lag2,유동부채_lag3,유동부채_lag4,비유동부채_lag1,비유동부채_lag2,비유동부채_lag3,비유동부채_lag4,부채총계_lag1,부채총계_lag2,부채총계_lag3,부채총계_lag4,이익잉여금_lag1,이익잉여금_lag2,이익잉여금_lag3,이익잉여금_lag4,자본총계_lag1,자본총계_lag2,자본총계_lag3,자본총계_lag4,매출액_lag1,매출액_lag2,매출액_lag3,매출액_lag4,영업이익_lag1,영업이익_lag2,영업이익_lag3,영업이익_lag4,법인세차감전 순이익_lag1,법인세차감전 순이익_lag2,법인세차감전 순이익_lag3,법인세차감전 순이익_lag4,당기순이익_lag1,당기순이익_lag2,당기순이익_lag3,당기순이익_lag4,당기순이익(손실)_lag1,당기순이익(손실)_lag2,당기순이익(손실)_lag3,당기순이익(손실)_lag4,자본금_lag1,자본금_lag2,자본금_lag3,자본금_lag4,Label,Code
26,한국쉘석유,에너지_화학,2018,Q4,0.8476960862025265,0.8303402739151609,0.8535317773118912,0.8542426754820094,20600485129.0,20083432288.0,19795728243.0,19086529580.0,135259066004.0,118374777276.0,135153741062.0,130947310148.0,41183060931.0,27521433527.0,50411099351.0,31397851989.0,376062125.0,109716288.0,373370451.0,107024614.0,0.30725572993954414,0.23342092336592807,0.37575334136480393,0.24059201038488215,86124200957.0,83167885470.0,76793529269.0,91866691554.0,0.6927442700604559,0.7665790766340719,0.6242466586351961,0.7594079896151178,52292134620.0,56300032967.0,57058835745.0,52304033143.0,0.13310571539257618,0.14722675299068622,0.14989239135937787,0.15620652703133747,7196367687.0,8337436724.0,9105183794.0,8681501161.0,0.10625528155193906,0.11322118061167565,0.12315073771227016,0.12893936023177546,5556315487.0,6374356201.0,7026837715.0,6744048571.0,7000000000.0,7000000000.0,7000000000.0,7000000000.0,-0.34049593529146793,002960
27,부광약품,헬스케어,2018,Q4,0.4249521370258121,0.5729560086741994,0.47296268136154973,0.49039263854691834,317441111324.0,130159058251.0,132584075349.0,129109441779.0,552025547373.0,304790749653.0,251564871519.0,253350817796.0,39211306373.0,31781721908.0,20498855628.0,19534008669.0,54697513993.0,9473238449.0,8872515846.0,6680485033.0,0.1701168013199694,0.1353550276836426,0.11675466171667638,0.10347112328292585,240811979182.0,212414343571.0,210711529838.0,214757320469.0,0.8298831986800306,0.8646449723163574,0.8832453382833236,0.8965288767170742,74971124102.0,40356045883.0,35152927119.0,39522938104.0,0.380140729172283,0.07603311716653001,0.06012892937321144,0.10535520319979903,35903820093.0,8806167862.0,4911254362.0,4374183600.0,0.38160247516199103,0.04908659388343277,0.11559423115020512,0.08371386464978282,28609166523.0,1980940835.0,4063475583.0,3308617891.0,24435141500.0,24435141500.0,24435141500.0,22282242000.0,-0.42339808545819213,003000
28,세아제강,철강_소재,2018,Q4,0.08543518777300262,0.3430413150149424,0.37910349973383684,0.32842049442861726,609656863503.0,1186976091932.0,1174691265253.0,1174945629958.0,666608703235.0,1806774336135.0,1891927663869.0,1749525737773.0,7487372889.0,377742973388.0,487267795268.0,378486750548.0,38012827130.0,259050575458.0,239896452973.0,209765216750.0,0.06825623457688308,0.35244774962224146,0.38435097817320674,0.3362351033753842,1161838626145.0,1057023839781.0,1044673938780.0,1028533157079.0,0.9317437654231169,0.6475522503777585,0.6156490218267933,0.6637648966246158,-110535833112.75946,314281303502.0,389421432068.0,379846656236.0,0.005761898101860701,0.026345436259612907,0.05368590106861237,0.07872293963125317,1448900022.0,14801822080.0,24872271706.0,-43183129158.0,-0.942512864789491,0.03929569103661748,0.0497561008907609,-0.1381952355647062,104181444729.0,12349901001.0,19376092063.0,-52492998137.0,15818500000.0,30000000000.0,30000000000.0,30000000000.0,-0.25732378828953406,003030
29,일신방직,경기소비재,2018,Q4,0.31196046131302474,0.3258373638887045,0.3155561074360069,0.30261067820639453,391339531926.0,386750497254.0,382609483860.0,388568716033.0,568774772265.0,573675366355.0,559007813521.0,557176176764.0,44368904895.0,51106612509.0,43358693029.0,44684272425.0,21334661170.0,21701722277.0,20642508219.0,20032344257.0,0.11551772207362918,0.12691556768178358,0.11449070961079813,0.11615108359058872,482701027774.0,479766277071.0,474610576065.0,468170208673.0,0.8844822779263708,0.8730844323182164,0.8855092903892019,0.8838489164094113,78293255039.0,99453583167.0,88308118666.0,82470979883.0,0.02617056010737257,0.0498817268722209,0.037845683879196415,-0.00010004904769781733,3756596640.0,6607925387.0,7131857062.0,225327400.0,0.03748408086415772,0.05184027404364782,0.06916951815158263,-0.004980643258789156,2934750703.0,5155701006.0,6108230017.0,-410758530.0,12000000000.0,12000000000.0,12000000000.0,12000000000.0,-0.2865244485297571,003200
30,태광산업,에너지_화학,2018,Q4,0.49997696133755876,0.4742203797703035,0.4816894670011358,0.448436595710501,1587551330138.0,1571979794418.0,1460429315866.0,1536840903175.0,3174956366780.0,2989807390654.0,2817672462522.0,2786335879471.0,480285609054.0,387231028067.0,356034975858.0,354251907431.0,150423431426.0,148623295088.0,150289723831.0,148582161427.0,0.19865124670033088,0.17922703811290852,0.1796960812243615,0.18046426942378016,2476818237277.0,2410494888604.0,2351045365838.0,2299887867549.0,0.8013487532996691,0.8207729618870915,0.8203039187756385,0.8195357305762199,606683611939.0,503795822178.0,485806117733.0,509763833328.0,0.1426049648390682,0.12708294185174732,0.03587095589351459,0.06933467736668213,91279886150.0,78499646023.0,51420388166.0,14084595357.0,0.10932114757645471,0.11800320715044642,0.0717786291550262,-0.016758385306050633,66323348673.0,59449522766.0,34870497166.0,-8542818734.0,5567000000.0,5567000000.0,5567000000.0,5567000000.0,-0.41174748423818397,003240
31,한일시멘트,건설,2018,Q4,0.19689460503035117,0.6667296167906106,0.38982325476352037,0.40678132261358746,840951012015.0,795318158977.0,1339634906309.0,1353741503952.0,1047124097637.0,2386405150431.0,2195486663114.0,2282027784284.0,38073683406.0,1794145738789.0,317144535018.0,381246135856.0,324661390217.0,324476973000.0,444558764740.0,449511286811.0,0.34641077828460703,0.8877883587396562,0.3469405269251908,0.36404351795727813,1774396467079.0,1405825206423.0,1382599456080.0,1391079478308.0,0.653589221715393,0.11221164126034373,0.6530594730748092,0.6359564820427218,3523841913.0,9459871092.0,219911214497.0,208128598805.0,-0.08560907085164124,-0.1211542480710159,0.017147162274670814,0.09763681497725922,9598489643.0,-2227195655.0,3564074887.0,-10211749529.0,104.59358556815032,2.3990583956468994,0.013110979849730824,-0.0636781449358492,368571260656.0,22694783165.0,2883251502.0,-13253243080.0,17001715000.0,37726565000.0,37726565000.0,37726565000.0,-0.33351677844906447,003300
32,대한항공,산업재,2018,Q4,0.15220516485601318,0.1444908334899486,0.15467145543344438,0.13746921789740196,20595666446652.0,20579632217711.0,20361926020829.0,20203116181983.0,24293220001929.0,24055419887157.0,24087588372246.0,23423066864621.0,6710808066207.0,6696634703950.0,6350774083288.0,6594634106181.0,14004838621504.0,14047843442181.0,14140930245905.0,13156304304961.0,0.852733671619739,0.8623619227368513,0.8507163113433049,0.8432259757143286,639291604954.0,372732956014.0,659815237486.0,690144356888.0,0.14726632838026096,0.13763807726314875,0.14928368865669506,0.1567740242856715,3409746239668.0,3013773769448.0,3017276278086.0,3014765567552.0,0.11520548871497494,0.027349035075083513,0.05859217545240684,0.07656911343141058,351011887872.0,-350898275879.0,33338330414.0,634867728710.0,0.0785436970746763,-0.09142684654444637,0.0077263964991592755,0.1589252185903957,267814075750.0,-275539831939.0,23312672872.0,479122276822.0,479777140000.0,479777140000.0,479777140000.0,479777140000.0,-0.32206515731364127,003490
33,영진약품,헬스케어,2018,Q4,0.5457697468248536,0.547836474919994,0.5583036703160975,0.559338550616319,90188316549.0,88560428017.0,88161271232.0,89827113100.0,198551980892.0,195859292280.0,199597020186.0,203846089159.0,36673589866.0,31867325146.0,34287063445.0,37468910079.0,46768696322.0,46155294966.0,45318828435.0,46727464037.0,0.4202541108536582,0.3983605740822296,0.39883306777734984,0.41303894748908726,13089809925.0,15816787389.0,17971243527.0,17629830264.0,0.5797458891463417,0.6016394259177704,0.6011669322226502,0.5869610525109128,42181140194.0,38997178823.0,48027345412.0,50294124577.0,-0.06654786279104155,-0.0645940585710866,0.02451941261583379,-0.035494981968855754,-2926787962.0,-2642006396.0,729439686.0,-2277888874.0,-0.06457131925484148,-0.05519108279008647,0.007161438427410205,-0.026084400594178773,-2723691870.0,-2152296525.0,343944877.0,-1311892093.0,91446365500.0,91446365500.0,91446365500.0,91446365500.0,-0.38283170171482583,003520
34,LG,정보기술,2018,Q4,0.04389638179113684,0.08773522057732802,0.11970938254526034,0.07796529302807165,8952503000000.0,8529870000000.0,8528068000000.0,8518580000000.0,9363528000000.0,9350213000000.0,9687787000000.0,9238893000000.0,161935000000.0,183343000000.0,548242000000.0,280068000000.0,164309000000.0,168614000000.0,177397000000.0,177483000000.0,0.03484199545299592,0.03764160238916482,0.07490245192219853,0.04952443977866179,5705239000000.0,5668356000000.0,5637009000000.0,5454267000000.0,0.9651580045470041,0.9623583976108352,0.9250975480778014,0.9504755602213382,98249000000.0,93699000000.0,461548000000.0,108700000000.0,0.4812160938024814,0.40590614627690796,0.896138646467973,0.46784728610855564,48759000000.0,41768000000.0,452563000000.0,36340000000.0,0.3766755895734308,0.3348594968996467,0.8914630764297538,0.18240110395584178,37008000000.0,31376000000.0,411453000000.0,19827000000.0,879359000000.0,879359000000.0,879359000000.0,879359000000.0,-0.3973500184732177,003550
35,S&T중공업,산업재,2018,Q4,0.48060395770666703,0.47395673530146554,0.4776928232541465,0.46713621872940386,429180419780.0,432545128200.0,432122325311.0,433332971539.0,826306680900.0,822261508182.0,827333692796.0,813215284600.0,171916984586.0,165818484243.0,169283156886.0,141921738997.0,66295753405.0,67091202299.0,67661226724.0,69521737704.0,0.28828610913752084,0.28325500369944057,0.28639518210510573,0.26000922597637066,541111619738.0,541050220379.0,540021827045.0,535329569288.0,0.7117138908624792,0.7167449963005594,0.7136048178948943,0.7399907740236293,74143550234.0,85705535893.0,72453594276.0,95926213418.0,-0.024760296009647378,-0.011344328576555932,-0.06601012414623912,-0.41411694605205684,75632036.0,1852215768.0,-2731919075.0,-41607134184.0,0.0008281146344654549,0.011999147117916732,-0.026883189791526967,-0.34002651682777174,61399359.0,1028393334.0,-1947783726.0,-32617456221.0,83683597500.0,83683597500.0,83683597500.0,83683597500.0,-0.30819256450495125,003570
36,쌍용차,경기소비재,2018,Q4,0.26470740924066005,0.24426840730272556,0.27685026562196824,0.29125064409799123,1608977543776.0,1579999020387.0,1591302409078.0,1594668782874.0,2188214003509.0,2090688063930.0,2200515790062.0,2249975636090.0,984593861630.0,877040507819.0,987566545260.0,1006050749193.0,484830328816.0,476634341644.0,468692356756.0,466268429097.0,0.6715175883572835,0.647478154592996,0.6617807100466067,0.6543711650356318,-59871664730.0,-40800213320.0,-34170129746.0,-45232441632.0,0.35474210936116835,0.35252184540700404,0.33821928995339334,0.3456288349643682,901868857008.0,939869727477.0,806787583701.0,901788101445.0,-0.024887855793651048,-0.00850809902077167,-0.03857374188164694,-0.027163960434550063,-19068118943.0,-6626776448.0,-34166888634.0,-33738204496.0,-0.021142895438544737,-0.007050739325107337,-0.042349299027713394,-0.03741256337485363,-19068118943.0,-6626776448.0,-34166888634.0,-33738204496.0,689746980000.0,689746980000.0,689746980000.0,689746980000.0,-0.2907913965043252,003620
37,남양유업,생활소비재,2018,Q4,0.4523359299236944,0.4597635474198558,0.4509726967707626,0.4613510164222832,545763097068.0,554064466267.0,558470578522.0,546560093646.0,1053101718184.0,1035138222686.0,1026589224787.0,1024257068246.0,143858647410.0,130149689280.0,125502975139.0,124718740511.0,20624154970.0,17543038258.0,15476346981.0,13004500500.0,0.15618890325584034,0.1426792328803815,0.1373278802427045,0.134461596879039,905668953955.0,904495533299.0,902659940818.0,903583731655.0,0.8438110967441597,0.8573207671196185,0.8626721197572955,0.865538403120961,278606569341.0,264950703884.0,254373105329.0,287085015836.0,0.003849825797492985,0.0004117700289173994,0.001457049724343423,0.002571469875744825,1746406187.0,2564374213.0,556639353.0,435948372.0,0.004789504095887916,0.007342731559044119,0.0012503134503494262,-0.003581866183456353,1334387305.0,1945461895.0,318046115.0,-1028300110.0,4433310000.0,4433310000.0,4433310000.0,4433310000.0,-0.335590020206602,003920
38,삼성정밀화학,에너지_화학,2018,Q4,0.4351686363684003,0.4543611729129187,0.4647900356285657,0.43914093220561334,898846236828.0,892716149980.0,881883792328.0,887545346001.0,1591353268786.0,1636093521324.0,1647734255777.0,1582474808674.0,238996095246.0,313574449471.0,374277183353.0,353560654271.0,89106092088.0,97118860055.0,95117362444.0,94032794637.0,0.2061780961962646,0.2510206807699163,0.2848727239549037,0.28284396469037704,800648518616.0,762797648962.0,715737147144.0,672278796930.0,0.7938219038037354,0.7489793192300838,0.7151272760450963,0.717156035309623,343994692567.0,355121528593.0,336013780297.0,239458848369.0,0.14181785812436104,0.20592187000526854,0.14843034532963556,0.10886803174141929,49816066730.0,61932259456.0,81284920958.0,-9558588977.0,0.11003329548937087,0.13251942793909127,0.18997539374003444,-0.023808043506560392,37850869654.0,47060501818.0,63834350214.0,-5701046680.0,129000000000.0,129000000000.0,129000000000.0,129000000000.0,-0.32250651730204916,004000
39,현대제철,철강_소재,2018,Q4,0.211217160108483,0.20953338841077976,0.19988583759715137,0.1888770946779533,24478778894109.0,24551693452919.0,25017497405290.0,25298840272533.0,31033609830401.0,31059747613575.0,31267409803320.0,31189897494620.0,5319272867305.0,6057652936558.0,5803283691363.0,5515936057699.0,8866453678944.0,8173395622585.0,8726619450015.0,8889914802416.0,0.45710849056149583,0.4581830070287875,0.4646980108929651,0.461875543598689,11476615438444.0,11505731084631.0,11329387229994.0,11260189627388.0,0.5428915094385042,0.5418169929712126,0.535301989107035,0.538124456401311,4711206309363.0,4835638988295.0,4244005088425.0,4375310780963.0,0.0193739478331912,0.06914595692903325,0.05894469294777351,0.06836846313695713,-27032585514.0,237880583564.0,194082598581.0,251093571749.0,-0.006029164836519455,0.03646753925672544,0.0340042823498491,0.030602673364274625,-28404639418.0,176343854637.0,144314347321.0,133896206697.0,667228925000.0,667228925000.0,667228925000.0,667228925000.0,-0.34906124578397335,004020
40,한솔홀딩스,경기소비재,2018,Q4,0.11430165484609485,0.09451550575248764,0.027624380558755383,0.01876130556376872,415922472199.0,415978253107.0,453254026569.0,452754909587.0,469598339519.0,459398538296.0,466130595530.0,461411593483.0,30729915108.0,7417070772.0,10498440900.0,9105276838.0,2371032971.0,22281102486.0,21064007441.0,22038461788.0,0.07048778773984726,0.06464577220501483,0.06771159980415542,0.06749665388966314,-136453778304.0,86247681201.0,85832768262.0,81399817430.0,0.9295122122601528,0.9353542277949851,0.9322884001958446,0.9325033461103368,2883453567.988178,5409331326.645299,4945539706.568299,7987641690.14989,1.0924139417295151,0.22725993838546937,1.077144664701608,0.23593628609104966,2318617739.0,2762489397.0,5042246805.0,-151650967914.0,2.3620230662330277,0.07926770964978391,1.298784764677795,-19.07477496992493,6810783838.0,428785305.0,6423191624.0,-152362467780.0,231799355000.0,231799355000.0,231799355000.0,231799355000.0,-0.2768556225199652,004150
41,신세계,경기소비재,2018,Q4,0.10202712774457773,0.08049342551797321,0.09518161102580915,0.10086926568062161,5693403725484.0,5593009503813.0,5557988932373.0,5459433292614.0,6340284769610.0,6082620460831.0,6142656913366.0,6071901542490.0,1658831075979.0,1838345561057.0,1844926227860.0,2029087841646.0,1535923243110.0,1123934196347.0,1149691912287.0,903975751645.0,0.5038818342043514,0.4870071668090396,0.4875118669953577,0.4830551965913783,2090707873510.0,2061918799835.0,2031299359589.0,1993221096611.0,0.49611816579564866,0.5129928331909605,0.5124881330046422,0.5169448034086217,432009005400.0,413682854675.0,425662407601.0,447464346237.0,0.10870251148472934,0.10144498992342726,0.13908756529304778,0.20527466302164307,38090926139.0,47733025754.0,70620101043.0,48324754159.0,0.06724598800458247,0.08502321105048587,0.13344673700489249,0.08354236212643512,29050872395.0,35172644661.0,56803259360.0,37382228452.0,49225905000.0,49225905000.0,49225905000.0,49225905000.0,-0.29755115001539445,004170
42,농심,생활소비재,2018,Q4,0.37158137415348136,0.3664979697246701,0.35547974648046976,0.34116581709934707,1500774651656.0,1503332499011.0,1522899854792.0,1526767646342.0,2388176591097.0,2373050798839.0,2362842511893.0,2317377704387.0,453405380466.0,454088701409.0,451448080886.0,410759017341.0,57008303597.0,58217919756.0,59219612186.0,59442835893.0,0.2137252688791089,0.21588523154061545,0.21612430388467857,0.20290255332303686,1799893355208.0,1783233540985.0,1774955139164.0,1769737225633.0,0.7862747311208911,0.7841147684593845,0.7838756961153214,0.7970974466769631,467841021147.0,444152886419.0,469268273945.0,461501000958.0,0.030411084246350365,0.0066319112428805185,0.06036000593835116,0.02269006315969612,22162197213.0,11413751973.0,36656097168.0,17215816250.0,0.03560999029575333,0.018638631142859248,0.06040982334621356,0.027353993215171526,16659814223.0,8278401821.0,28348413531.0,12623895249.0,30413210000.0,30413210000.0,30413210000.0,30413210000.0,-0.44752468928507816,004370
43,세방전지,경기소비재,2018,Q4,0.6297152663144703,0.606840164408175,0.6108916070506677,0.6198118374514494,447980934555.0,463172270204.0,453033987247.0,430786275995.0,1209828258638.0,1178076263835.0,1164287369422.0,1133087030136.0,249245021738.0,242056498005.0,249446050660.0,231599922674.0,10562761253.0,8586304015.0,8083506505.0,9483410647.0,0.21474765623633746,0.21275600715702456,0.22119071625147685,0.21276682806268085,892646692814.0,870465559736.0,849789786673.0,834979653459.0,0.7852523437636625,0.7872439928429754,0.7788092837485232,0.7872331719373191,274998526968.0,276892379041.0,293928520991.0,300840802584.0,0.09597294128077688,0.08049132066108564,0.06384608993958302,0.057708511740698756,29699269069.0,27182229532.0,23979868848.0,27249557159.0,0.08184529436268234,0.07469325536380175,0.06207081150031928,0.06534924427849398,22507335389.0,20681993176.0,18244381821.0,19659719097.0,7000000000.0,7000000000.0,7000000000.0,7000000000.0,-0.32453848848295785,004490
44,조광피혁,경기소비재,2018,Q4,0.3181576684195425,0.3117844777683684,0.3133716043145158,0.3420892582305754,178954872299.0,172629366103.0,169483427021.0,160999708782.0,262457849873.0,250836199601.0,246834281958.0,244713604081.0,12734283257.0,11952103477.0,13087660553.0,15698525933.0,5582690504.0,3848415423.0,3583070868.0,3359171067.0,0.06979015399944544,0.06299138212560054,0.06753815267782212,0.07787755434181713,193980074273.0,191008825510.0,187103055961.0,183437075084.0,0.9302098460005546,0.9370086178743995,0.9324618473221779,0.9221224456581829,29040037960.0,33435278500.0,32986627610.0,33457419988.0,0.11924527801133769,0.11007180140581153,0.11416618550780068,0.09146088404597637,3920666465.0,5009451701.0,4551898282.0,3956837896.0,0.10231559501033104,0.11681582221604644,0.10007298627275467,0.09119547156039963,2971248763.0,3905769549.0,3301070332.0,3051165193.0,34245690000.0,34245690000.0,34245690000.0,34245690000.0,-0.2732690445351653,004700
45,한솔테크닉스,정보기술,2018,Q4,0.37741130830790154,0.36189981116221404,0.33227844011960894,0.3289547776157409,296326233446.0,298187456171.0,296507313518.0,289528521393.0,475958264903.0,467305074324.0,444058319116.0,431459030979.0,164665716221.0,151807084919.0,177722662439.0,166790863297.0,123857050435.0,130767679956.0,78856996181.0,78331843432.0,0.6061934163803222,0.6046901272873412,0.5778062195316613,0.5681251037272427,7185781749.0,4531154450.0,7330066996.0,6267512249.0,0.39380658361967774,0.3953098727126588,0.4221937804683387,0.43187489627275727,151075074334.0,115761993912.0,123202530054.0,159197245431.0,0.030293378733556083,-0.003063586208350865,0.021250716238152424,0.007498853901447817,2654627299.0,-2793834814.0,1062554747.0,-3090325170.0,0.017571576983845087,-0.02417816462394107,0.008624455573552584,-0.01980230922001951,2654627299.0,-2798912546.0,1062554747.0,-3152473081.0,110549390000.0,110549390000.0,110549390000.0,110549390000.0,-0.44829624730394824,004710
46,효성,에너지_화학,2018,Q4,0.07525336495342802,0.06009628175170035,0.2603810438707783,0.2464665658535725,1597529769741.0,1750649044855.0,6107345548823.0,5910929611489.0,1727532395574.0,1862583380474.0,8257421606371.0,7844283138126.0,101644343300.0,102223034070.0,3359852175913.0,3111121679591.0,177315426465.0,209365358640.0,1430152752438.0,1259450224041.0,0.1614787488094029,0.1672882921518957,0.5800848202609976,0.5571665156232657,5831917880240.0,5832102134378.0,2965036394464.0,2937089257164.0,0.8385212511905971,0.8327117078481043,0.41991517973900233,0.44283348437673425,127878540599.0,89639125604.0,2129421828252.0,2381937319090.0,-0.010828881190804182,-0.10541388192187301,0.03445118880706726,0.029836976111592913,-843279789.0,-7192608900.0,210407882460.0,-190068707247.0,-0.001892906103449017,31.964913576724364,0.07397390589412074,-0.07158233572835575,-242062070.0,2865306903025.0,157521649932.0,-170504636859.0,68975755000.0,68975755000.0,175587275000.0,175587275000.0,-0.3457916711924308,004800
47,삼광글라스,철강_소재,2018,Q4,0.3610089762775892,0.315374147607927,0.3247090968842947,0.332784223429831,348278706441.0,396252313010.0,394867627959.0,401054094933.0,545044755734.0,578786663731.0,584737075736.0,601086048946.0,301583399989.0,298329891634.0,292468951137.0,318090598186.0,40215081169.0,66699273953.0,72942764462.0,59750126081.0,0.6271016784625464,0.630679987050726,0.6249162756424529,0.6285967290865275,161586555943.0,172079551847.0,177629186177.0,182421892566.0,0.3728983215374536,0.36932001294927397,0.37508372435754717,0.37140327091347247,77051695629.0,88452036305.0,84363961185.0,87613539988.0,-0.04107871973694395,-0.1061769725980759,-0.054341360784931,-0.18697383282588154,-9645104443.0,-8538755369.0,-3589437743.0,-20848099870.0,-0.1357491188300764,-0.06243281636793517,-0.029498424410665018,-0.1710631045618378,-10459699786.0,-5522309740.0,-2488603932.0,-14987444152.0,24272090000.0,24272090000.0,24272090000.0,24272090000.0,-0.24785634138283896,005090
48,빙그레,생활소비재,2018,Q4,0.6135461136501826,0.5997048515533135,0.5684792517070612,0.5615951224376282,274003765935.0,278435380878.0,278214564210.0,277172412234.0,709020598869.0,695575207340.0,644730445316.0,632229307701.0,139244977448.0,144361991306.0,112462074290.0,93174725619.0,16909183158.0,15884056191.0,15853518980.0,12953310577.0,0.22023924390220903,0.23037918230267093,0.19902207845498754,0.16786320232751864,40801963282.0,21848013121.0,4834927950.0,29266937946.0,0.7797607560977909,0.769620817697329,0.8009779215450125,0.8321367976724814,265273566921.0,236591519804.0,166865206077.0,164932918759.0,0.08969678819181424,0.08496471628675907,0.01234844020777567,-0.010172073850529923,25076525191.0,22298109866.0,3261993841.0,9015821564.0,0.0719218844133152,0.07256860781917901,0.01827019210100154,0.04342814865518862,19078974818.0,17169117214.0,3048659370.0,7162731314.0,49756205000.0,49756205000.0,49756205000.0,49756205000.0,-0.2520003600702292,005180
49,롯데칠성,생활소비재,2018,Q4,0.2399793539780866,0.2393321586801816,0.2617245533699014,0.2188482766144096,2618849014074.0,2638573851024.0,2662846947771.0,2680698554752.0,3445760358987.0,3468759565865.0,3606847498350.0,3431725840831.0,561348051357.0,607135790581.0,753721527383.0,863847990085.0,1609354995108.0,1607674577624.0,1598924636636.0,1288766189163.0,0.6299634392169841,0.6385021291185098,0.6522721476567138,0.6272686919322028,2067264159228.0,2041245275010.0,2037772772463.0,2057354184669.0,0.370036560783016,0.36149787088149027,0.3477278523432862,0.37273130806779725,667426430287.0,596507191342.0,519974281148.0,463530732204.0,0.07538717197244328,0.03828869893188809,0.016537155324327476,-0.026617273586878543,34683364482.0,10877530874.0,314317300.0,389646830886.0,0.035204160773040415,0.008945289055099942,-0.002603571343973206,0.8609977451729273,23496187356.0,5335929250.0,-1353790138.0,399098915246.0,4384385000.0,4384385000.0,4384385000.0,4384385000.0,-0.35976018563627976,005300
50,현대차,경기소비재,2018,Q4,0.31827765497429605,0.3325809497019175,0.33023666561959814,0.3324916717414476,47041024000000.0,46688711000000.0,46818532000000.0,46775829000000.0,69003201000000.0,69954118000000.0,69903098000000.0,70075274000000.0,9732907000000.0,10618646000000.0,10914902000000.0,10360637000000.0,5667984000000.0,5315767000000.0,5157419000000.0,5783937000000.0,0.22319096472060768,0.22778377393022095,0.22992287122954122,0.23038902423699406,49019740000000.0,50461087000000.0,49795875000000.0,49591840000000.0,0.7768090352793924,0.772216226069779,0.7700771287704588,0.769610975763006,10085005000000.0,10987295000000.0,9672471000000.0,9818611000000.0,-0.04579263966651479,0.027706637529983494,0.019159943720689368,0.0007831046570640185,-336761000000.0,862111000000.0,487712000000.0,-55839000000.0,-0.02338709797367478,0.11928840922069976,0.12515488626338778,0.11432153741145715,-235859000000.0,1310656942188.548,1210557007890.9163,1122478704765.0447,1488993000000.0,1488993000000.0,1488993000000.0,1488993000000.0,-0.19111834193047184,005380
51,현대그린푸드,생활소비재,2018,Q4,0.23692052611661452,0.23336913205349372,0.30899961419638605,0.2580975060648882,1289637034000.0,1309957016000.0,1114513360000.0,1201230172000.0,1690042883000.0,1708719373000.0,1612898318000.0,1619121356000.0,183121634000.0,173141902000.0,150378512000.0,139397005000.0,174336675000.0,185372806000.0,160250149000.0,161104046000.0,0.2115084253752631,0.20981485530333482,0.19259035584163836,0.18559513768775218,779021035000.0,764640177000.0,754157697000.0,737085393000.0,0.788491574624737,0.7901851446966652,0.8074096441583616,0.8144048623122478,385711549000.0,357113061000.0,396450094000.0,350037199000.0,0.0438436936717184,0.047523184821291094,0.05311457941034061,-0.018826599055262124,19016869000.0,18705697000.0,30994946000.0,68154361000.0,0.037907016364708335,0.03943629213830407,0.06087066282799267,0.13927660299898584,14621174000.0,14083215000.0,24132180000.0,48751992000.0,48852241000.0,48852241000.0,48852241000.0,48852241000.0,-0.3614868782856072,005440
52,POSCO,철강_소재,2018,Q4,0.31858987423042195,0.2898105256393373,0.29657215593417946,0.27639778851897917,38245928972916.0,38355910321607.0,38642523536418.0,38851836273554.0,56127620542359.0,54007996043783.0,54934594731229.0,53692257509875.0,4324356555301.0,4082046440984.0,4238393922897.0,3570147955817.0,4991692455730.0,3916091110711.0,4318913746396.0,4180654620082.0,0.16597976042829507,0.1480917296988968,0.15577265493920855,0.1443560568201753,46603400208598.0,45854790083096.0,45404616928276.0,44605367889138.0,0.8340202395717049,0.8519082703011032,0.8442273450607914,0.8556439431798247,7905508084744.0,7704845146423.0,7760890028105.0,7096977924407.0,0.13848182380657845,0.10670221984119614,0.13090187920187024,0.1127613517387216,1181323586557.0,788722641211.0,1053147512552.0,714399521464.0,0.11271873408714071,0.07531504175270828,0.09905265114247531,0.06579740924402239,891098863628.0,580290733901.0,768736732509.0,466962760888.0,482403125000.0,482403125000.0,482403125000.0,482403125000.0,-0.3836479052727054,005490
53,삼립식품,생활소비재,2018,Q4,0.3236918037177212,0.3039763337785173,0.29269838410858917,0.3227488452581388,396248612909.0,300927194537.0,303250466455.0,304137413424.0,585899468744.0,432351957471.0,428742787577.0,449076256710.0,269487270124.0,207064382446.0,196608034319.0,215731467995.0,37051464666.0,30240000000.0,43114404777.0,42000000000.0,0.5231933994532046,0.548868527932864,0.5591287971297875,0.5739147063422577,260996210341.0,189818613521.0,183791389024.0,186115802841.0,0.4768066005467953,0.451131472067136,0.44087120287021253,0.4260852936577423,252874003011.0,237318807725.0,236207954856.0,239636710140.0,0.029154291043034988,0.03626845459704915,0.022868348948252154,0.051200386993428285,6077662829.0,7854905062.0,5361668085.0,11356357107.0,0.02185654810771346,0.025612960010500153,0.018092263880804888,0.038011127475746274,5526952812.0,6078437132.0,4273536650.0,9108861537.0,43145045000.0,43145045000.0,43145045000.0,43145045000.0,-0.376338229198278,005610
