,name,sector,year,quarter,유동자산_lag0,유동자산_lag1,유동자산_lag2,유동자산_lag3,비유동자산_lag0,비유동자산_lag1,비유동자산_lag2,비유동자산_lag3,유동부채_lag0,유동부채_lag1,유동부채_lag2,유동부채_lag3,비유동부채_lag0,비유동부채_lag1,비유동부채_lag2,비유동부채_lag3,부채총계_lag0,부채총계_lag1,부채총계_lag2,부채총계_lag3,이익잉여금_lag0,이익잉여금_lag1,이익잉여금_lag2,이익잉여금_lag3,자본총계_lag0,자본총계_lag1,자본총계_lag2,자본총계_lag3,영업이익_lag0,영업이익_lag1,영업이익_lag2,영업이익_lag3,법인세차감전 순이익_lag0,법인세차감전 순이익_lag1,법인세차감전 순이익_lag2,법인세차감전 순이익_lag3,당기순이익_lag0,당기순이익_lag1,당기순이익_lag2,당기순이익_lag3,당기순이익(손실)_lag0,당기순이익(손실)_lag1,당기순이익(손실)_lag2,당기순이익(손실)_lag3,자본금_lag0,자본금_lag1,자본금_lag2,자본금_lag3,Label,Code
0,경방,경기소비재,2017,Q1,0.06901282316838164,0.06510697585096087,0.06144946929190653,0.06550333973939969,0.9309871768316184,0.9348930241490392,0.9385505307080935,0.9344966602606003,0.10004924776146927,0.09752554810974545,0.0897507636332637,0.099538167456834,0.3429479622246046,0.3444858212920583,0.35235662008707785,0.3511993692321199,0.4429972099860739,0.44201136940180374,0.44210738372034153,0.4507375366889539,0.5461623106336457,0.5471095179002988,0.5470244388793672,0.5384677430314956,0.557002790013926,0.5579886305981963,0.5578926162796585,0.5492624633110461,0.14158108171578304,0.1637941168988431,0.12717443302257547,0.1376741582290933,0.10428725153659132,0.1300420979427569,0.10257732007327279,0.11514540030099275,0.08144664368081206,0.09190552493033376,0.08028984553602862,0.15714968054264664,0.08144664368081206,0.09190552493033376,0.08028984553602862,0.15714968054264664,0.010544254842468381,0.010562750729528385,0.010568542901331211,0.010503060365444218,0.03650852995558762,000050
1,하이트진로,생활소비재,2017,Q1,0.23088736514764516,0.24952995052221807,0.21006904849947036,0.21442524538210275,0.7691126348523548,0.750470049477782,0.7899309515005296,0.7855747546178973,0.45440398948121014,0.4076036750236276,0.4043915349990803,0.4115342962768633,0.15374952696129615,0.1864545352597341,0.18900040136150073,0.18647782981062894,0.6081535164425063,0.5940582102833617,0.5933919363605811,0.5980121260874922,0.07967939161172359,0.1031289594046466,0.10258986044474809,0.10004677993163842,0.39184648355749374,0.4059417897166383,0.4066080636394189,0.40198787391250784,-0.08277140538248591,0.0933107555673333,0.059299001383754185,0.06283421358152778,-0.08116901378607942,0.042941002078034855,0.022188285032327046,0.04274912782419478,-0.06158928656933019,0.03215883001442667,0.015113993114469563,0.026016354989089864,-0.06158928656933019,0.03215883001442667,0.015113993114469563,0.026016354989089864,0.11610862279795524,0.11244247810023786,0.11298173051061315,0.11231856670228661,0.05886374910714509,000080
2,유한양행,헬스케어,2017,Q1,0.5208008741972789,0.5116151641645668,0.49713892628141043,0.5186515043015533,0.47919912580272106,0.4883848358354332,0.5028610737185896,0.4813484956984468,0.15041946681828314,0.1416805093876758,0.15033899502518158,0.15992234003155772,0.0403516555168323,0.03927305357569094,0.03689728090515878,0.04461300623471679,0.19077112233511542,0.18095356296336673,0.18723627593034037,0.2045353462662745,0.7567173238005606,0.7633769537126026,0.74906370829055,0.7331109320720358,0.8092288776648846,0.8190464370366333,0.8127637240696597,0.7954646537337255,0.07934428829770632,0.0583718186171943,0.04434437710023366,0.05321398097787564,0.1490321204920389,0.18702763707462436,0.018252523675284304,0.04517391568612771,0.11583288045503913,0.15144980360961066,0.012819427140263608,0.030780373568747674,0.11583288045503913,0.15144980360961066,0.012819427140263608,0.030780373568747674,0.03178363465906405,0.03190884567744858,0.03177109565840842,0.03148910917104235,-0.009747206415775311,000100
3,CJ대한통운,산업재,2017,Q1,0.19736596661358702,0.21654589438149596,0.2272635049281474,0.24212782084471832,0.802634033386413,0.783454105618504,0.7727364950718526,0.7578721791552817,0.18785112704634116,0.18927067861879476,0.15720886885843666,0.2564981989917651,0.26734492290608625,0.26702245164908656,0.28148369301096104,0.17164281590438688,0.4551960499524274,0.4562931302678813,0.4386925618693977,0.42814101489615203,0.1026948158351391,0.10089544815500956,0.10382808789060782,0.10639813314912737,0.5448039500475725,0.5437068697321187,0.5613074381306024,0.571858985103848,0.026010481476484645,0.019373409260404876,0.03135272962821941,0.033482780801308724,0.009278595394411055,0.0022689897010986053,-0.0022626373947922827,0.009659010410646958,0.006795550196589937,0.001147024559133113,-0.0025575669171185016,0.005579445971832937,0.006795550196589937,0.001147024559133113,-0.0025575669171185016,0.005579445971832937,0.026914977256992243,0.02695799795082915,0.02785981162047308,0.028345440068458284,0.06876903949162272,000120
4,두산,산업재,2017,Q1,0.22926129935847706,0.21647763463462857,0.20415667668302645,0.20318264890976692,0.770738700641523,0.7835223653653715,0.7958433233169735,0.7968173510902331,0.2827302874421823,0.27851861783262466,0.265545548291155,0.2755094279725168,0.16078273096756007,0.15733322157108587,0.14955678547591464,0.14191117657668895,0.4435130184097424,0.43585183940371053,0.4151023337670696,0.41742060454920576,0.4489170876175847,0.45096954761958424,0.485567409837492,0.4837151660014027,0.5564869815902577,0.5641481605962895,0.5848976662329304,0.5825793954507942,0.17677955233081502,-0.026055348347883204,0.03355876358655309,0.25755521986832186,0.15067783834056733,-0.04347404396588438,0.00037336717674073787,0.23739304521185675,0.14135653441232196,-0.034570924407392976,0.0014766098314324485,0.2348642589460706,0.14135653441232196,-0.034570924407392976,0.0014766098314324485,0.2348642589460706,0.03614325997532654,0.03600801151385387,0.0369476661754059,0.0368204999672612,0.19888954669738035,000150
5,대림산업,건설,2017,Q1,0.5770870601626727,0.5593193170214539,0.63912180530582,0.6479420912742111,0.42291293983732725,0.4406806829785461,0.3608781946941801,0.35205790872578885,0.4332772911636891,0.41341396733107333,0.3982001316629784,0.4097532426226322,0.1375837130242665,0.15012869648701765,0.15562191281664622,0.15202450578174856,0.5708610041879556,0.5635426638180909,0.5538220444796247,0.5617777484043808,0.3633402220232652,0.36509681352744827,0.378042159760041,0.3680956647020649,0.4291389958120444,0.436457336181909,0.44617795552037537,0.4382222515956192,0.03291573397412257,0.016899612004748748,0.04948176476545409,0.05370864592459926,0.07033155704722828,-0.04524072755157485,0.01932594101778644,0.01774604941426334,0.05756495862505339,-0.021671129739405867,0.009419495956422564,0.006011358127217643,0.05756495862505339,-0.021671129739405867,0.009419495956422564,0.006011358127217643,0.018977170177497962,0.019098170200455452,0.018645796043825016,0.0184776505620325,0.08319533275354085,000210
6,일동제약,헬스케어,2017,Q1,0.17704355179106102,0.34960552641571024,0.3375381191181297,0.8478193573572151,0.822956448208939,0.6503944735842897,0.6624618808818703,0.15218064264278483,0.026783447532399498,0.10429024426754832,0.09914400026070475,1.173889893236202,0.08033018761722636,0.14433860649057656,0.14440745422072393,0.050676634212402316,0.10711363514962587,0.24862885075812488,0.24355145448142868,1.2245665274486044,0.23271335437712665,3.852957962320423,3.8198111510734205,0.3931538200838887,0.8928863648503741,0.7513711492418751,0.7564485455185713,-0.2245665274486043,0.2526166747993217,0.07929058623122485,-0.2080712870803342,-0.04612859258849932,0.24439115415308577,0.07386692830055738,-0.2944571064785434,-0.06804937962862292,0.19409341099272945,-0.00607858744038333,63.81936048676997,1.0729345092392313,0.19409341099272945,-0.00607858744038333,63.81936048676997,1.0729345092392313,0.04748096730194697,0.03437515398986882,0.020826048769998,0.009452589314527294,-0.08467231591955204,000230
7,한국타이어월드와이드,경기소비재,2017,Q1,0.21978605103921345,0.22608821660324674,0.23739664405665284,0.23220864979663822,0.7802139489607866,0.7739117833967533,0.7626033559433472,0.7677913502033618,0.018246506927251754,0.0069045129096164375,0.009510586312559494,0.00904781454254768,0.028995817779349956,0.02913843855664215,0.026741365221465908,0.02647863343103747,0.04724232470660171,0.03604295146625859,0.0362519515340254,0.03552644797358515,0.367513323610289,0.37367391399498817,0.37206272263678086,0.3696017334799979,0.9527576752933983,0.9639570485337414,0.9637480484659746,0.9644735520264148,0.6880917561999174,0.04329141236896831,0.09324210261331364,0.45971076328234833,0.7497799526680098,0.0721331591339512,0.1481268318990684,0.5853227220195548,0.6535583864709937,0.055719213151624945,0.11327013492684462,0.4523221226655318,0.6535583864709937,0.055719213151624945,0.11327013492684462,0.4523221226655318,0.017020551887262786,0.017067934173702608,0.016902824462672814,0.017034362377734924,0.0356335677752142,000240
8,기아차,경기소비재,2017,Q1,0.4001689352701756,0.3705177773132423,0.3230915833956878,0.35412855165647356,0.5998310647298244,0.6294822226867577,0.6769084166043122,0.6458714483435264,0.2679666618027452,0.26686364003095564,0.21405338210792688,0.25360070547614977,0.13621340187587125,0.13555722187621608,0.1430275402659688,0.14070331113230108,0.4041800636786165,0.4024208619071717,0.3570809223738957,0.3943040166084509,0.49911489981063273,0.49365694854195236,0.5168031548122993,0.5040347096890997,0.5958199363213835,0.5975791380928283,0.6429190776261043,0.6056959833915492,0.060484343878090575,0.05927923193605721,0.02769376859627656,0.0720383200650248,0.12214299629071566,0.028031209997618357,0.04032763903977394,0.07525338166667365,0.10110620062735806,0.022790912233038536,0.033910986680564914,0.05787314534682785,0.10110620062735806,0.022790912233038536,0.033910986680564914,0.05787314534682785,0.03292803379111887,0.03286720653517912,0.03327208549729334,0.03311690827726599,0.059292810892042525,000270
9,조선내화,철강_소재,2017,Q1,0.3197666608717456,0.34637979815081626,0.35559203649671295,0.3731669905201304,0.6802333391282543,0.6536202018491838,0.6444079635032871,0.6268330094798696,0.22835129154854458,0.24501782389317886,0.20070038373314303,0.22149547662159605,0.021248686247467518,0.013151529336731782,0.014203686357471932,0.009640459870053283,0.2495999777960121,0.25816935322991064,0.21490407009061496,0.23113593649164932,0.5571168674107656,0.5647439907553595,0.6060875484196172,0.6025461953698146,0.7504000222039879,0.7418306467700894,0.785095929909385,0.7688640635083507,0.053322964224005176,0.04196183109721249,0.0517819926226786,0.04713225246378843,0.05463442784267488,0.053795778745055034,0.04793074084627757,0.0792835060434009,0.017483323955603095,0.051267720868496694,0.036560463883265795,0.05504472565260138,0.017483323955603095,0.051267720868496694,0.036560463883265795,0.05504472565260138,0.027518824031206073,0.027399723014292925,0.029047483299604406,0.02857541616344427,-0.01077845770351682,000480
10,동아쏘시오홀딩스,헬스케어,2017,Q1,0.19594588579502326,0.09561589170744535,0.08832083650971487,0.10171060459381144,0.8040541142049767,0.9043841082925547,0.9116791634902851,0.8982893954061886,0.21056399362598383,0.2485463820492594,0.32969582825186117,0.3268786578586609,0.12016039080969881,0.021030238527575507,0.0022241780383011143,0.0016404652993352237,0.33072438443568264,0.2695766205768349,0.3319200062901623,0.3285191231579961,0.4417403111605324,0.484965742005838,0.6448229912643622,0.6478610717575174,0.6692756155643174,0.730423379423165,0.6680799937098377,0.6714808768420039,0.5826769314771237,-0.35689856109395607,-1.021683229175368,-1.0703729789633014,0.491485121132913,-0.43576933761978104,-1.009984171826551,-1.411145497732516,0.4780987027819518,0.16168606057086324,-1.0063441139056895,-1.3835828662880691,0.4780987027819518,0.16168606057086324,-1.0063441139056895,-1.3835828662880691,0.031128938957870743,0.03203662799846917,0.03152974384100455,0.03143406758638166,0.03190384274458902,000640
11,SK하이닉스,정보기술,2017,Q1,0.28095086040731176,0.2526601962674527,0.2349652896130181,0.24724733622121597,0.7190491395926882,0.7473398037325473,0.7650347103869819,0.752752663778784,0.14858797313835467,0.1385919332128479,0.10568412683574435,0.10654854744641257,0.11775416828867989,0.1259883207454432,0.14348916641119716,0.1531796706715937,0.26634214142703455,0.2645802539582911,0.2491732932469415,0.2597282181180063,0.5222768260554862,0.5102762044750783,0.5040201220687341,0.49157132026766137,0.7336578585729654,0.7354197460417089,0.7508267067530585,0.7402717818819937,0.385416671710327,0.28130737294255637,0.1429818638434632,0.10800872963634654,0.3767620733527365,0.281744992031764,0.1374529758578109,0.09657458919434767,0.30218982013419526,0.277365044752656,0.11434091831182133,0.07386501480308187,0.30218982013419526,0.277365044752656,0.11434091831182133,0.07386501480308187,0.048914072500996664,0.047954312919264046,0.04766063347300025,0.046323910142010406,0.0361656604384919,000660
12,영풍,철강_소재,2017,Q1,0.27508576607749025,0.24380166270853182,0.2389628204987685,0.2238762662618727,0.7249142339225098,0.7561983372914681,0.7610371795012315,0.7761237337381273,0.07079550550262304,0.050023663303012236,0.05119766468024258,0.04032375367156959,0.14258532816809041,0.14921868684650696,0.15189346378510346,0.1551597912730384,0.21338083367071345,0.19924235014951922,0.20309112846534605,0.19548354494460796,0.7851843543903214,0.7992678709603093,0.7954204133615987,0.8030076808015365,0.7866191663292865,0.8007576498504808,0.796908871534654,0.804516455055392,0.049511153942509475,0.027599012314846186,0.026059084426122963,0.07014627027052167,0.17756244973011082,0.03332110683025797,0.03070081405261774,0.07570946523206966,0.14436771540225907,0.024185730198139414,0.023740602575531466,0.05763253179219477,0.14436771540225907,0.024185730198139414,0.023740602575531466,0.05763253179219477,0.003853111682464444,0.003935488530169167,0.0039326332882340335,0.003970625102075655,0.07946293303425978,000670
13,현대건설,건설,2017,Q1,0.7036705067205967,0.7069810739076382,0.6947827658477427,0.6947578504206536,0.2963294932794032,0.29301892609236185,0.3052172341522573,0.3052421495793464,0.4130708694517988,0.4159019710642042,0.3967552433366245,0.41255089909704296,0.1496954618843024,0.15103167649044036,0.1785995148200459,0.16876666224137105,0.5627663313361012,0.5669336475546445,0.5753547581566704,0.5813175613384141,0.32636895508419217,0.31606354773175055,0.3175794616007879,0.3048462338307843,0.4372336686638988,0.43306635244535546,0.42464524184332963,0.418682438661586,0.036421930520927154,0.06892736768981399,0.052900025010490404,0.04433321989141648,0.017717738130786517,0.05699716062405919,0.03599429564064503,0.037290080484367286,0.022310536448230573,0.03964485407183154,0.026969330176689087,0.030692393630384854,0.022310536448230573,0.03964485407183154,0.026969330176689087,0.030692393630384854,0.040434417450000835,0.03958861845505706,0.04032543692573629,0.03968401734884789,-0.06884264061297451,000720
