,name,sector,year,quarter,유동자산_lag1,유동자산_lag2,유동자산_lag3,유동자산_lag4,비유동자산_lag1,비유동자산_lag2,비유동자산_lag3,비유동자산_lag4,자산총계_lag1,자산총계_lag2,자산총계_lag3,자산총계_lag4,유동부채_lag1,유동부채_lag2,유동부채_lag3,유동부채_lag4,비유동부채_lag1,비유동부채_lag2,비유동부채_lag3,비유동부채_lag4,부채총계_lag1,부채총계_lag2,부채총계_lag3,부채총계_lag4,이익잉여금_lag1,이익잉여금_lag2,이익잉여금_lag3,이익잉여금_lag4,자본총계_lag1,자본총계_lag2,자본총계_lag3,자본총계_lag4,매출액_lag1,매출액_lag2,매출액_lag3,매출액_lag4,영업이익_lag1,영업이익_lag2,영업이익_lag3,영업이익_lag4,법인세차감전 순이익_lag1,법인세차감전 순이익_lag2,법인세차감전 순이익_lag3,법인세차감전 순이익_lag4,당기순이익_lag1,당기순이익_lag2,당기순이익_lag3,당기순이익_lag4,당기순이익(손실)_lag1,당기순이익(손실)_lag2,당기순이익(손실)_lag3,당기순이익(손실)_lag4,자본금_lag1,자본금_lag2,자본금_lag3,자본금_lag4,Label,Code
28,세아제강,철강_소재,2019,Q2,0.07666075039094061,0.07065633355985357,0.08543518777300262,0.3430413150149424,660698261957.0,658120421254.0,609656863503.0,1186976091932.0,715553099510.0,708156137519.0,666608703235.0,1806774336135.0,13731621948.0,6144576183.0,7487372889.0,377742973388.0,36803067251.0,35364982520.0,38012827130.0,259050575458.0,0.07062325526030898,0.05861639334007225,0.06825623457688308,0.35244774962224146,534211123388.0,1164554295366.0,1161838626145.0,1057023839781.0,0.929376744739691,0.9413836066599277,0.9317437654231169,0.6475522503777585,5192993222.0,-692906167958.0,-110535833112.75946,314281303502.0,0.6736960173910275,0.035926600615148394,0.005761898101860701,0.026345436259612907,4109795652.0,-31803754328.0,1448900022.0,14801822080.0,0.6586849157647524,0.00037181941785747883,-0.942512864789491,0.03929569103661748,3420546303.0,-257635968.0,104181444729.0,12349901001.0,20708285000.0,20708285000.0,15818500000.0,30000000000.0,-0.3288680283147236,003030
29,일신방직,경기소비재,2019,Q2,0.31555998503697014,0.3065093344952411,0.31196046131302474,0.3258373638887045,398337199047.0,396765078904.0,391339531926.0,386750497254.0,581989933871.0,572127497369.0,568774772265.0,573675366355.0,65694365255.0,50694194860.0,44368904895.0,51106612509.0,20748769103.0,21113814714.0,21334661170.0,21701722277.0,0.148530291208027,0.12551050229925695,0.11551772207362918,0.12691556768178358,475577701678.0,480023747905.0,482701027774.0,479766277071.0,0.851469708791973,0.874489497700743,0.8844822779263708,0.8730844323182164,81065730625.0,76143667726.0,78293255039.0,99453583167.0,-0.02913706895366676,-0.022521593078112766,0.02617056010737257,0.0498817268722209,178883726.0,-2703637225.0,3756596640.0,6607925387.0,0.0018055196921257625,-0.035160899769552556,0.03748408086415772,0.05184027404364782,146365773.0,-2677279869.0,2934750703.0,5155701006.0,12000000000.0,12000000000.0,12000000000.0,12000000000.0,-0.36549593529146773,003200
30,태광산업,에너지_화학,2019,Q2,0.4923451055302109,0.4845113128398923,0.49997696133755876,0.4742203797703035,1670660671045.0,1657329254530.0,1587551330138.0,1571979794418.0,3290937779276.0,3215064260014.0,3174956366780.0,2989807390654.0,559625576038.0,522704478132.0,480285609054.0,387231028067.0,150905214891.0,145467381134.0,150423431426.0,148623295088.0,0.21590526426947987,0.2078253512926956,0.19865124670033088,0.17922703811290852,2541379448104.0,2494494081393.0,2476818237277.0,2410494888604.0,0.7840947357305201,0.7921746487073044,0.8013487532996691,0.8207729618870915,512342869405.0,573377743687.0,606683611939.0,503795822178.0,0.06310072795303062,0.08874884268402715,0.1426049648390682,0.12708294185174732,65653501372.0,7046167713.0,91279886150.0,78499646023.0,0.09643983094442536,0.027950814752496923,0.10932114757645471,0.11800320715044642,49410259711.0,16026375097.0,66323348673.0,59449522766.0,5567000000.0,5567000000.0,5567000000.0,5567000000.0,-0.2776387924343249,003240
31,한일시멘트,건설,2019,Q2,0.1504866189402321,0.11918149760568665,0.19689460503035117,0.6667296167906106,982174216142.0,998956383714.0,840951012015.0,795318158977.0,1156160971728.0,1134122842559.0,1047124097637.0,2386405150431.0,54872612609.0,36836529243.0,38073683406.0,1794145738789.0,301801102411.0,299442052215.0,324661390217.0,324476973000.0,0.308498317917543,0.2965098390040635,0.34641077828460703,0.8877883587396562,1740697338987.0,1747873478879.0,1774396467079.0,1405825206423.0,0.691501682082457,0.7034901609959364,0.653589221715393,0.11221164126034373,31782901698.789356,-204693645453.0,3523841913.0,9459871092.0,0.3334026350213213,0.011299415044767828,-0.08560907085164124,-0.1211542480710159,9665920581.0,-4431405498.0,9598489643.0,-2227195655.0,0.19649479884455878,0.013962284469921307,104.59358556815032,2.3990583956468994,6245174876.0,-2857990907.0,368571260656.0,22694783165.0,31349890000.0,31349890000.0,17001715000.0,37726565000.0,-0.29718884867729534,003300
32,대한항공,산업재,2019,Q2,0.14116754485007502,0.14608095097712503,0.15220516485601318,0.1444908334899486,22262672355258.0,20808699638157.0,20595666446652.0,20579632217711.0,25922020321614.0,24368468723081.0,24293220001929.0,24055419887157.0,7936085651142.0,7523580553343.0,6710808066207.0,6696634703950.0,15022952596850.0,13959911999666.0,14004838621504.0,14047843442181.0,0.8856963293423761,0.8816102807748668,0.852733671619739,0.8623619227368513,451225962671.0,150980012749.0,639291604954.0,372732956014.0,0.11430367065762388,0.11838971922513321,0.14726632838026096,0.13763807726314875,3049831443426.0,3206068703319.0,3409746239668.0,3013773769448.0,0.04859375144565951,-0.000315114693566652,0.11520548871497494,0.027349035075083513,-40474568408.0,-185093390461.0,351011887872.0,-350898275879.0,-0.011225936576527634,-0.04241526248087689,0.0785436970746763,-0.09142684654444637,-34237214353.0,-135986245583.0,267814075750.0,-275539831939.0,479777140000.0,479777140000.0,479777140000.0,479777140000.0,-0.3103157850554774,003490
33,영진약품,헬스케어,2019,Q2,0.5610822794033455,0.5592894210149575,0.5457697468248536,0.547836474919994,88599234411.0,86429623674.0,90188316549.0,88560428017.0,201858412758.0,196114247752.0,198551980892.0,195859292280.0,40893357318.0,38102513538.0,36673589866.0,31867325146.0,47610266235.0,46405907213.0,46768696322.0,46155294966.0,0.43844406752124554,0.43091423351283853,0.4202541108536582,0.3983605740822296,11334904426.0,9585942222.0,13089809925.0,15816787389.0,0.5615559324787545,0.5690857664871615,0.5797458891463417,0.6016394259177704,52944471716.0,57203025051.0,42181140194.0,38997178823.0,0.04184100324738048,0.03428319177616144,-0.06654786279104155,-0.0645940585710866,2304415856.0,-1812187694.0,-2926787962.0,-2642006396.0,0.03296110038383143,-0.027426811617064527,-0.06457131925484148,-0.05519108279008647,1745108047.0,-1568896592.0,-2723691870.0,-2152296525.0,91446365500.0,91446365500.0,91446365500.0,91446365500.0,-0.17094147984592412,003520
34,LG,정보기술,2019,Q2,0.0940516560833998,0.0426279224695802,0.04389638179113684,0.08773522057732802,8928284000000.0,8930024000000.0,8952503000000.0,8529870000000.0,9855180000000.0,9327642000000.0,9363528000000.0,9350213000000.0,524570000000.0,145653000000.0,161935000000.0,183343000000.0,83333000000.0,83248000000.0,164309000000.0,168614000000.0,0.06168360192304961,0.024540071327780376,0.03484199545299592,0.03764160238916482,5926229000000.0,5776908000000.0,5705239000000.0,5668356000000.0,0.9383163980769504,0.9754599286722196,0.9651580045470041,0.9623583976108352,571101000000.0,103700000000.0,98249000000.0,93699000000.0,0.9158064860681385,0.45688524590163937,0.4812160938024814,0.40590614627690796,524954000000.0,10870000000.0,48759000000.0,41768000000.0,0.8773141703481521,0.7022661523625844,0.3766755895734308,0.3348594968996467,501035000000.0,72825000000.0,37008000000.0,31376000000.0,879359000000.0,879359000000.0,879359000000.0,879359000000.0,-0.326060740912792,003550
35,S&T중공업,산업재,2019,Q2,0.4687030088215268,0.4757491845762415,0.48060395770666703,0.47395673530146554,427992961541.0,429578123249.0,429180419780.0,432545128200.0,805562554743.0,819413362098.0,826306680900.0,822261508182.0,86407770753.0,98428218726.0,171916984586.0,165818484243.0,120529815634.0,119766224565.0,66295753405.0,67091202299.0,0.25688580628356,0.26628128534826656,0.28828610913752084,0.28325500369944057,553318395357.0,557852284196.0,541111619738.0,541050220379.0,0.7431141937164399,0.7337187146517334,0.7117138908624792,0.7167449963005594,66157810973.0,99373887999.0,74143550234.0,85705535893.0,0.046577380579559825,0.22227997113509618,-0.024760296009647378,-0.011344328576555932,3573972896.0,23189981857.0,75632036.0,1852215768.0,0.039440757223132734,0.1729923909505583,0.0008281146344654549,0.011999147117916732,2609314161.0,17190926483.0,61399359.0,1028393334.0,85631742500.0,83683597500.0,83683597500.0,83683597500.0,-0.3242092903403282,003570
36,쌍용차,경기소비재,2019,Q2,0.3217093743364816,0.2609552813293513,0.26470740924066005,0.24426840730272556,1676029549160.0,1630379322688.0,1608977543776.0,1579999020387.0,2470960803152.0,2206063153554.0,2188214003509.0,2090688063930.0,1187489718207.0,993613040009.0,984593861630.0,877040507819.0,566400576035.0,517173701182.0,484830328816.0,476634341644.0,0.7098009373538857,0.6848338583404108,0.6715175883572835,0.647478154592996,-109990871330.0,-82483045437.0,-59871664730.0,-40800213320.0,0.35917262663363425,0.3557405037980015,0.35474210936116835,0.35252184540700404,942690439694.0,1057376721168.0,901868857008.0,939869727477.0,-0.030796448718015762,-0.00034168326554504994,-0.024887855793651048,-0.00850809902077167,-27506150692.0,-2580756430.0,-19068118943.0,-6626776448.0,-0.029178349046298353,-0.0024407161405532395,-0.021142895438544737,-0.007050739325107337,-27506150692.0,-2580756430.0,-19068118943.0,-6626776448.0,749200010000.0,689746980000.0,689746980000.0,689746980000.0,-0.30768181275771944,003620
37,남양유업,생활소비재,2019,Q2,0.401023604398943,0.4502945443670333,0.4523359299236944,0.4597635474198558,678978022419.0,548456569771.0,545763097068.0,554064466267.0,1177446071983.0,1045543473643.0,1053101718184.0,1035138222686.0,156066271793.0,142951286486.0,143858647410.0,130149689280.0,132764393267.0,15097616319.0,20624154970.0,17543038258.0,0.24530266984844987,0.151164353074969,0.15618890325584034,0.1426792328803815,905665445074.0,904544608989.0,905668953955.0,904495533299.0,0.7546973301515502,0.848835646925031,0.8438110967441597,0.8573207671196185,248540879578.0,272763059801.0,278606569341.0,264950703884.0,0.005131352661845531,0.017963164024390507,0.003849825797492985,0.0004117700289173994,2759291225.0,12176531173.0,1746406187.0,2564374213.0,0.00815482065743605,0.02026882123273399,0.004789504095887916,0.007342731559044119,2026806299.0,5528585698.0,1334387305.0,1945461895.0,4433310000.0,4433310000.0,4433310000.0,4433310000.0,-0.43292119187335054,003920
38,삼성정밀화학,에너지_화학,2019,Q2,0.4755784627630095,0.44751622297284865,0.4351686363684003,0.4543611729129187,891573946043.0,882591761705.0,898846236828.0,892716149980.0,1700109325678.0,1597498059498.0,1591353268786.0,1636093521324.0,286303488960.0,228483153540.0,238996095246.0,313574449471.0,92538853703.0,90916831616.0,89106092088.0,97118860055.0,0.22283410657248084,0.1999376357654974,0.2061780961962646,0.2510206807699163,867502999598.0,824334090925.0,800648518616.0,762797648962.0,0.7771658934275192,0.8000623642345026,0.7938219038037354,0.7489793192300838,327255571440.0,334969267658.0,343994692567.0,355121528593.0,0.11565525986755985,0.11556419784313753,0.14181785812436104,0.20592187000526854,106436390203.0,31471903806.0,49816066730.0,61932259456.0,0.2642213493647221,0.07193819127790213,0.11003329548937087,0.13251942793909127,86467908673.0,24097083249.0,37850869654.0,47060501818.0,129000000000.0,129000000000.0,129000000000.0,129000000000.0,-0.28656335102180486,004000
39,현대제철,철강_소재,2019,Q2,0.23439597191382605,0.2187810389943151,0.211217160108483,0.20953338841077976,24302372853539.0,24365075914776.0,24478778894109.0,24551693452919.0,31742744241157.0,31188536288738.0,31033609830401.0,31059747613575.0,5512834433987.0,5604443921635.0,5319272867305.0,6057652936558.0,9400824775781.0,8830885602530.0,8866453678944.0,8173395622585.0,0.4698289189008193,0.46284087815232017,0.45710849056149583,0.4581830070287875,11513795755917.0,11517818852215.0,11476615438444.0,11505731084631.0,0.5301710810991808,0.5371591218476799,0.5428915094385042,0.5418169929712126,4477508538472.0,4819962841377.0,4711206309363.0,4835638988295.0,0.03773048556254729,0.053455219630156356,0.0193739478331912,0.06914595692903325,116772422228.0,121318253272.0,-27032585514.0,237880583564.0,0.02108982855993062,0.016851611597444457,-0.006029164836519455,0.03646753925672544,94429887452.0,81224141717.0,-28404639418.0,176343854637.0,667228925000.0,667228925000.0,667228925000.0,667228925000.0,-0.24610469042142746,004020
40,한솔홀딩스,경기소비재,2019,Q2,0.12308324775386296,0.1129507100184217,0.11430165484609485,0.09451550575248764,367338283650.0,364063679187.0,415922472199.0,415978253107.0,418897555223.0,410421025414.0,469598339519.0,459398538296.0,25918559847.0,24431107094.0,30729915108.0,7417070772.0,5116509196.0,2791475427.0,2371032971.0,22281102486.0,0.07408749145475077,0.06632843064884415,0.07048778773984726,0.06464577220501483,44956747928.0,40292704641.0,-136453778304.0,86247681201.0,0.9259125085452492,0.9336715693511558,0.9295122122601528,0.9353542277949851,4486524894.841726,5458975365.371121,2883453567.988178,5409331326.645299,1.1652226443701532,0.2564430894633335,1.0924139417295151,0.22725993838546937,5151667362.0,-51973681159.0,2318617739.0,2762489397.0,1.0375424155902775,-9.587065923944142,2.3620230662330277,0.07926770964978391,4654959877.0,-52335556705.0,6810783838.0,428785305.0,231799355000.0,231799355000.0,231799355000.0,231799355000.0,-0.2725413898369222,004150
41,신세계,경기소비재,2019,Q2,0.043610622197638296,0.07967346443949902,0.10202712774457773,0.08049342551797321,7044892642588.0,5604513757752.0,5693403725484.0,5593009503813.0,7366134344545.0,6089701362722.0,6340284769610.0,6082620460831.0,1302047611693.0,1449203814971.0,1658831075979.0,1838345561057.0,2281507334308.0,1500299131269.0,1535923243110.0,1123934196347.0,0.48649057679144914,0.4843427896637642,0.5038818342043514,0.4870071668090396,2771665632159.0,2137582842060.0,2090707873510.0,2061918799835.0,0.5135094232085509,0.5156572103362358,0.49611816579564866,0.5129928331909605,374998529963.0,467972539613.0,432009005400.0,413682854675.0,0.14235351087714151,0.20114134278229595,0.10870251148472934,0.10144498992342726,865411048031.0,88309062917.0,38090926139.0,47733025754.0,1.7835943980526883,0.14045286233751078,0.06724598800458247,0.08502321105048587,668845277320.0,65728082684.0,29050872395.0,35172644661.0,49225905000.0,49225905000.0,49225905000.0,49225905000.0,-0.19127544531373997,004170
42,농심,생활소비재,2019,Q2,0.36921849081564134,0.3646819538837817,0.37158137415348136,0.3664979697246701,1554348705221.0,1529020099730.0,1500774651656.0,1503332499011.0,2464163395073.0,2406700248918.0,2388176591097.0,2373050798839.0,505880512758.0,456700512911.0,453405380466.0,454088701409.0,63182685812.0,55648453014.0,57008303597.0,58217919756.0,0.23093565942413558,0.21288441140742015,0.2137252688791089,0.21588523154061545,1816006944665.0,1815616896933.0,1799893355208.0,1783233540985.0,0.7690643405758644,0.7871155885925798,0.7862747311208911,0.7841147684593845,481378910530.0,476551872922.0,467841021147.0,444152886419.0,0.04759199990040328,0.045000999151481834,0.030411084246350365,0.0066319112428805185,30945981827.0,29944831443.0,22162197213.0,11413751973.0,0.04886077727440072,0.04695894660697892,0.03560999029575333,0.018638631142859248,23520547732.0,22378373956.0,16659814223.0,8278401821.0,30413210000.0,30413210000.0,30413210000.0,30413210000.0,-0.2681275142388364,004370
43,세방전지,경기소비재,2019,Q2,0.60795315808576,0.6176342813230725,0.6297152663144703,0.606840164408175,510085208763.0,478752496106.0,447980934555.0,463172270204.0,1301082305044.0,1252080070783.0,1209828258638.0,1178076263835.0,280677709994.0,260959448875.0,249245021738.0,242056498005.0,17443969828.0,8734241831.0,10562761253.0,8586304015.0,0.22913360566526045,0.21539652055746286,0.21474765623633746,0.21275600715702456,946218773228.0,925763182083.0,892646692814.0,870465559736.0,0.7708663943347396,0.7846034794425372,0.7852523437636625,0.7872439928429754,277001670497.0,319909350090.0,274998526968.0,276892379041.0,0.1099368530787608,0.13349554847016945,0.09597294128077688,0.08049132066108564,34915074012.0,44348943024.0,29699269069.0,27182229532.0,0.09553567799616071,0.10513162329434309,0.08184529436268234,0.07469325536380175,26463542397.0,33632589282.0,22507335389.0,20681993176.0,7000000000.0,7000000000.0,7000000000.0,7000000000.0,-0.2699076999973502,004490
44,조광피혁,경기소비재,2019,Q2,0.32667220333958846,0.3288446873632111,0.3181576684195425,0.3117844777683684,175719053262.0,168176881195.0,178954872299.0,172629366103.0,260971036891.0,250578186641.0,262457849873.0,250836199601.0,10668782399.0,10518636851.0,12734283257.0,11952103477.0,4639838474.0,2767161461.0,5582690504.0,3848415423.0,0.05866022933186247,0.05302057010666449,0.06979015399944544,0.06299138212560054,200374441152.0,197449354854.0,193980074273.0,191008825510.0,0.9413397706681376,0.9469794298933355,0.9302098460005546,0.9370086178743995,26697476433.0,32206793599.0,29040037960.0,33435278500.0,0.10942519006736415,0.12632982958993874,0.11924527801133769,0.11007180140581153,3963030634.0,4518027279.0,3920666465.0,5009451701.0,0.10956414945587828,0.10771890627161715,0.10231559501033104,0.11681582221604644,2925086298.0,3469280581.0,2971248763.0,3905769549.0,34245690000.0,34245690000.0,34245690000.0,34245690000.0,-0.284940379735912,004700
45,한솔테크닉스,정보기술,2019,Q2,0.3573058631569655,0.33609698203004085,0.37741130830790154,0.36189981116221404,268057489406.0,267988701916.0,296326233446.0,298187456171.0,417084074740.0,403656399598.0,475958264903.0,467305074324.0,189322937117.0,175822706679.0,164665716221.0,151807084919.0,57033296806.0,60478489393.0,123857050435.0,130767679956.0,0.5906632471560379,0.5854018326163825,0.6061934163803222,0.6046901272873412,3322075792.0,-12915854471.0,7185781749.0,4531154450.0,0.4093367528439621,0.4145981673836175,0.39380658361967774,0.3953098727126588,135183929230.0,127907191074.0,151075074334.0,115761993912.0,0.036813321504606776,-0.007596723349493638,0.030293378733556083,-0.003063586208350865,3322075792.0,-18685313592.0,2654627299.0,-2793834814.0,0.024574487595695402,-0.17291369143744534,0.017571576983845087,-0.02417816462394107,3322075792.0,-22116904570.0,2654627299.0,-2798912546.0,110549390000.0,110549390000.0,110549390000.0,110549390000.0,-0.3189905589473825,004710
46,효성,에너지_화학,2019,Q2,0.07309984259363747,0.03708689956118663,0.07525336495342802,0.06009628175170035,2059017777947.0,2042211363756.0,1597529769741.0,1750649044855.0,2221401907740.0,2120867773868.0,1727532395574.0,1862583380474.0,217898419932.0,87708295796.0,101644343300.0,102223034070.0,177077422996.0,163823764887.0,177315426465.0,209365358640.0,0.1778047644380745,0.11859865276950313,0.1614787488094029,0.1672882921518957,5785508376016.0,5828979404007.0,5831917880240.0,5832102134378.0,0.8221952355619255,0.8814013472304969,0.8385212511905971,0.8327117078481043,146527121845.0,-1994628679705.0,127878540599.0,89639125604.0,0.35852217970657296,0.04271251676708077,-0.010828881190804182,-0.10541388192187301,51236840138.0,-184747859908.0,-843279789.0,-7192608900.0,0.33296474140541393,0.0015394412901222974,-0.001892906103449017,31.964913576724364,48788365234.0,-3070613748.0,-242062070.0,2865306903025.0,105355125000.0,105355125000.0,68975755000.0,68975755000.0,-0.3156097534285418,004800
47,삼광글라스,철강_소재,2019,Q2,0.36942902900687435,0.3537119529146445,0.3610089762775892,0.315374147607927,345756431778.0,349815374240.0,348278706441.0,396252313010.0,548322786305.0,541268519227.0,545044755734.0,578786663731.0,349905420213.0,337290950452.0,301583399989.0,298329891634.0,11461868862.0,10770083516.0,40215081169.0,66699273953.0,0.6590411671748262,0.6430468826546115,0.6271016784625464,0.630679987050726,146571215815.0,151549394096.0,161586555943.0,172079551847.0,0.3409588328251738,0.3569531173453885,0.3728983215374536,0.36932001294927397,67948084319.0,85732679995.0,77051695629.0,88452036305.0,-0.08724752573108668,-0.14027189763228398,-0.04107871973694395,-0.1061769725980759,-3838475924.0,-17092421067.0,-9645104443.0,-8538755369.0,-0.04050079878750143,-0.11465461725415878,-0.1357491188300764,-0.06243281636793517,-2751951691.0,-9829647611.0,-10459699786.0,-5522309740.0,24272090000.0,24272090000.0,24272090000.0,24272090000.0,-0.3317111622314386,005090
48,빙그레,생활소비재,2019,Q2,0.5816251454354122,0.581688993944842,0.6135461136501826,0.5997048515533135,284078384109.0,271260289410.0,274003765935.0,278435380878.0,679004440658.0,648465580593.0,709020598869.0,695575207340.0,124110802165.0,95370272236.0,139244977448.0,144361991306.0,20914756762.0,12943998761.0,16909183158.0,15884056191.0,0.21358558242485232,0.16703164244731422,0.22023924390220903,0.23037918230267093,7555974781.0,30907686970.0,40801963282.0,21848013121.0,0.7864144175751477,0.8329683575526857,0.7797607560977909,0.769620817697329,173767435376.0,169428917379.0,265273566921.0,236591519804.0,0.02958915237411704,-0.0628691658707385,0.08969678819181424,0.08496471628675907,7038213880.0,-9562075557.0,25076525191.0,22298109866.0,0.0297682173406493,-0.0422922099771862,0.0719218844133152,0.07256860781917901,5172746783.0,-7165523350.0,19078974818.0,17169117214.0,49756205000.0,49756205000.0,49756205000.0,49756205000.0,-0.3557760711148972,005180
49,롯데칠성,생활소비재,2019,Q2,0.26239275944060086,0.20939894338035658,0.2399793539780866,0.2393321586801816,2565210348766.0,2531312757367.0,2618849014074.0,2638573851024.0,3477745618143.0,3201757366971.0,3445760358987.0,3468759565865.0,937001486627.0,646366687149.0,561348051357.0,607135790581.0,1218332230259.0,1363430766993.0,1609354995108.0,1607674577624.0,0.6197502501740988,0.6277169765813188,0.6299634392169841,0.6385021291185098,1958114201676.0,1987379242047.0,2067264159228.0,2041245275010.0,0.38024974982590126,0.37228302341868125,0.370036560783016,0.36149787088149027,558434170428.0,539364586305.0,667426430287.0,596507191342.0,0.03922671140129367,0.010764399707393577,0.07538717197244328,0.03828869893188809,10857882949.0,-119459511278.0,34683364482.0,10877530874.0,0.00840987710762859,-0.15211682282122313,0.035204160773040415,0.008945289055099942,4696362746.0,-82046427211.0,23496187356.0,5335929250.0,4384385000.0,4384385000.0,4384385000.0,4384385000.0,-0.325843920639453,005300
50,현대차,경기소비재,2019,Q2,0.3150278122879291,0.32164638005154883,0.31827765497429605,0.3325809497019175,47994597000000.0,47083668000000.0,47041024000000.0,46688711000000.0,70067950000000.0,69408737000000.0,69003201000000.0,69954118000000.0,13080655000000.0,12737313000000.0,9732907000000.0,10618646000000.0,4661080000000.0,4429408000000.0,5667984000000.0,5315767000000.0,0.2532075649423167,0.24732795526880139,0.22319096472060768,0.22778377393022095,48132067000000.0,47803780000000.0,49019740000000.0,50461087000000.0,0.7467924350576833,0.7526720447311986,0.7768090352793924,0.772216226069779,11276932000000.0,12415337000000.0,10085005000000.0,10987295000000.0,0.02086303260496738,-0.007027437112661541,-0.04579263966651479,0.027706637529983494,902734000000.0,-303114000000.0,-336761000000.0,862111000000.0,0.07048450766573745,0.049192945789550455,-0.02338709797367478,0.11928840922069976,794849000000.0,610747000000.0,-235859000000.0,1310656942188.548,1488993000000.0,1488993000000.0,1488993000000.0,1488993000000.0,-0.3404959352914678,005380
51,현대그린푸드,생활소비재,2019,Q2,0.2527733672684039,0.24126425422376208,0.23692052611661452,0.23336913205349372,1277584089000.0,1246103696000.0,1289637034000.0,1309957016000.0,1709767871000.0,1642342150000.0,1690042883000.0,1708719373000.0,164115803000.0,150641914000.0,183121634000.0,173141902000.0,168760548000.0,149839845000.0,174336675000.0,185372806000.0,0.19469096164809147,0.18295929322644494,0.2115084253752631,0.20981485530333482,812606345000.0,802757861000.0,779021035000.0,764640177000.0,0.8053090383519085,0.8170407067735551,0.788491574624737,0.7901851446966652,380578729000.0,375340424000.0,385711549000.0,357113061000.0,0.041142215281295975,0.03870914261022948,0.0438436936717184,0.047523184821291094,33777441000.0,36207136000.0,19016869000.0,18705697000.0,0.07450096613255545,0.07492719462585783,0.037907016364708335,0.03943629213830407,28353483000.0,28123205000.0,14621174000.0,14083215000.0,48852241000.0,48852241000.0,48852241000.0,48852241000.0,-0.30999685950588507,005440
52,POSCO,철강_소재,2019,Q2,0.3188349270233048,0.3103204809337742,0.31858987423042195,0.2898105256393373,37608360849658.0,37329579638935.0,38245928972916.0,38355910321607.0,55211816256681.0,54125979686154.0,56127620542359.0,54007996043783.0,4164307178881.0,3895972889381.0,4324356555301.0,4082046440984.0,5047008023671.0,4957905021987.0,4991692455730.0,3916091110711.0,0.16683593888178547,0.16357907908007652,0.16597976042829507,0.1480917296988968,45430512857319.0,45175458896631.0,46603400208598.0,45854790083096.0,0.8331640611182145,0.8364209209199235,0.8340202395717049,0.8519082703011032,7816470982778.0,7288182174243.0,7905508084744.0,7704845146423.0,0.10650165365996643,0.12027244166245697,0.13848182380657845,0.10670221984119614,922058809380.0,-788295027314.0,1181323586557.0,788722641211.0,0.0858664947273255,-0.16019560697579133,0.11271873408714071,0.07531504175270828,671172964429.0,-1167534767153.0,891098863628.0,580290733901.0,482403125000.0,482403125000.0,482403125000.0,482403125000.0,-0.19207744380728298,005490
53,삼립식품,생활소비재,2019,Q2,0.2824614799055084,0.3019656118252492,0.3236918037177212,0.3039763337785173,436200079280.0,414744710322.0,396248612909.0,300927194537.0,607911724687.0,594160857041.0,585899468744.0,432351957471.0,239384968369.0,277212139673.0,269487270124.0,207064382446.0,76966420559.0,24598145227.0,37051464666.0,30240000000.0,0.5203903397173039,0.5079605654318181,0.5231933994532046,0.548868527932864,273195812904.0,273986068085.0,260996210341.0,189818613521.0,0.4796096602826962,0.4920394345681819,0.4768066005467953,0.451131472067136,260310392756.0,289925745780.0,252874003011.0,237318807725.0,0.031008510730365178,0.07014482177940783,0.029154291043034988,0.03626845459704915,6100813963.0,16413471321.0,6077662829.0,7854905062.0,0.0177635432033415,0.04313712481571115,0.02185654810771346,0.025612960010500153,4624034908.0,12506563083.0,5526952812.0,6078437132.0,43145045000.0,43145045000.0,43145045000.0,43145045000.0,-0.33935045991918833,005610
54,크라운제과,생활소비재,2019,Q2,0.01463958754546045,0.0036554386538660754,0.0035065685919900957,0.003780335927998857,356597044712.0,355717427298.0,356052440801.0,356241414586.0,361895038815.0,357022501149.0,357305356542.0,357593237148.0,51326358912.0,47872121283.0,46947586407.0,49196598451.0,11151575196.0,11555435593.0,12380860420.0,13207300438.0,0.17264103512603993,0.16645325346370385,0.16604410132884798,0.1745108475392458,191521918584.0,189699732293.0,189807559975.0,187019681316.0,0.8273589648739601,0.8335467465362961,0.833955898671152,0.8254891524607542,6865295049.0,2589832365.0,5974702620.0,2782109035.0,0.5798183663759386,-0.01336321627133577,0.5870173327555506,0.05544754862564184,3603236599.0,-75361368.0,2904666683.0,-319591487.0,0.4865710395777631,0.06616473340736863,0.46689319794128936,-0.0985781123420276,3340453749.0,171355568.0,2789548013.0,-274255057.0,7724036500.0,7724036500.0,7724036500.0,7724036500.0,-0.2928768876724199,005740
55,에스엘,경기소비재,2019,Q2,0.5274013468677622,0.5087023057878122,0.4908847950141761,0.5006464099060455,465869334394.0,466475176109.0,476322590657.0,464492668452.0,985761028531.0,949475606347.0,935589010095.0,930187902253.0,189921053384.0,154755067606.0,146860543508.0,147898565853.0,44068493225.0,35841733436.0,29864185696.0,27030219776.0,0.23736944334033544,0.20073901822006743,0.18889141203791537,0.18805747226480427,592652107386.0,599763871337.0,598925382467.0,594923018304.0,0.7626305566596645,0.7992609817799325,0.8111085879620846,0.8119425277351957,177924694154.0,232544816970.0,170789820275.0,174178798592.0,-0.011571147494670095,0.03192901806518384,0.0011147725531500505,0.006520703289844403,11087919671.0,748834834.0,7348238711.0,14671433630.0,0.054228601599555344,0.00911855913036134,0.03591616695376255,0.07469427052643338,9648607354.0,2120473664.0,6134115699.0,13010158302.0,16932545000.0,16932545000.0,16932545000.0,16932545000.0,-0.37932143683259123,005850
