year,quarter,month,week,code,name,sector,upload_dt,score
2021,Q1,1,1,34220,LG디스플레이,정보기술,2021-01-05,1.0
2021,Q1,1,2,34220,LG디스플레이,정보기술,2021-01-11,1.0
2021,Q1,1,3,34220,LG디스플레이,정보기술,2021-01-21,1.0
2021,Q1,1,4,34220,LG디스플레이,정보기술,,
2021,Q1,2,1,34220,LG디스플레이,정보기술,,
2021,Q1,2,2,34220,LG디스플레이,정보기술,2021-02-08,0.0
2021,Q1,2,3,34220,LG디스플레이,정보기술,,
2021,Q1,2,4,34220,LG디스플레이,정보기술,2021-02-23,0.0
2021,Q1,3,1,34220,LG디스플레이,정보기술,,
2021,Q1,3,2,34220,LG디스플레이,정보기술,2021-03-12,-1.0
2021,Q1,3,3,34220,LG디스플레이,정보기술,2021-03-21,-1.0
2021,Q1,3,4,34220,LG디스플레이,정보기술,,
2021,Q2,4,1,34220,LG디스플레이,정보기술,2021-04-06,1.0
2021,Q2,4,2,34220,LG디스플레이,정보기술,,
2021,Q2,4,3,34220,LG디스플레이,정보기술,2021-04-19,0.0
2021,Q2,4,4,34220,LG디스플레이,정보기술,2021-04-22,1.0
2021,Q2,5,1,34220,LG디스플레이,정보기술,,
2021,Q2,5,2,34220,LG디스플레이,정보기술,2021-05-12,-1.0
2021,Q2,5,3,34220,LG디스플레이,정보기술,2021-05-17,1.0
2021,Q2,5,4,34220,LG디스플레이,정보기술,2021-05-25,-1.0
2021,Q2,6,1,34220,LG디스플레이,정보기술,,
2021,Q2,6,2,34220,LG디스플레이,정보기술,2021-06-14,1.0
2021,Q2,6,3,34220,LG디스플레이,정보기술,2021-06-16,-1.0
2021,Q2,6,4,34220,LG디스플레이,정보기술,2021-06-25,1.0
2021,Q3,7,1,34220,LG디스플레이,정보기술,,
2021,Q3,7,2,34220,LG디스플레이,정보기술,2021-07-08,-1.0
2021,Q3,7,3,34220,LG디스플레이,정보기술,2021-07-19,1.0
2021,Q3,7,4,34220,LG디스플레이,정보기술,2021-07-27,1.0
2021,Q3,8,1,34220,LG디스플레이,정보기술,2021-08-03,-1.0
2021,Q3,8,2,34220,LG디스플레이,정보기술,,
