code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
660,SK하이닉스,정보기술,2023,Q4,"17,751,302,000,000","75,198,085,000,000","92,949,387,000,000","16,197,793,000,000","22,233,272,000,000","38,431,065,000,000","48,734,611,000,000","54,518,322,000,000",9733359000000.0,439135000000.0,-1728715000000.0,-1093258000000.0,-1093258000000.0,"3,657,652,000,000",-4120409000000.0,,,,,,,,,,,
3550,LG,정보기술,2023,Q4,"1,748,535,000,000","8,252,048,000,000","10,000,583,000,000","219,047,000,000","164,853,000,000","383,900,000,000","8,265,975,000,000","9,616,683,000,000",130573000000.0,52460000000.0,51122000000.0,125458000000.0,125458000000.0,"801,613,000,000",636010000000.0,,,,207035000000.0,,,,,520000000.0,,
4710,한솔테크닉스,정보기술,2023,Q4,"200,869,459,771","365,066,250,638","565,935,710,409","177,681,876,792","84,345,261,175","262,027,137,967","88,162,342,047","303,908,572,442",137536818429.0,-5185369878.0,4660208695.0,6177884654.0,6177884654.0,"160,549,390,000",27410392713.0,,,,,,"4,570,371,800",,,,,
5930,삼성전자,정보기술,2023,Q4,"68,548,442,000,000","228,308,847,000,000","296,857,289,000,000","41,775,101,000,000","30,294,414,000,000","72,069,515,000,000","219,963,351,000,000","224,787,774,000,000",42610099000000.0,-1751445000000.0,-1441136000000.0,1237560000000.0,1237560000000.0,"897,514,000,000",14709625000000.0,,,,,,,,,,,
6400,삼성SDI,정보기술,2023,Q4,"5,278,919,586,994","14,251,061,816,926","19,529,981,403,920","5,017,094,064,626","1,115,874,410,553","6,132,968,475,179","7,983,937,130,537","13,397,012,928,741",4988765212914.0,102472907883.0,87932462743.0,126004584566.0,126004584566.0,"356,712,130,000",585338542004.0,,,,,,,,,,,
8060,대덕전자,정보기술,2023,Q4,"128,586,291,526","397,807,096,515","526,393,388,041","2,362,335,398","104,638,839","2,466,974,237","16,593,566,006","523,926,413,804",2101682248.0,167778964.0,3654251305.0,2944141627.0,2944141627.0,"17,551,253,500",15051439100.0,,,,5295811840.0,,,,,,,
9150,삼성전기,정보기술,2023,Q4,"3,884,300,286,185","4,404,777,663,323","8,289,077,949,508","1,966,518,942,993","438,564,798,180","2,405,083,741,173","211,853,135,049","5,883,994,208,335",1701786667873.0,16482191043.0,17827749171.0,31839161994.0,31839161994.0,"388,003,400,000",178760226399.0,,,,,,,,,,,
11070,LG이노텍,정보기술,2023,Q4,"4,894,577,000,000","5,069,630,000,000","9,964,207,000,000","4,096,030,000,000","2,066,519,000,000","6,162,549,000,000","2,531,546,000,000","3,801,658,000,000",7475840853039.0,304463824723.0,247049458112.0,221905157785.0,221905157785.0,"118,336,000,000",220558249507.0,,,,,,,,,,,
18260,삼성에스디에스,정보기술,2023,Q4,"3,956,739,154,665","3,703,703,888,090","7,660,443,042,755","1,079,973,421,261","452,487,775,276","1,532,461,196,537","5,066,399,096,039","6,127,981,846,218",1378308497885.0,122699945733.0,174676395560.0,134195141288.0,134195141288.0,"38,688,900,000",278749331601.0,,,,,,,,,,,
20150,일진머티리얼즈,정보기술,2023,Q4,"267,748,756,906","507,507,467,805","775,256,224,711","126,050,004,968","35,796,846,300","161,846,851,268","170,471,412,238","613,409,373,443",93554400458.0,-3212909725.0,17202868171.0,19517925133.0,19517925133.0,"23,055,417,500",23118842126.0,,,,,,,,,,,
29530,신도리코,정보기술,2023,Q4,"808,551,893,898","237,519,359,666","1,046,071,253,564","64,538,158,754","9,088,649,646","73,626,808,400","848,732,715,734","972,444,445,164",85402555893.0,1260124205.0,3241669983.0,4644868513.0,4644868513.0,"50,400,145,000",34944791225.0,,,,,,,,,,,
34220,LG디스플레이,정보기술,2023,Q4,"5,590,482,000,000","24,141,930,000,000","29,732,412,000,000","16,422,259,000,000","7,628,598,000,000","24,050,857,000,000","1,641,363,000,000","5,681,555,000,000",6850977000000.0,-217606000000.0,-160487000000.0,-128704000000.0,-128704000000.0,"1,789,079,000,000",-1027616000000.0,,,,,,,,,,,
34730,SK,정보기술,2023,Q4,"1,638,406,000,000","27,000,510,000,000","28,638,916,000,000","5,525,984,000,000","7,194,886,000,000","12,720,870,000,000","12,460,837,000,000","15,918,046,000,000",939457000000.0,127904000000.0,-352990000000.0,-455946000000.0,-455946000000.0,"16,143,000,000",310183000000.0,,,,2586569000000.0,,,,,,,
42700,한미반도체,정보기술,2023,Q4,"316,037,370,015","427,350,483,723","743,387,853,738","104,858,437,423","46,777,338,696","151,635,776,119","521,928,885,599","591,752,077,619",51744546346.0,19422123289.0,110514894702.0,85981370406.0,85981370406.0,"12,716,420,500",254938177086.0,,,,,,,,,,,
66570,LG전자,정보기술,2023,Q4,"10,757,937,000,000","20,989,616,000,000","31,747,553,000,000","13,233,469,000,000","7,998,537,000,000","21,232,006,000,000","6,566,223,000,000","10,515,547,000,000",6753063000000.0,-419956000000.0,-894573000000.0,-756023000000.0,-756023000000.0,"904,169,000,000",127831000000.0,,,,,,,,,,,
