code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
660,SK하이닉스,정보기술,2020,Q1,2020-05-15,"12,353,112,000,000","46,729,571,000,000","59,082,683,000,000","6,782,965,000,000","6,270,213,000,000","13,053,178,000,000","40,698,305,000,000","46,029,505,000,000",6945135000000.0,721380000000.0,968180000000.0,691938000000.0,"3,657,652,000,000",,,,,,,,,,,,
3550,LG,정보기술,2020,Q1,2020-05-15,"1,513,303,000,000","8,732,876,000,000","10,246,179,000,000","555,262,000,000","87,393,000,000","642,655,000,000","6,290,989,000,000","9,603,524,000,000",744959000000.0,696115000000.0,699156000000.0,674160000000.0,"879,359,000,000",,,,,,,,,,,,
4710,한솔테크닉스,정보기술,2020,Q1,2020-05-11,"178,306,140,038","251,087,895,170","429,394,035,208","164,906,262,411","34,967,219,964","199,873,482,375","14,683,995,588","229,520,552,833",156166919625.0,15092258063.0,14683995588.0,14683995588.0,"160,549,390,000",,,,,,,,,,,,
5930,삼성전자,정보기술,2020,Q1,2020-05-15,"76,640,880,000,000","143,931,511,000,000","220,572,391,000,000","41,130,269,000,000","2,013,369,000,000","43,143,638,000,000","172,188,829,000,000","177,428,753,000,000",40087939000000.0,3032343000000.0,3087628000000.0,2305931000000.0,"897,514,000,000",,,,,,,,,,,,
6400,삼성SDI,정보기술,2020,Q1,2020-05-15,"2,963,165,952,074","11,434,626,340,341","14,397,792,292,415","2,230,869,330,026","1,538,048,486,703","3,768,917,816,729","5,655,576,604,579","10,628,874,475,686",1895212471171.0,-50241713593.0,-66087219701.0,-38224017865.0,"356,712,130,000",,,,,,,,,,,,
8060,대덕전자,정보기술,2020,Q1,2020-05-15,"209,718,839,233","195,633,083,357","1,188,649,392,433","731,588,486,016","117,668,007","855,341,698,504","10,157,288,920","333,307,693,929",-353213653.0,-353213653.0,3535773725.0,10078468920.0,"40,657,424,000",,,,,,,,,,,,
9150,삼성전기,정보기술,2020,Q1,2020-05-15,"2,315,317,076,043","3,327,208,587,577","5,642,525,663,620","1,199,191,756,437","133,392,709,107","1,332,584,465,544","105,169,004,957","4,309,941,198,076",1443620790033.0,111455726258.0,120174148970.0,102905013993.0,"388,003,400,000",,,,,,,,,,,,
11070,LG이노텍,정보기술,2020,Q1,2020-05-15,"2,092,187,424,532","2,892,573,698,296","4,984,761,122,828","1,907,154,042,345","1,044,314,417,480","2,951,468,459,825","780,193,799,957","2,033,292,663,003",1946866235517.0,115896278442.0,94704317945.0,70635717215.0,"118,335,535,000",,,,,,,,,,,,
18260,삼성에스디에스,정보기술,2020,Q1,2020-05-15,"3,974,795,583,090","2,489,151,953,048","6,463,947,536,138","965,525,025,532","256,422,827,861","1,221,947,853,393","4,096,177,093,178","5,241,999,682,745",1116291328782.0,129790397302.0,157674700848.0,-55178077375.0,"38,688,900,000",,,,,,,,,,,,
20150,일진머티리얼즈,정보기술,2020,Q1,2020-05-15,"250,181,000,000","407,026,000,000","657,207,000,000","48,776,000,000","50,141,000,000","98,917,000,000","148,011,000,000","558,290,000,000",73600000000.0,6881000000.0,14144000000.0,13535000000.0,"23,055,000,000",,,,,,,,,,,,
29530,신도리코,정보기술,2020,Q1,2020-05-15,"693,099,566,390","227,417,922,532","920,517,488,922","59,978,493,540","13,135,726,299","73,114,219,839","693,469,730,239","847,403,269,083",89758254440.0,-10761312176.0,-2789971038.0,-2772739896.0,"50,400,145,000",,,,,,,,,,,,
34220,LG디스플레이,정보기술,2020,Q1,2020-05-15,"6,552,735,000,000","20,740,909,000,000","27,293,644,000,000","10,123,492,000,000","6,843,549,000,000","16,967,041,000,000","6,286,411,000,000","10,326,603,000,000",4481421000000.0,-553709000000.0,-475442000000.0,-337577000000.0,"1,789,079,000,000",,,,,,,,,,,,
34730,SK,정보기술,2020,Q1,2020-05-15,"1,795,759,000,000","21,818,830,000,000","23,614,589,000,000","3,575,914,000,000","5,868,322,000,000","9,444,236,000,000","10,638,404,000,000","14,170,353,000,000",1444960000000.0,1051969000000.0,1002694000000.0,982897000000.0,"15,385,000,000",,,,,,,,,,,,
42700,한미반도체,정보기술,2020,Q1,2020-05-15,"154,468,229,746","134,596,110,179","289,064,339,925","62,599,386,956","6,678,788,409","69,278,175,365","167,947,779,574","219,786,164,560",39148837187.0,7090435198.0,9210176353.0,7360772942.0,"12,716,420,500",,,,,,,,,,,,
66570,LG전자,정보기술,2020,Q1,2020-05-15,"8,482,423,000,000","19,687,478,000,000","28,169,901,000,000","10,505,377,000,000","8,281,552,000,000","18,786,929,000,000","5,526,363,000,000","9,382,972,000,000",6757348000000.0,337561000000.0,848093000000.0,656836000000.0,"904,169,000,000",,,,,,,,,,,,
