code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
660,SK하이닉스,정보기술,2025,Q1,2025-05-15,"25,233,041,000,000","92,152,245,000,000","117,385,286,000,000","22,607,489,000,000","16,614,750,000,000","39,222,239,000,000","72,012,758,000,000","78,163,047,000,000",15945294000000.0,6763303000000.0,8748160000000.0,7625823000000.0,"3,657,652,000,000",7612693000000.0,,,,,,,,,,,
3550,LG,정보기술,2025,Q1,2025-05-15,"1,306,951,000,000","8,955,194,000,000","10,262,145,000,000","695,565,000,000","170,618,000,000","866,183,000,000","8,143,796,000,000","9,395,962,000,000",404342000000.0,348617000000.0,358025000000.0,336845000000.0,"801,613,000,000",344517000000.0,,,,55725000000.0,,,,,336845000000.0,,
4710,한솔테크닉스,정보기술,2025,Q1,2025-05-13,"176,524,032,195","352,507,655,742","529,031,687,937","181,564,677,267","44,505,651,432","226,070,328,699","87,083,451,734","302,961,359,238",165495138853.0,2439311490.0,5670534078.0,5253116270.0,"160,549,390,000",5254275815.0,,,,,,,,,,,
5930,삼성전자,정보기술,2025,Q1,2025-05-15,"75,606,503,000,000","246,931,494,000,000","322,537,997,000,000","75,949,386,000,000","8,732,874,000,000","84,682,260,000,000","234,618,166,000,000","237,855,737,000,000",55534871000000.0,1469273000000.0,6391586000000.0,6387197000000.0,"897,514,000,000",6597912000000.0,,,,,,,,,,,
6400,삼성SDI,정보기술,2025,Q1,2025-04-30,"6,333,250,992,868","14,546,134,953,669","20,879,385,946,537","5,916,046,441,404","1,334,954,034,723","7,251,000,476,127","8,366,873,812,844","13,628,385,470,410",2736680416035.0,-457859983073.0,-454362424872.0,-268624100726.0,"356,712,130,000",-191941809414.0,,,,,,,,,,,
8060,대덕전자,정보기술,2025,Q1,2025-05-15,"121,642,623,661","421,791,807,048","543,434,430,709","18,235,016,411","1,827,889,353","20,062,905,764","49,955,961,615","523,371,524,945",12478468671.0,11122498400.0,12662901621.0,12335689240.0,"17,551,253,500",12382593730.0,,,,1355970271.0,,,,,,,
9150,삼성전기,정보기술,2025,Q1,2025-05-15,"5,009,114,577,670","4,313,482,305,667","9,322,596,883,337","2,516,721,064,412","604,460,004,195","3,121,181,068,607","9,949,557,418","6,201,415,814,730",1869195368203.0,-5182400708.0,9055742134.0,7428368077.0,"388,003,400,000",36990031252.0,,,,,,,,,,,
11070,LG이노텍,정보기술,2025,Q1,2025-05-15,"4,924,676,000,000","4,468,113,000,000","9,392,789,000,000","3,622,808,000,000","1,712,846,000,000","5,335,654,000,000","2,792,893,000,000","4,057,135,000,000",4908536000000.0,54118000000.0,45268000000.0,29481000000.0,"118,336,000,000",13863000000.0,,,,,,,,,,,
18260,삼성에스디에스,정보기술,2025,Q1,2025-05-15,"4,881,456,637,451","3,531,172,045,632","8,412,628,683,083","1,135,371,445,013","379,091,078,641","1,514,462,523,654","5,905,602,075,086","6,898,166,159,429",1365612369538.0,149526207810.0,185476168514.0,140436836235.0,"38,688,900,000",140661968692.0,,,,,,,,,,,
20150,일진머티리얼즈,정보기술,2025,Q1,2025-05-15,"209,800,562,771","842,513,594,655","1,052,314,157,426","30,652,137,671","136,861,167,785","167,513,305,456","116,625,504,528","884,800,851,970",47496129797.0,-23131520209.0,-10875509832.0,-7637326047.0,"26,182,731,500",-7637326047.0,,,,,,,,,,,
29530,신도리코,정보기술,2025,Q1,2025-05-15,"851,232,588,337","259,179,294,880","1,110,411,883,217","64,610,148,708","5,846,976,290","70,457,124,998","916,411,657,712","1,039,954,758,219",73736558846.0,2600831644.0,14105948617.0,12068956486.0,"50,400,145,000",12120739560.0,,,,,,,,,,,
34220,LG디스플레이,정보기술,2025,Q1,2025-05-15,"7,727,486,000,000","20,619,956,000,000","28,347,442,000,000","20,295,613,000,000","4,620,498,000,000","24,916,111,000,000","-1,889,675,000,000","3,431,331,000,000",5620066000000.0,-288957000000.0,-330389000000.0,-364593000000.0,"2,500,000,000,000",-364467000000.0,,,,,,,,,,,
34730,SK,정보기술,2025,Q1,2025-05-15,"4,376,692,000,000","24,708,809,000,000","29,085,501,000,000","5,350,095,000,000","7,484,564,000,000","12,834,659,000,000","13,004,285,000,000","16,250,842,000,000",787538000000.0,176193000000.0,2551044000000.0,1933628000000.0,"16,143,000,000",1933662000000.0,,,,611345000000.0,,,,,,,
42700,한미반도체,정보기술,2025,Q1,2025-05-15,"357,673,495,630","358,701,699,817","716,375,195,447","155,187,331,684","8,745,104,171","163,932,435,855","602,388,147,433","552,442,759,592",144274548737.0,69008271857.0,71984363000.0,56261758907.0,"12,716,420,500",56235389568.0,,,,,,,,,,,
66570,LG전자,정보기술,2025,Q1,2025-05-15,"12,798,543,000,000","22,751,585,000,000","35,550,128,000,000","14,882,792,000,000","9,113,426,000,000","23,996,218,000,000","7,609,899,000,000","11,553,910,000,000",7964514000000.0,278276000000.0,266893000000.0,208778000000.0,"904,169,000,000",167751000000.0,,,,,,,,,,,
