code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
660,SK하이닉스,정보기술,2018,Q2,2018-08-14,"12,776,977,000,000","39,168,989,000,000","51,945,966,000,000","8,758,476,000,000","3,734,652,000,000","12,493,128,000,000","32,382,153,000,000","39,452,838,000,000",10254269000000.0,5479012000000.0,5758325000000.0,4205829000000.0,"3,657,652,000,000",,,,,,,,,,,,
3550,LG,정보기술,2018,Q2,2018-08-14,"820,343,000,000","8,529,870,000,000","9,350,213,000,000","183,343,000,000","168,614,000,000","351,957,000,000","5,668,356,000,000","8,998,256,000,000",93699000000.0,38033000000.0,41768000000.0,31376000000.0,"879,359,000,000",,,,,,,,,,,,
4710,한솔테크닉스,정보기술,2018,Q2,2018-08-13,"169,117,618,153","298,187,456,171","467,305,074,324","151,807,084,919","130,767,679,956","282,574,764,875","4,531,154,450","184,730,309,449",115761993912.0,-354646848.0,-2793834814.0,-2798912546.0,"110,549,390,000",,,,,,,,,,,,
5930,삼성전자,정보기술,2018,Q2,2018-08-14,"68,070,224,000,000","135,899,888,000,000","203,970,112,000,000","40,203,756,000,000","1,926,719,000,000","42,130,475,000,000","159,960,751,000,000","161,839,637,000,000",41314723000000.0,11049605000000.0,11094590000000.0,8077985000000.0,"897,514,000,000",,,,,,,,,,,,
6400,삼성SDI,정보기술,2018,Q2,2018-08-14,"3,321,426,548,487","10,444,812,506,184","13,766,239,054,671","2,436,720,934,723","902,664,543,925","3,339,385,478,648","5,300,687,330,048","10,426,853,576,023",1949845232012.0,109504324142.0,95940572521.0,83632956891.0,"356,712,130,000",,,,,,,,,,,,
8060,대덕전자,정보기술,2018,Q2,2018-08-14,"324,031,901,374","256,903,652,101","580,935,553,475","79,178,389,705","3,545,832,953","82,724,222,658","23,202,368,053","498,211,330,817",141462272128.0,7402822227.0,20806255480.0,14866394105.0,"24,398,150,000",,,,,,,,,,,,
9150,삼성전기,정보기술,2018,Q2,2018-08-14,"1,435,478,007,427","3,745,082,752,247","5,180,560,759,674","984,247,269,633","399,625,577,852","1,383,872,847,485","122,914,779,052","3,796,687,912,189",1275617741346.0,92158385197.0,126822997714.0,102961916297.0,"388,003,400,000",,,,,,,,,,,,
11070,LG이노텍,정보기술,2018,Q2,2018-08-14,"1,749,314,299,053","3,122,864,771,804","4,872,179,070,857","1,582,718,182,349","1,502,191,792,965","3,084,909,975,314","518,833,084,347","1,787,269,095,543",1425121114483.0,-26253947453.0,-2813594264.0,633797813.0,"118,335,535,000",,,,,,,,,,,,
18260,삼성에스디에스,정보기술,2018,Q2,2018-08-14,"3,529,856,574,649","2,301,260,462,782","5,831,117,037,431","783,010,732,410","94,926,035,028","877,936,767,438","3,699,452,260,439","4,953,180,269,993",1293247016842.0,188896617108.0,214216064665.0,155583395978.0,"38,688,900,000",,,,,,,,,,,,
20150,일진머티리얼즈,정보기술,2018,Q2,2018-08-14,"340,816,000,000","215,011,000,000","555,827,000,000","35,915,000,000","22,612,000,000","58,527,000,000","78,985,000,000","497,300,000,000",78857000000.0,11935000000.0,16880000000.0,13547000000.0,"23,055,000,000",,,,,,,,,,,,
29530,신도리코,정보기술,2018,Q2,2018-08-14,"666,230,489,492","251,391,567,083","917,622,056,575","48,483,110,902","12,795,021,412","61,278,132,314","697,862,811,897","856,343,924,261",122881274113.0,4335267956.0,11191992825.0,9337225542.0,"50,400,145,000",,,,,,,,,,,,
34220,LG디스플레이,정보기술,2018,Q2,2018-08-14,"7,080,194,000,000","19,861,978,000,000","26,942,172,000,000","8,191,149,000,000","5,606,041,000,000","13,797,190,000,000","9,104,790,000,000","13,144,982,000,000",5034966000000.0,-409068000000.0,-475205000000.0,-417239000000.0,"1,789,079,000,000",,,,,,,,,,,,
34730,SK,정보기술,2018,Q2,2018-08-14,"820,867,000,000","19,300,644,000,000","20,121,511,000,000","1,988,343,000,000","5,458,888,000,000","7,447,231,000,000","8,250,676,000,000","12,674,280,000,000",452625000000.0,80464000000.0,36586000000.0,65090000000.0,"15,385,000,000",,,,,,,,,,,,
42700,한미반도체,정보기술,2018,Q2,2018-08-14,"136,554,817,873","142,318,431,462","278,873,249,335","61,884,893,280","3,137,529,155","65,022,422,435","217,846,449,823","213,850,826,900",78382630057.0,24289520216.0,27036892413.0,21244120789.0,"12,716,420,500",,,,,,,,,,,,
66570,LG전자,정보기술,2018,Q2,2018-08-14,"10,540,821,000,000","18,513,401,000,000","29,054,222,000,000","11,382,933,000,000","7,532,229,000,000","18,915,162,000,000","6,215,015,000,000","10,139,060,000,000",8109625000000.0,420035000000.0,481744000000.0,355229000000.0,"904,169,000,000",,,,,,,,,,,,
