code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
660,SK하이닉스,정보기술,2024,Q1,"18,069,804,000,000","76,457,233,000,000","94,527,037,000,000","15,761,440,000,000","22,279,514,000,000","38,040,954,000,000","50,649,008,000,000","56,486,083,000,000",10401819000000.0,2901070000000.0,2591029000000.0,2171332000000.0,2171332000000.0,"3,657,652,000,000",2115308000000.0,,,,,,,,,,,
3550,LG,정보기술,2024,Q1,"2,137,967,000,000","8,246,509,000,000","10,384,476,000,000","723,041,000,000","163,457,000,000","886,498,000,000","8,188,630,000,000","9,497,978,000,000",481546000000.0,428263000000.0,444519000000.0,406425000000.0,406425000000.0,"801,613,000,000",419448000000.0,,,,53283000000.0,,,,,406425000000.0,,
4710,한솔테크닉스,정보기술,2024,Q1,"182,883,740,258","363,144,072,529","546,027,812,787","189,218,173,234","54,054,632,783","243,272,806,017","86,948,919,994","302,755,006,770",130491252597.0,2887880291.0,2543434770.0,1928329647.0,1928329647.0,"160,549,390,000",1928329647.0,,,,,,"4,390,771,800",,,,,
5930,삼성전자,정보기술,2024,Q1,"82,288,911,000,000","229,794,377,000,000","312,083,288,000,000","49,615,928,000,000","30,327,907,000,000","79,943,835,000,000","227,247,811,000,000","232,139,453,000,000",51239617000000.0,2007380000000.0,9985297000000.0,9737437000000.0,9737437000000.0,"897,514,000,000",9804656000000.0,,,,,,,,,,,
6400,삼성SDI,정보기술,2024,Q1,"5,897,358,543,107","14,429,180,741,305","20,326,539,284,412","5,029,284,796,061","1,195,419,833,836","6,224,704,629,897","8,766,247,051,267","14,101,834,654,515",4592918737009.0,21584219534.0,1068468460081.0,849254530530.0,849254530530.0,"356,712,130,000",771766335574.0,,,,,,,,,,,
8060,대덕전자,정보기술,2024,Q1,"126,648,813,283","408,297,263,025","534,946,076,308","16,257,379,178","56,817,237","16,314,196,415","8,799,032,095","518,631,879,893",8523185032.0,7222083623.0,9349679699.0,8720577524.0,8720577524.0,"17,551,253,500",8752530674.0,,,,1301101409.0,,,,,,,
9150,삼성전기,정보기술,2024,Q1,"4,384,866,413,764","4,515,274,045,697","8,900,140,459,461","2,442,566,259,721","493,151,421,657","2,935,717,681,378","158,496,454,895","5,964,422,778,083",1779421432269.0,96347498609.0,168942115977.0,156465335046.0,156465335046.0,"388,003,400,000",167450584948.0,,,,,,,,,,,
11070,LG이노텍,정보기술,2024,Q1,"4,476,496,000,000","4,998,619,000,000","9,475,115,000,000","3,485,077,000,000","2,210,501,000,000","5,695,578,000,000","2,508,843,000,000","3,779,537,000,000",4265119000000.0,46605000000.0,38867000000.0,34344000000.0,34344000000.0,"118,336,000,000",39645000000.0,,,,,,,,,,,
18260,삼성에스디에스,정보기술,2024,Q1,"3,920,413,884,220","3,716,165,360,607","7,636,579,244,827","1,141,679,224,143","445,874,411,817","1,587,553,635,960","4,988,853,363,438","6,049,025,608,867",1334450299102.0,123563161221.0,170666359466.0,131299769599.0,131299769599.0,"38,688,900,000",129889264849.0,,,,,,,,,,,
20150,일진머티리얼즈,정보기술,2024,Q1,"396,871,941,848","394,008,034,027","790,879,975,875","134,544,524,413","34,934,557,942","169,479,082,355","178,462,932,315","621,400,893,520",94485076307.0,-5211517212.0,18175591973.0,17213687077.0,17213687077.0,"23,055,417,500",17213687077.0,,,,,,,,,,,
29530,신도리코,정보기술,2024,Q1,"838,867,496,903","238,847,851,219","1,077,715,348,122","85,999,610,021","10,332,514,153","96,332,124,174","856,320,247,746","981,383,223,948",91253818956.0,7813565678.0,26891202940.0,20521700512.0,20521700512.0,"50,400,145,000",21872947284.0,,,,,,,,,,,
34220,LG디스플레이,정보기술,2024,Q1,"5,813,484,000,000","24,736,922,000,000","30,550,406,000,000","17,593,470,000,000","6,873,801,000,000","24,467,271,000,000","762,129,000,000","6,083,135,000,000",5137018000000.0,-644820000000.0,-1119324000000.0,-876445000000.0,-876445000000.0,"2,500,000,000,000",-879234000000.0,,,,,,,,,,,
34730,SK,정보기술,2024,Q1,"2,516,553,000,000","26,520,227,000,000","29,036,780,000,000","5,759,797,000,000","7,130,495,000,000","12,890,292,000,000","12,752,234,000,000","16,146,488,000,000",1236876000000.0,606350000000.0,472873000000.0,477969000000.0,477969000000.0,"16,143,000,000",484110000000.0,,,,630526000000.0,,,,,,,
42700,한미반도체,정보기술,2024,Q1,"309,441,535,877","500,661,397,001","810,102,932,878","86,642,352,198","59,284,665,702","145,927,017,900","592,065,047,921","664,175,914,978",76897131565.0,29460316224.0,90938762683.0,70028297841.0,70028297841.0,"12,716,420,500",69992690322.0,,,,,,,,,,,
66570,LG전자,정보기술,2024,Q1,"11,648,489,000,000","21,611,010,000,000","33,259,499,000,000","13,896,677,000,000","8,100,273,000,000","21,996,950,000,000","7,241,624,000,000","11,262,549,000,000",7750009000000.0,285516000000.0,924591000000.0,821094000000.0,821094000000.0,"904,169,000,000",891914000000.0,,,,,,,,,,,
