code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
660,SK하이닉스,정보기술,2023,Q1,2023-05-15,"17,346,516,000,000","75,857,822,000,000","93,204,338,000,000","12,175,532,000,000","22,343,427,000,000","34,518,959,000,000","52,906,343,000,000","58,685,379,000,000",4443475000000.0,-2276541000000.0,-2209842000000.0,-1296209000000.0,"3,657,652,000,000",,,,,,,,,,,,
3550,LG,정보기술,2023,Q1,2023-05-15,"2,201,819,000,000","8,208,210,000,000","10,410,029,000,000","669,965,000,000","170,254,000,000","840,219,000,000","8,092,381,000,000","9,569,810,000,000",619581000000.0,564434000000.0,582499000000.0,547262000000.0,"801,613,000,000",,,,,,,,,,,,
4710,한솔테크닉스,정보기술,2023,Q1,2023-05-15,"252,535,291,213","357,379,492,312","609,914,783,525","204,572,248,652","135,788,017,291","340,360,265,943","53,973,057,279","269,554,517,582",202031762373.0,12220644821.0,10696091636.0,9858859608.0,"160,549,390,000",,,,,,,,,,,,
5930,삼성전자,정보기술,2023,Q1,2023-05-15,"67,947,428,000,000","206,462,959,000,000","274,410,387,000,000","46,323,496,000,000","17,118,387,000,000","63,441,883,000,000","206,093,134,000,000","210,968,504,000,000",42168679000000.0,-3908761000000.0,4402193000000.0,4158095000000.0,"897,514,000,000",,,,,,,,,,,,
6400,삼성SDI,정보기술,2023,Q1,2023-05-15,"7,089,654,124,129","12,829,816,319,280","19,919,470,443,409","5,538,204,552,884","1,313,449,826,323","6,851,654,379,207","7,596,647,084,150","13,067,816,064,202",4759535714793.0,97386039457.0,373202850350.0,361489471596.0,"356,712,130,000",,,,,,,,,,,,
8060,대덕전자,정보기술,2023,Q1,2023-05-15,"103,086,023,762","431,439,115,489","534,525,139,251","15,700,976,916","43,697,255","15,744,674,171","11,447,617,282","518,780,465,080",11072277493.0,9259106770.0,12473385870.0,11413337156.0,"17,551,253,500",,,,,,,,,,,,
9150,삼성전기,정보기술,2023,Q1,2023-05-15,"4,156,953,906,487","3,979,415,481,187","8,136,369,387,674","2,192,816,110,729","280,549,008,621","2,473,365,119,350","24,683,104,851","5,663,004,268,324",1510437610729.0,-2452372239.0,24322105203.0,22209056048.0,"388,003,400,000",,,,,,,,,,,,
11070,LG이노텍,정보기술,2023,Q1,2023-05-15,"3,618,542,052,214","4,593,407,286,886","8,211,949,339,100","3,133,742,396,595","1,571,366,267,535","4,705,108,664,130","2,231,722,356,352","3,506,840,674,970",4257251334942.0,95073714205.0,68699588465.0,60330144811.0,"118,335,535,000",,,,,,,,,,,,
18260,삼성에스디에스,정보기술,2023,Q1,2023-05-15,"4,009,025,441,477","3,508,085,431,242","7,517,110,872,719","1,125,113,316,286","518,651,232,211","1,643,764,548,497","4,767,601,365,857","5,873,346,324,222",1237458395228.0,70307061953.0,146188230318.0,110711084380.0,"38,688,900,000",,,,,,,,,,,,
20150,일진머티리얼즈,정보기술,2023,Q1,2023-05-15,"255,502,781,696","472,128,967,604","727,631,749,300","97,031,946,623","32,363,769,772","129,395,716,395","142,632,844,737","598,236,032,905",68779890780.0,-4981370393.0,-5830689961.0,-12502794114.0,"23,055,417,500",,,,,,,,,,,,
29530,신도리코,정보기술,2023,Q1,2023-05-15,"682,253,073,774","343,266,488,151","1,025,519,561,925","78,796,260,317","13,069,022,891","91,865,283,208","808,426,946,667","933,654,278,717",101145664718.0,7482285967.0,24595604685.0,18692157445.0,"50,400,145,000",,,,,,,,,,,,
34220,LG디스플레이,정보기술,2023,Q1,2023-05-15,"5,098,476,000,000","23,971,274,000,000","29,069,750,000,000","15,396,150,000,000","7,729,460,000,000","23,125,610,000,000","1,903,948,000,000","5,944,140,000,000",3942097000000.0,-1575792000000.0,-1823760000000.0,-1405754000000.0,"1,789,079,000,000",,,,,,,,,,,,
34730,SK,정보기술,2023,Q1,2023-05-15,"1,528,259,000,000","27,242,406,000,000","28,770,665,000,000","5,214,004,000,000","6,867,902,000,000","12,081,906,000,000","13,281,406,000,000","16,688,759,000,000",1641072000000.0,1120349000000.0,990493000000.0,973117000000.0,"16,143,000,000",,,,,,,,,,,,
42700,한미반도체,정보기술,2023,Q1,2023-05-12,"217,547,798,287","365,989,842,314","583,537,640,601","90,909,184,513","1,926,745,523","92,835,930,036","426,367,943,127","490,701,710,565",26126414720.0,2905280345.0,177556142901.0,134942668605.0,"12,716,420,500",,,,,,,,,,,,
66570,LG전자,정보기술,2023,Q1,2023-05-15,"10,399,981,000,000","20,131,290,000,000","30,531,271,000,000","12,898,731,000,000","7,251,636,000,000","20,150,367,000,000","6,397,137,000,000","10,380,904,000,000",7194808000000.0,318486000000.0,881267000000.0,716670000000.0,"904,169,000,000",,,,,,,,,,,,
