code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
660,SK하이닉스,정보기술,2016,Q1,2016-05-16,"7,519,419,000,000","21,314,419,000,000","28,833,838,000,000","4,107,935,000,000","3,970,529,000,000","8,078,464,000,000","13,687,619,000,000","20,755,374,000,000",3484735000000.0,516302000000.0,529841000000.0,428034000000.0,428034000000.0,,,,,,,,,,,,,
3550,LG,정보기술,2016,Q1,2016-05-16,"641,857,000,000","7,876,257,000,000","8,518,114,000,000","388,004,000,000","143,861,000,000","531,865,000,000","4,675,872,000,000","7,986,249,000,000",346465000000.0,304651000000.0,305806000000.0,283616000000.0,283616000000.0,,,,,,,,,,,,,
4710,한솔테크닉스,정보기술,2016,Q1,2016-05-16,"114,328,706,983","343,511,042,443","457,839,749,426","140,068,680,900","85,312,009,571","225,380,690,471","79,603,461","232,459,058,955",112354225056.0,1905634505.0,-265105379.0,-277831079.0,-277831079.0,"110,549,390,000",,,,,,,,,,,,
5930,삼성전자,정보기술,2016,Q1,2016-05-16,"67,079,811,000,000","98,829,335,000,000","165,909,146,000,000","29,748,100,000,000","3,353,545,000,000","33,101,645,000,000","138,935,740,000,000","132,807,501,000,000",32714774000000.0,3020471000000.0,3179883000000.0,2483469000000.0,2483469000000.0,,,,,,,,,,,,,
6400,삼성SDI,정보기술,2016,Q1,2016-05-16,"3,793,508,204,527","10,169,153,845,113","13,962,662,049,640","3,006,324,420,352","1,219,282,320,108","4,225,606,740,460","3,978,045,763,831","9,737,055,309,180",1057776989730.0,-746514260638.0,-952933668981.0,-819544632905.0,-819544632905.0,"356,712,130,000",,,,,,,,,,,,
8060,대덕전자,정보기술,2016,Q1,2016-05-16,-,-,"528,768,695,862",-,-,"78,776,857,144","3,410,451,361","449,991,838,718",103694652488.0,2278091881.0,4137014900.0,3405135459.0,3405135459.0,"24,398,150,000",,,,,,,,,,,,
9150,삼성전기,정보기술,2016,Q1,2016-05-16,"1,963,198,570,139","3,310,162,709,769","5,273,361,279,908","825,956,779,624","463,465,281,697","1,289,422,061,321",,"3,983,939,218,587",1225417416914.0,-69397998116.0,-64172018428.0,-52752415733.0,-52752415733.0,"388,003,400,000",,,,,,,,,,,,
11070,LG이노텍,정보기술,2016,Q1,2016-05-16,"1,457,235,707,178","2,078,464,684,813","3,535,700,391,991","1,354,414,865,318","660,735,503,267","2,015,150,368,585","251,698,190,066","1,520,550,023,406",1107742043258.0,-17765017627.0,-28348373089.0,-22627539502.0,-22627539502.0,,,,,,,,,,,,,
18260,삼성에스디에스,정보기술,2016,Q1,2016-05-16,"2,682,913,122,697","2,446,192,454,234","5,129,105,576,931","724,417,081,217","87,097,811,017","811,514,892,234","3,127,547,968,562","4,317,590,684,697",950871519618.0,63700514095.0,117627998965.0,90571642709.0,90571642709.0,"38,688,900,000",,,,,,,,,,,,
20150,일진머티리얼즈,정보기술,2016,Q1,2016-05-16,"118,421,000,000","194,544,000,000","312,965,000,000","42,566,000,000","19,974,000,000","62,540,000,000","38,493,000,000","250,425,000,000",62758000000.0,3989000000.0,4072000000.0,4059000000.0,4059000000.0,"19,600,000,000",,,,,,,,,,,,
29530,신도리코,정보기술,2016,Q1,2016-05-16,"616,163,570,536","263,948,896,482","880,112,467,018","48,887,587,771","13,798,697,061","62,686,284,832","665,266,077,874","817,426,182,186",129659142820.0,8563828227.0,10995046367.0,8403891350.0,8403891350.0,"50,400,145,000",,,,,,,,,,,,
34220,LG디스플레이,정보기술,2016,Q1,2016-05-16,"7,421,917,000,000","11,930,428,000,000","19,352,345,000,000","5,238,323,000,000","3,018,616,000,000","8,256,939,000,000","7,055,214,000,000","11,095,406,000,000",5567470000000.0,-117251000000.0,-96483000000.0,-54104000000.0,-54104000000.0,,,,,,,,,,,,,
34730,SK,정보기술,2016,Q1,2016-05-17,"1,041,263,000,000","17,574,141,000,000","18,615,404,000,000","1,733,787,000,000","5,017,084,000,000","6,750,871,000,000","7,118,416,000,000","11,864,533,000,000",1118468000000.0,644710000000.0,609559000000.0,578962000000.0,578962000000.0,,,,,,,,,,,,,
42700,한미반도체,정보기술,2016,Q1,2016-05-16,"120,384,252,570","127,719,689,969","248,103,942,539","40,768,049,489","6,207,375,023","46,975,424,512","181,137,994,358","201,128,518,027",51590994692.0,16081673917.0,16541324309.0,12730203188.0,12730203188.0,,,,,,,,,,,,,
66570,LG전자,정보기술,2016,Q1,2016-05-16,"9,056,002,000,000","17,589,516,000,000","26,645,518,000,000","10,536,176,000,000","7,275,229,000,000","17,811,405,000,000","4,942,236,000,000","8,834,113,000,000",7172793000000.0,81238000000.0,29612000000.0,29180000000.0,29180000000.0,"904,169,000,000",,,,,,,,,,,,
