code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
660,SK하이닉스,정보기술,2022,Q3,"26,241,612,000,000","69,608,782,000,000","95,850,394,000,000","13,231,964,000,000","17,754,173,000,000","30,986,137,000,000","59,115,800,000,000","64,864,257,000,000",9688365000000.0,2301868000000.0,2810585000000.0,2131215000000.0,2131215000000.0,"3,657,652,000,000",,,,,,,,,,,,
3550,LG,정보기술,2022,Q3,"1,597,733,000,000","8,217,139,000,000","9,814,872,000,000","177,048,000,000","123,411,000,000","300,459,000,000","7,994,941,000,000","9,514,413,000,000",169119000000.0,110536000000.0,119836000000.0,97024000000.0,97024000000.0,"801,613,000,000",,,,,,,,,,,,
4710,한솔테크닉스,정보기술,2022,Q3,"219,064,455,334","369,408,702,440","588,473,157,774","191,037,360,848","142,909,584,581","333,946,945,429","38,982,405,824","254,526,212,345",193795757098.0,8579756266.0,19084428171.0,18681852504.0,18681852504.0,"160,549,390,000",,,,,,,,,,,,
5930,삼성전자,정보기술,2022,Q3,"73,953,657,000,000","187,075,421,000,000","261,029,078,000,000","48,848,744,000,000","5,134,628,000,000","53,983,372,000,000","203,005,448,000,000","207,045,706,000,000",53711041000000.0,6430056000000.0,6540908000000.0,5748478000000.0,5748478000000.0,"897,514,000,000",,,,,,,,,,,,
6400,삼성SDI,정보기술,2022,Q3,"6,815,322,788,412","12,197,234,744,348","19,012,557,532,760","5,011,598,577,513","1,485,785,578,016","6,497,384,155,529","7,138,435,482,676","12,515,173,377,231",4543585807094.0,366521936336.0,529863428812.0,401228107777.0,401228107777.0,"356,712,130,000",,,,,,,,,,,,
8060,대덕전자,정보기술,2022,Q3,"115,270,987,348","423,411,946,962","538,682,934,310","1,603,885,447","67,456,022","1,671,341,469","8,478,745,043","537,011,592,841",2165434054.0,496082368.0,672206933.0,433018558.0,433018558.0,"17,551,253,500",,,,,,,,,,,,
9150,삼성전기,정보기술,2022,Q3,"4,347,336,363,686","3,633,177,504,163","7,980,513,867,849","1,898,548,221,892","152,029,377,498","2,050,577,599,390","833,313,548,880","5,929,936,268,459",1807074150237.0,323083472614.0,451410843143.0,334851516928.0,334851516928.0,"388,003,400,000",,,,,,,,,,,,
11070,LG이노텍,정보기술,2022,Q3,"5,593,202,024,781","4,029,391,153,624","9,622,593,178,405","4,867,198,303,484","1,167,159,928,353","6,034,358,231,837","2,310,901,229,256","3,588,234,946,568",5250912003879.0,378914975470.0,350858427781.0,260642443978.0,260642443978.0,"118,335,535,000",,,,,,,,,,,,
18260,삼성에스디에스,정보기술,2022,Q3,"4,380,973,677,621","3,147,829,072,537","7,528,802,750,158","1,123,558,228,617","497,517,129,606","1,621,075,358,223","4,865,286,579,503","5,907,727,391,935",1294439292585.0,29007119030.0,140891221678.0,267633193137.0,267633193137.0,"38,688,900,000",,,,,,,,,,,,
20150,일진머티리얼즈,정보기술,2022,Q3,"367,765,812,325","487,644,649,063","855,410,461,388","49,225,127,822","190,682,825,483","239,907,953,305","182,170,930,466","615,502,508,083",74522211173.0,4898368997.0,9617346836.0,11687438568.0,11687438568.0,"23,055,417,500",,,,,,,,,,,,
29530,신도리코,정보기술,2022,Q3,"711,317,046,511","338,364,936,206","1,049,681,982,717","94,368,480,170","10,832,083,558","105,200,563,728","819,486,715,441","944,481,418,989",101819707023.0,817999327.0,25724128161.0,19668551336.0,19668551336.0,"50,400,145,000",,,,,,,,,,,,
34220,LG디스플레이,정보기술,2022,Q3,"7,541,008,000,000","23,941,973,000,000","31,482,981,000,000","16,681,563,000,000","6,011,422,000,000","22,692,985,000,000","4,827,082,000,000","8,789,996,000,000",6185523000000.0,-1043201000000.0,-1458010000000.0,-1040448000000.0,-1040448000000.0,"1,789,079,000,000",,,,,,,,,,,,
34730,SK,정보기술,2022,Q3,"1,588,453,000,000","27,047,534,000,000","28,635,987,000,000","6,277,886,000,000","6,389,853,000,000","12,667,739,000,000","12,639,922,000,000","15,968,248,000,000",643561000000.0,83811000000.0,96248000000.0,83779000000.0,83779000000.0,"16,143,000,000",,,,,,,,,,,,
42700,한미반도체,정보기술,2022,Q3,"282,260,670,224","195,823,868,484","478,084,538,708","78,203,110,319","4,145,350,123","82,348,460,442","331,402,310,828","395,736,078,266",79877575783.0,32065583551.0,48862366514.0,37135398550.0,37135398550.0,"12,716,420,500",,,,,,,,,,,,
66570,LG전자,정보기술,2022,Q3,"10,771,750,000,000","18,905,312,000,000","29,677,062,000,000","12,723,620,000,000","6,854,017,000,000","19,577,637,000,000","6,088,259,000,000","10,099,425,000,000",6871632000000.0,-230431000000.0,-245160000000.0,-126711000000.0,-126711000000.0,"904,169,000,000",,,,,,,,,,,,
