날짜,시가,고가,저가,종가,거래량,등락률
2015-06-04,11497,11544,11263,11357,223287,0.8345911391281186
2015-06-05,11357,11450,11028,11357,86984,0.0
2015-06-08,11263,11403,10934,11310,169789,-0.4138416835431892
2015-06-09,11262,11450,10934,10934,244754,-3.324491600353669
2015-06-10,11028,11028,10559,10747,225716,-1.710261569416499
2015-06-11,10793,11262,10746,10934,234605,1.7400204708290685
2015-06-12,10934,11028,10793,11028,200991,0.859703676605085
2015-06-15,10887,10981,10653,10653,101026,-3.4004352557127313
2015-06-16,10512,10746,10324,10700,231297,0.44119027503989483
2015-06-17,10465,10887,10277,10606,224192,-0.8785046728971962
2015-06-18,10840,10840,10043,10043,198373,-5.308316047520272
2015-06-19,10230,10277,9948,10277,86917,2.329981081350194
2015-06-22,10230,10511,10183,10465,94123,1.8293276247932275
2015-06-23,10371,10652,10324,10559,124142,0.8982322025800287
2015-06-24,10605,10652,10277,10465,165367,-0.8902358177857752
2015-06-25,10418,10746,10324,10606,127485,1.347348303870043
2015-06-26,10747,11075,10653,10794,100732,1.7725815576089006
2015-06-29,10417,10933,10229,10840,188395,0.4261626829720215
2015-06-30,10793,11074,10605,10887,115622,0.43357933579335795
2015-07-01,10793,11169,10699,11169,119653,2.590245246624414
2015-07-02,11216,11216,10887,11216,211294,0.42080759244337
2015-07-03,11215,11262,10746,11028,183444,-1.6761768901569187
2015-07-06,10934,11121,10652,10934,283193,-0.8523757707653247
2015-07-07,10934,11169,10512,10700,174578,-2.1401134077190416
2015-07-08,10653,10793,10324,10653,145496,-0.4392523364485981
2015-07-09,10464,10605,10136,10277,201720,-3.5295222003191586
2015-07-10,10277,10464,10183,10371,773534,0.9146638123966138
2015-07-13,10324,11309,10324,11216,197482,8.147719602738405
2015-07-14,11122,11872,10746,11826,306381,5.4386590584878745
2015-07-15,11826,12436,11403,12061,328634,1.9871469643159139
2015-07-16,12061,12295,11685,12108,194382,0.38968576403283306
2015-07-17,12154,12154,11451,11451,108639,-5.426164519326066
2015-07-20,11403,11732,11122,11404,108320,-0.4104445026635229
2015-07-21,11450,11544,11075,11263,83867,-1.236408277797264
2015-07-22,11168,11262,10605,10934,259287,-2.9210689869484154
2015-07-23,10980,10980,10605,10934,144123,0.0
2015-07-24,10887,10887,10653,10653,52356,-2.5699652460215843
2015-07-27,10606,10794,10418,10794,193864,1.3235708251196845
2015-07-28,10558,10840,10418,10512,245365,-2.612562534741523
2015-07-29,10746,10746,10465,10512,118050,0.0
2015-07-30,10465,10606,10277,10606,140162,0.8942161339421613
2015-07-31,10653,10887,10465,10653,129119,0.44314538940222514
2015-08-03,10747,10934,10606,10747,111172,0.8823805500797897
2015-08-04,10746,11215,10558,11122,132984,3.489345863962036
2015-08-05,11028,11215,10887,11075,97921,-0.42258586585146557
2015-08-06,11215,11215,10840,11122,91648,0.42437923250564336
2015-08-07,11122,11310,10887,11310,76515,1.6903434634058623
2015-08-10,11310,11544,11028,11357,123926,0.41556145004420864
2015-08-11,11450,11544,11122,11122,72845,-2.069208417715946
2015-08-12,11075,11309,10183,11075,90702,-0.42258586585146557
2015-08-13,11169,11262,10934,11216,69329,1.27313769751693
2015-08-17,10746,11121,10511,10981,139575,-2.0952211126961484
2015-08-18,10934,11122,10840,11122,163745,1.284036062289409
2015-08-19,10981,11497,10652,11263,156819,1.2677575975543967
2015-08-20,11263,11450,11028,11310,92732,0.4172955695640593
2015-08-21,10981,11262,10699,10981,145335,-2.9089301503094607
2015-08-24,10887,11075,10465,10465,74279,-4.699025589654859
2015-08-25,10559,10887,10230,10747,76598,2.694696607740086
2015-08-26,10747,10794,10512,10794,71390,0.4373313482832418
2015-08-27,10840,11027,10652,10840,111269,0.4261626829720215
2015-08-28,10887,11262,10840,11169,96366,3.035055350553505
2015-08-31,11169,11450,11075,11263,45109,0.84161518488674
2015-09-01,11074,11262,10934,10934,64834,-2.9210689869484154
2015-09-02,10887,10887,10606,10747,93836,-1.710261569416499
2015-09-03,10700,10840,10559,10794,85258,0.4373313482832418
2015-09-04,10652,10746,10230,10230,100726,-5.225125069483046
2015-09-07,10230,10324,9855,9949,108170,-2.746823069403715
2015-09-08,9855,10136,9855,9902,75265,-0.47240928736556437
2015-09-09,10043,10183,10043,10137,68497,2.3732579276913754
2015-09-10,10042,10465,10042,10465,80287,3.235671303146888
2015-09-11,10371,10605,10277,10465,73080,0.0
2015-09-14,10417,10511,10371,10371,48672,-0.8982322025800287
2015-09-15,10512,10652,10324,10606,69766,2.265933854016006
2015-09-16,10700,10840,10559,10747,55693,1.3294361682066755
2015-09-17,10793,11027,10605,10887,74991,1.3026891225458268
2015-09-18,10980,11074,10793,10840,63509,-0.4317075411040691
2015-09-21,10840,10934,10653,10794,48903,-0.4243542435424354
2015-09-22,10934,10934,10606,10700,53588,-0.8708541782471744
2015-09-23,10605,10793,10559,10559,43119,-1.3177570093457944
2015-09-24,10746,10746,10418,10653,54268,0.8902358177857752
2015-09-25,10699,11168,10558,11075,146198,3.961325448230545
2015-09-30,10981,11356,10981,11216,96506,1.27313769751693
2015-10-01,11309,12389,11169,11826,309651,5.4386590584878745
2015-10-02,11825,12670,11685,12436,382143,5.158126162692373
2015-10-05,12389,12952,12201,12718,320728,2.2676101640398842
2015-10-06,12717,13139,12670,12905,258680,1.4703569743670388
2015-10-07,13140,13187,12811,13187,162078,2.1851995350639286
2015-10-08,13327,13468,12670,12999,178348,-1.4256464700083415
2015-10-12,12999,13046,12624,12718,165979,-2.161704746518963
2015-10-13,12718,13046,12577,12812,197367,0.7391099229438591
2015-10-14,12905,13233,12576,12999,162123,1.4595691539182019
2015-10-15,12952,13186,12858,13046,113118,0.3615662743287945
2015-10-16,12952,13327,12952,13140,270232,0.7205273647094895
2015-10-19,13233,13937,12952,13609,287932,3.569254185692542
2015-10-20,13609,13703,13187,13516,285116,-0.683371298405467
2015-10-21,13609,13703,12718,12859,284436,-4.86090559337082
2015-10-22,12811,13750,12670,13328,466750,3.6472509526401744
2015-10-23,13421,13515,13234,13328,170641,0.0
2015-10-26,13327,13421,12952,13140,110701,-1.4105642256902762
2015-10-27,13093,13656,13046,13140,154806,0.0
2015-10-28,13280,14312,13233,14266,395992,8.569254185692541
2015-10-29,14218,14218,13515,13562,258628,-4.934810037852236
2015-10-30,13562,13703,13140,13469,181585,-0.6857395664356289
2015-11-02,13374,13749,13186,13609,156690,1.0394238622020937
2015-11-03,13562,13656,12858,13187,192851,-3.100889117495775
2015-11-04,13186,13280,12670,13140,138295,-0.3564116175020854
2015-11-05,13139,13139,12764,12999,65810,-1.0730593607305936
2015-11-06,12905,13093,12624,12859,114983,-1.0770059235325793
2015-11-09,12811,12905,12577,12718,131421,-1.0965082821370247
2015-11-10,12717,12717,12107,12389,197630,-2.586884730303507
2015-11-11,12248,12530,12201,12530,66940,1.1381063846961015
2015-11-12,12530,13046,12483,12859,113686,2.6256983240223466
2015-11-13,12623,13186,12576,12999,167574,1.0887316276537833
2015-11-16,12764,13046,12530,12577,117055,-3.246403569505347
2015-11-17,12670,12905,12530,12624,224818,0.37369802019559517
2015-11-18,12670,13186,12670,13140,166192,4.08745247148289
2015-11-19,13374,13421,12999,13140,153370,0.0
2015-11-20,13234,13234,12765,12812,143711,-2.496194824961948
2015-11-23,12764,13187,12624,12718,179184,-0.7336871682797378
2015-11-24,13093,13374,12483,12671,344731,-0.36955496147192957
2015-11-25,12623,13045,12529,12952,140353,2.217662378659932
2015-11-26,13093,13140,12624,12671,180299,-2.169549104385423
2015-11-27,12764,12952,12483,12577,146926,-0.7418514718648883
2015-11-30,12623,12670,12342,12436,82457,-1.1210940605867854
2015-12-01,12436,12952,12436,12577,201743,1.1338050820199421
2015-12-02,12671,12905,12577,12671,114799,0.7473960403911903
2015-12-03,12670,12952,12576,12952,66767,2.217662378659932
2015-12-04,12858,12952,12624,12718,66552,-1.8066707844348364
2015-12-07,12905,12905,12435,12436,79759,-2.2173297688315774
2015-12-08,12483,12483,11779,12061,104319,-3.015439047925378
2015-12-09,12107,12389,12014,12061,92747,0.0
2015-12-10,12060,12341,12013,12201,59412,1.1607661056297156
2015-12-11,12295,12482,12107,12342,57770,1.1556429800835997
2015-12-14,12342,12670,12107,12389,88339,0.3808134824177605
2015-12-15,12388,12482,12060,12201,50197,-1.5174751795948018
2015-12-16,12295,12389,11873,12061,101792,-1.1474469305794608
2015-12-17,12154,12295,11873,12061,113707,0.0
2015-12-18,11920,12248,11873,12014,74343,-0.38968576403283306
2015-12-21,12060,12670,12060,12624,241989,5.0774096886965205
2015-12-22,12764,12764,12154,12436,223501,-1.4892268694550064
2015-12-23,12530,12717,12295,12577,178356,1.1338050820199421
2015-12-24,12670,12717,12154,12389,188877,-1.4947920807823807
2015-12-28,12342,12577,12342,12577,110711,1.5174751795948018
2015-12-29,12388,12529,12201,12342,69398,-1.8684901009779757
2015-12-30,12483,12952,12342,12859,221344,4.188948306595366
2016-01-04,12812,13234,12765,12812,202253,-0.36550276071234156
2016-01-05,12717,12858,12483,12530,162361,-2.2010615048392133
2016-01-06,12670,12999,12483,12624,241016,0.7501995211492418
2016-01-07,12623,12905,12388,12905,228815,2.225918884664132
2016-01-08,12670,12998,12623,12905,184954,0.0
2016-01-11,12905,12999,12577,12671,114578,-1.8132506780317705
2016-01-12,12670,12764,12248,12342,127918,-2.596480151527109
2016-01-13,12388,12435,12013,12201,135121,-1.1424404472532814
2016-01-14,11966,12060,11262,11732,240445,-3.843947217441193
2016-01-15,11826,11967,11498,11498,193964,-1.9945448346403
2016-01-18,11262,11497,10934,11028,237958,-4.087667420420943
2016-01-19,11028,11263,10793,11263,184225,2.130939426913312
2016-01-20,11216,11310,10559,10794,160758,-4.164077066500933
2016-01-21,10840,11168,10558,10840,96978,0.4261626829720215
2016-01-22,10840,11121,10746,11028,106548,1.7343173431734318
2016-01-25,11075,11263,10981,11263,114360,2.130939426913312
2016-01-26,11216,11216,10418,10653,204132,-5.41596377519311
2016-01-27,10746,11309,10699,10981,180759,3.0789448981507554
2016-01-28,10981,11215,10699,11122,77417,1.284036062289409
2016-01-29,11262,11262,11028,11122,43421,0.0
2016-02-01,11215,11403,11075,11169,164605,0.42258586585146557
2016-02-02,11168,11168,10652,10981,143453,-1.68323036977348
2016-02-03,10840,10887,10653,10794,68411,-1.702941444312904
2016-02-04,10793,10793,10653,10700,103320,-0.8708541782471744
2016-02-05,10793,10934,10606,10747,54216,0.4392523364485981
2016-02-11,10324,10699,10230,10606,93411,-1.3119940448497256
2016-02-12,10605,10605,9948,10371,194357,-2.215726947011126
2016-02-15,10371,10558,10230,10418,146565,0.45318677080320124
2016-02-16,10652,10652,10324,10465,93552,0.4511422537915147
2016-02-17,10417,10558,10277,10277,98579,-1.7964644051600573
2016-02-18,10465,10512,10324,10512,159716,2.2866595309915345
2016-02-19,10418,10746,10324,10653,99565,1.341324200913242
2016-02-22,10699,11074,10699,10981,93108,3.0789448981507554
2016-02-23,11168,11168,10793,10934,64259,-0.4280120207631364
2016-02-24,10840,11027,10840,10981,39923,0.4298518383025425
2016-02-25,10934,11168,10934,11075,71918,0.8560240415262728
2016-02-26,11028,11309,11028,11122,62210,0.42437923250564336
2016-02-29,11121,11262,10934,10934,67749,-1.6903434634058623
2016-03-02,11121,11262,10934,11075,116288,1.2895555149076274
2016-03-03,11027,11121,10887,10934,61213,-1.27313769751693
2016-03-04,10934,11309,10793,11169,82006,2.1492591915127126
2016-03-07,11215,11262,10981,11122,54228,-0.42080759244337
2016-03-08,11122,11403,11028,11310,90959,1.6903434634058623
2016-03-09,11309,11356,11122,11169,67464,-1.246684350132626
2016-03-10,11168,11168,10511,10840,262994,-2.9456531471035903
2016-03-11,10793,10793,10512,10653,125301,-1.725092250922509
2016-03-14,10746,10793,10606,10700,30051,0.44119027503989483
2016-03-15,10746,10840,10653,10700,34350,0.0
2016-03-16,10699,10699,10418,10465,112014,-2.196261682242991
2016-03-17,10559,10699,10512,10559,78576,0.8982322025800287
2016-03-18,10606,10699,10559,10653,81252,0.8902358177857752
2016-03-21,10653,10793,10465,10700,65907,0.44119027503989483
2016-03-22,10699,10699,10512,10559,62977,-1.3177570093457944
2016-03-23,10559,10606,10418,10606,154386,0.4451179088928876
2016-03-24,10559,10652,10512,10559,52337,-0.44314538940222514
2016-03-25,10605,10605,10465,10512,31890,-0.4451179088928876
2016-03-28,10511,10605,10277,10324,85409,-1.7884322678843225
2016-03-29,10324,10511,10277,10418,99487,0.910499806276637
2016-03-30,10512,10700,10418,10700,105099,2.706853522749088
2016-03-31,10699,10793,10465,10512,91336,-1.7570093457943925
2016-04-01,10605,10652,10418,10559,87191,0.44710806697108063
2016-04-04,10605,10934,10464,10934,125787,3.551472677336869
2016-04-05,10981,11028,10559,10606,169156,-2.9998170843241265
2016-04-06,10605,11168,10464,11075,374993,4.422025268715822
2016-04-07,11122,11544,10981,11310,375034,2.1218961625282167
2016-04-08,11263,11310,11028,11310,241014,0.0
2016-04-11,11028,11262,10558,11216,361097,-0.8311229000884173
2016-04-12,11075,11215,10981,11075,103723,-1.257132667617689
2016-04-14,11497,11544,11169,11357,477264,2.54627539503386
2016-04-15,11262,11309,11028,11122,136504,-2.069208417715946
2016-04-18,11075,11262,11028,11122,128606,0.0
2016-04-19,11122,11216,11028,11216,85832,0.8451717317029311
2016-04-20,11122,11262,11028,11122,79190,-0.8380884450784594
2016-04-21,11122,11497,11075,11451,171091,2.9581010609602587
2016-04-22,11357,11450,11169,11357,303432,-0.8208890053270458
2016-04-25,11309,11919,11309,11544,448752,1.6465615919697103
2016-04-26,11638,11732,11404,11498,134985,-0.3984753984753985
2016-04-27,11591,11591,11310,11357,134987,-1.2263002261262828
2016-04-28,11356,11544,11263,11263,217144,-0.8276833670863784
2016-04-29,11310,11451,11169,11451,77378,1.669182278256237
2016-05-02,11450,11591,11310,11357,165039,-0.8208890053270458
2016-05-03,11357,11591,11122,11357,100463,0.0
2016-05-04,11262,11309,11075,11075,90486,-2.4830501012591353
2016-05-09,11074,11168,10887,11028,119793,-0.42437923250564336
2016-05-10,11028,11309,10934,11216,76828,1.7047515415306493
2016-05-11,11215,11356,10981,10981,83254,-2.0952211126961484
2016-05-12,11169,11403,10981,11216,89453,2.1400601038156815
2016-05-13,11215,11309,10981,11028,103821,-1.6761768901569187
2016-05-16,10981,11262,10840,11169,138203,1.278563656147987
2016-05-17,11216,11263,10700,10794,188002,-3.35750738651625
2016-05-18,10746,10840,10465,10512,93736,-2.612562534741523
2016-05-19,10605,10605,10230,10277,175512,-2.2355403348554033
2016-05-20,10183,10370,10183,10324,76877,0.4573319061983069
2016-05-23,10324,10511,10230,10465,49280,1.3657497094149553
2016-05-24,10511,10511,10230,10418,77668,-0.44911610129001434
2016-05-25,10464,10511,10230,10418,122687,0.0
2016-05-26,10511,10558,10324,10324,39206,-0.9022845075830294
2016-05-27,10371,10605,10324,10371,52601,0.4552499031383185
2016-05-30,10417,10417,10230,10277,94046,-0.9063735416064025
2016-05-31,10230,10277,10137,10137,102768,-1.3622652525055952
2016-06-01,10136,10183,9902,9949,151591,-1.8545920883890696
2016-06-02,9948,10136,9902,9902,124650,-0.47240928736556437
2016-06-03,9948,10042,9761,9808,134020,-0.9493031710765503
2016-06-07,9902,10371,9902,10090,257634,2.875203915171289
2016-06-08,10043,10183,9902,10043,271103,-0.4658077304261645
2016-06-09,9996,10089,9761,10043,271745,0.0
2016-06-10,9995,9995,9808,9855,134530,-1.8719506123668226
2016-06-13,9807,9854,9573,9667,138514,-1.9076610857432774
2016-06-14,9666,9666,9385,9526,169933,-1.4585703941243404
2016-06-15,9432,9526,9254,9339,247878,-1.9630484988452657
2016-06-16,9338,9526,9291,9320,121959,-0.20344790662811862
2016-06-17,9329,9479,9329,9367,86725,0.5042918454935622
2016-06-20,9338,9572,9338,9526,46573,1.6974484893776023
2016-06-21,9479,9525,9347,9357,52386,-1.7740919588494646
2016-06-22,9480,9526,9376,9480,33510,1.3145238858608528
2016-06-23,9480,9526,9386,9480,53499,0.0
2016-06-24,9572,9619,9056,9160,163986,-3.375527426160337
2016-06-27,8963,9038,8878,9029,133365,-1.4301310043668123
2016-06-28,9010,9479,8954,9386,99686,3.9539262376785915
2016-06-29,9479,9807,9385,9714,141123,3.494566375452802
2016-06-30,9667,9995,9526,9714,94701,0.0
2016-07-01,9667,9901,9667,9808,69090,0.9676755198682314
2016-07-04,9854,9901,9573,9667,74540,-1.4376019575856445
2016-07-05,9761,9761,9376,9386,160314,-2.9067963173683666
2016-07-06,9386,9479,9320,9386,110764,0.0
2016-07-07,9479,9573,9367,9433,89034,0.5007457916045174
2016-07-08,9376,9573,9376,9433,82675,0.0
2016-07-11,9479,9902,9385,9902,207267,4.971907134527722
2016-07-12,9855,9949,9667,9949,119534,0.47465158553827513
2016-07-13,9855,10042,9808,9949,171079,0.0
2016-07-14,9855,9948,9714,9855,73440,-0.9448185747311287
2016-07-15,9808,10136,9808,9996,187897,1.4307458143074583
2016-07-18,9995,10183,9901,10183,165779,1.870748299319728
2016-07-19,10042,10229,10042,10183,113239,0.0
2016-07-20,10137,10183,9996,10137,69055,-0.45173328095846016
2016-07-21,10136,10277,10089,10277,178382,1.381079214757818
2016-07-22,10323,10370,10089,10277,120664,0.0
2016-07-25,10230,10276,10136,10230,152464,-0.4573319061983069
2016-07-26,10277,10417,10136,10371,190259,1.378299120234604
2016-07-27,10371,10699,10324,10559,162644,1.812747083212805
2016-07-28,10465,10652,10418,10512,82251,-0.4451179088928876
2016-07-29,10418,10558,10418,10465,115162,-0.44710806697108063
2016-08-01,10559,10699,10465,10653,104452,1.7964644051600573
2016-08-02,10699,11027,10511,10934,182324,2.637754623110861
2016-08-03,10980,10980,10793,10887,123097,-0.4298518383025425
2016-08-04,10934,10981,10465,10653,174638,-2.149352438688344
2016-08-05,10652,10652,10371,10606,108195,-0.44119027503989483
2016-08-08,10511,10605,10183,10324,149915,-2.658872336413351
2016-08-09,10324,10511,10183,10418,88029,0.910499806276637
2016-08-10,10418,10465,10230,10465,69899,0.4511422537915147
2016-08-11,10371,10511,10371,10418,67697,-0.44911610129001434
2016-08-12,10418,10652,10418,10606,72787,1.8045690151660587
2016-08-16,10558,10652,10324,10324,81454,-2.658872336413351
2016-08-17,10324,10371,9996,10090,122274,-2.266563347539713
2016-08-18,10089,10276,10042,10183,91886,0.9217046580773042
2016-08-19,10089,10370,10089,10324,70484,1.3846607090248453
2016-08-22,10323,10323,10183,10230,34397,-0.910499806276637
2016-08-23,10230,10324,10043,10090,55589,-1.3685239491691104
2016-08-24,10371,10558,10230,10465,136381,3.7165510406342914
2016-08-25,10511,10652,10418,10418,121775,-0.44911610129001434
2016-08-26,10418,10746,10277,10653,98267,2.2557112689575733
2016-08-29,10558,10605,10277,10324,95809,-3.088331925279264
2016-08-30,10464,10605,10136,10230,92997,-0.910499806276637
2016-08-31,10136,10276,9995,10230,122928,0.0
2016-09-01,10371,10464,10230,10371,76906,1.378299120234604
2016-09-02,10558,10605,10324,10418,98712,0.45318677080320124
2016-09-05,10465,10653,10465,10653,89724,2.2557112689575733
2016-09-06,10605,10652,10418,10559,75899,-0.8823805500797897
2016-09-07,10606,10700,10418,10700,132287,1.3353537266786628
2016-09-08,10606,10793,10418,10747,183692,0.4392523364485981
2016-09-09,10793,10793,10606,10700,76580,-0.4373313482832418
2016-09-12,10512,10840,10512,10653,137939,-0.4392523364485981
2016-09-13,10746,10840,10559,10700,106496,0.44119027503989483
2016-09-19,10700,10840,10653,10794,67456,0.8785046728971962
2016-09-20,10746,10840,10606,10700,46387,-0.8708541782471744
2016-09-21,10699,10793,10465,10653,59362,-0.4392523364485981
2016-09-22,10699,10793,10559,10559,68161,-0.8823805500797897
2016-09-23,10418,10793,10418,10700,99051,1.3353537266786628
2016-09-26,10700,10793,10653,10747,66305,0.4392523364485981
2016-09-27,10746,10981,10652,10981,102108,2.1773518191123107
2016-09-28,10981,11262,10840,11075,166911,0.8560240415262728
2016-09-29,11168,11215,10934,11075,134627,0.0
2016-09-30,11027,11074,10840,10934,65876,-1.27313769751693
2016-10-04,10981,11027,10840,10981,74554,0.4298518383025425
2016-10-05,10980,10980,10793,10934,57908,-0.4280120207631364
2016-10-06,10934,11121,10793,11075,105935,1.2895555149076274
2016-10-07,10980,11121,10887,10887,64073,-1.6975169300225734
2016-10-10,10887,11309,10887,11169,116486,2.590245246624414
2016-10-11,11215,11309,11028,11169,156334,0.0
2016-10-12,11216,11638,11122,11263,350053,0.84161518488674
2016-10-13,11309,11356,11122,11122,101918,-1.251886708692178
2016-10-14,11122,11262,10981,11216,121997,0.8451717317029311
2016-10-17,11262,11309,11028,11169,131249,-0.4190442225392297
2016-10-18,11216,11216,10934,11216,162796,0.42080759244337
2016-10-19,11262,11262,10981,10981,149096,-2.0952211126961484
2016-10-20,10934,11216,10934,11216,86405,2.1400601038156815
2016-10-21,11169,11263,10700,10794,322106,-3.7624821683309557
2016-10-24,10793,10887,10418,10606,171787,-1.7417083564943487
2016-10-25,10605,11121,10511,10840,236377,2.2062983217046956
2016-10-26,10886,10886,10558,10840,85680,0.0
2016-10-27,10840,11122,10746,11122,232681,2.6014760147601477
2016-10-28,11122,11215,10934,11122,92544,0.0
2016-10-31,11169,11215,10981,11169,194836,0.42258586585146557
2016-11-01,11169,11403,11075,11357,244297,1.68323036977348
2016-11-02,11263,11309,10981,11263,176344,-0.8276833670863784
2016-11-03,11262,11356,11169,11169,103216,-0.8345911391281186
2016-11-04,11168,11309,11075,11075,79464,-0.84161518488674
