,name,sector,year,quarter,영업이익변화율,법인세차감전 순이익변화율,자산총계변화율,매출액변화율,비유동자산변화율,보유 주식 수변화율,Relative Return,특정 증권 등 소유 증감 수변화율,주주 수변화율,전체 주주 수변화율,Label,Code
32,SK_Networks,Consumer_Services,2016,Q3,-0.06610588953948104,-0.2737049220054899,-0.009116447790075144,0.05702689670729777,-0.005012301549245812,0.06853144855870974,-0.07173560236105261,-0.015517850862109217,0.06853144855870974,0.0,0.0675778886294179,001740
32,Hotel_Shilla,Consumer_Services,2016,Q3,-0.11560910954806891,-0.2499695478203814,0.00916352273924037,0.03154300009350641,0.012394951523734044,0.019870115231053642,0.01632081585840907,0.01959035963148459,0.045012220838474226,0.030411909312928698,-0.16144532600760747,008770
32,Daekyo,Consumer_Services,2016,Q3,0.05758524083714123,-0.24067710273888587,0.0042076665027991345,0.016516739150607584,-0.013524018959469197,0.004317433562827322,-0.1668658038599008,-0.004597117908213821,-0.010429737577351883,-0.004798034525586026,-0.06142518096328839,019680
32,Kangwon_Land,Consumer_Services,2016,Q3,-0.0045003336649203085,-0.015910291453301806,-0.0075884523929070635,-0.06335705989258922,-0.09994662599207493,-0.016306876538073833,0.02421916750676072,-0.1773144336461776,-0.1179999503124074,-0.0871162519649733,-0.10416325655331975,035250
32,GKL,Consumer_Services,2016,Q3,-0.09995729284005073,-0.07816735572659117,-0.02604605676539351,-0.039405736964380766,-0.03365560591311123,0.027564565707738686,0.16529279547995201,0.18418184399327953,-0.08531224822173011,0.15404922981653046,-0.13137508895756358,114090
