,name,sector,year,quarter,영업이익변화율,법인세차감전 순이익변화율,자산총계변화율,매출액변화율,비유동자산변화율,보유 주식 수변화율,Relative Return,특정 증권 등 소유 증감 수변화율,주주 수변화율,전체 주주 수변화율,Label,Code
5,SK_Networks,Consumer_Services,2023,Q2,-0.06853485286082273,0.7592405063291139,0.03433493916877606,0.17272128299057077,0.01895023762331427,0.2180660377120709,0.06915845348119948,1.0764626517001,0.21806603771207145,0.0,0.08570103251499477,001740
5,Hotel_Shilla,Consumer_Services,2023,Q2,-1.0442840694581137,-0.2167422591271717,0.10283020233959084,-0.03265339307985826,-0.1428574923250887,0.11129615905984458,-0.10067922867337442,1.002033490604506,0.10688905859552134,0.10642637686576939,-0.14508858859257898,008770
5,Daekyo,Consumer_Services,2023,Q2,-0.7316497973573457,-7.201402449696436,0.020718103780741237,0.020521829775270284,-0.0039054270427176796,0.024410689734406188,-0.10136578436639733,-0.9812226073345487,-0.04909990889782012,-0.03059284843793275,-0.06464147946448826,019680
5,Kangwon_Land,Consumer_Services,2023,Q2,-0.17750822006326183,0.12196409063176517,0.0199926770491059,0.07574280602481998,-0.013092545004912637,0.004428253391283166,-0.24720534447301334,-0.020181249112263933,-0.04739297383071217,-0.037228200806155964,-0.18102546860967145,035250
5,GKL,Consumer_Services,2023,Q2,0.588072577582192,0.5863220453357681,-0.010949952219986514,0.08178217276383049,0.025005254198565474,-0.012724691569923063,-0.024386714348609673,0.4552212506359281,-0.0050876962316379615,-0.019492661335134276,-0.23276676214200975,114090
