주식 코드,주식 종목,시작 날짜,주식 날짜,종가,시가,주가 변화율,KOSPI 50 종가,KOSPI 50 시가,KOSPI 50 주가 변화율,시장초과수익률
051900,LG_Household_&_Health_Care,2024-04-01,2015-01-02,345500,388000,-0.1095360824742268,2666.2,2628.3,0.01441996727922978,-0.12395604975345659
051900,LG_Household_&_Health_Care,2024-01-01,2015-01-02,380000,353000,0.0764872521246459,2607.13,2471.52,0.05486906842752643,0.021618183697119465
051900,LG_Household_&_Health_Care,2023-10-01,2015-01-02,355000,444000,-0.20045045045045046,2483.32,2218.53,0.11935380634924925,-0.3198042567996997
051900,LG_Household_&_Health_Care,2023-07-01,2015-01-02,446500,456500,-0.02190580503833516,2249.01,2354.61,-0.044848191420235155,0.022942386381899996
051900,LG_Household_&_Health_Care,2023-04-01,2015-01-02,459000,601000,-0.23627287853577372,2337.45,2231.23,0.04760602896160405,-0.28387890749737776
051900,LG_Household_&_Health_Care,2023-01-01,2015-01-02,600000,704000,-0.14772727272727273,2220.92,1996.43,0.1124457156023502,-0.26017298832962293
051900,LG_Household_&_Health_Care,2022-10-01,2015-01-02,722000,642000,0.12461059190031153,1983.7,1960.37,0.011900814642133963,0.11270977725817756
051900,LG_Household_&_Health_Care,2022-07-01,2015-01-02,633000,680000,-0.06911764705882353,1926.97,2096.77,-0.0809817004249393,0.011864053366115762
051900,LG_Household_&_Health_Care,2022-04-01,2015-01-02,680000,855000,-0.2046783625730994,2088.88,2503.29,-0.16554614127807799,-0.03913222129502142
051900,LG_Household_&_Health_Care,2022-01-01,2015-01-02,858000,1109000,-0.22633002705139765,2515.99,2777.21,-0.09405842554218091,-0.13227160150921674
051900,LG_Household_&_Health_Care,2021-10-01,2015-01-02,1097000,1337000,-0.17950635751682872,2755.64,2762.01,-0.002306291432688638,-0.17720006608414007
051900,LG_Household_&_Health_Care,2021-07-01,2015-01-02,1337000,1770000,-0.24463276836158193,2771.92,3057.05,-0.09326965538672907,-0.15136311297485286
051900,LG_Household_&_Health_Care,2021-04-01,2015-01-02,1762000,1570000,0.12229299363057325,3056.06,2916.4,0.04788780688520088,0.07440518674537236
051900,LG_Household_&_Health_Care,2021-01-01,2015-01-02,1570000,1604000,-0.02119700748129676,2902.81,2725.68,0.06498561826773507,-0.08618262574903182
051900,LG_Household_&_Health_Care,2020-10-01,2015-01-02,1620000,1455000,0.1134020618556701,2725.2,2159.46,0.26198216220721837,-0.14858010035154828
051900,LG_Household_&_Health_Care,2020-07-01,2015-01-02,1448000,1340000,0.08059701492537313,2158.75,1981.53,0.08943594091434398,-0.008838925988970847
051900,LG_Household_&_Health_Care,2020-04-01,2015-01-02,1346000,1120000,0.2017857142857143,1959.45,1629.72,0.2023230984463589,-0.0005373841606446106
051900,LG_Household_&_Health_Care,2020-01-01,2015-01-02,1120000,1254000,-0.10685805422647528,1648.2,2014.65,-0.181892636438091,0.07503458221161573
051900,LG_Household_&_Health_Care,2019-10-01,2015-01-02,1261000,1306000,-0.03445635528330781,2010.91,1853.41,0.08497849909086494,-0.11943485437417276
051900,LG_Household_&_Health_Care,2019-07-01,2015-01-02,1307000,1340000,-0.024626865671641792,1853.6,1867.73,-0.007565333319055811,-0.017061532352585982
051900,LG_Household_&_Health_Care,2019-04-01,2015-01-02,1313000,1401000,-0.06281227694503926,1856.21,1851.95,0.002300278085261476,-0.06511255503030074
051900,LG_Household_&_Health_Care,2019-01-01,2015-01-02,1417000,1106000,0.28119349005424954,1837.13,1732.45,0.060423100233773015,0.22077038982047653
051900,LG_Household_&_Health_Care,2018-10-01,2015-01-02,1101000,1282000,-0.14118564742589704,1723.22,2000.17,-0.13846323062539687,-0.0027224168005001714
051900,LG_Household_&_Health_Care,2018-07-01,2015-01-02,1276000,1400000,-0.08857142857142856,1992.62,1987.8,0.0024247912264815054,-0.09099621979791007
051900,LG_Household_&_Health_Care,2018-04-01,2015-01-02,1396000,1219000,0.14520098441345364,1990.06,2120.68,-0.06159345115717595,0.2067944355706296
051900,LG_Household_&_Health_Care,2018-01-01,2015-01-02,1208000,1195000,0.010878661087866108,2114.3,2196.95,-0.0376203372857824,0.04849899837364851
051900,LG_Household_&_Health_Care,2017-10-01,2015-01-02,1189000,957000,0.24242424242424243,2191.53,2184.25,0.0033329518141239326,0.2390912906101185
051900,LG_Household_&_Health_Care,2017-07-01,2015-01-02,936000,995000,-0.0592964824120603,2143.75,2077.18,0.03204825773404335,-0.09134474014610365
051900,LG_Household_&_Health_Care,2017-04-01,2015-01-02,994000,813000,0.22263222632226323,2072.82,1862.26,0.11306691869019372,0.10956530763206951
051900,LG_Household_&_Health_Care,2017-01-01,2015-01-02,811000,845000,-0.040236686390532544,1856.45,1706.07,0.08814409725275055,-0.1283807836432831
051900,LG_Household_&_Health_Care,2016-10-01,2015-01-02,857000,972000,-0.1183127572016461,1710.64,1676.87,0.020138710812406573,-0.13845146801405267
051900,LG_Household_&_Health_Care,2016-07-01,2015-01-02,955000,1128000,-0.15336879432624115,1661.76,1560.02,0.06521711260112051,-0.21858590692736166
051900,LG_Household_&_Health_Care,2016-04-01,2015-01-02,1117000,953000,0.1720881427072403,1555.47,1554.44,0.0006626180489436535,0.17142552465829664
051900,LG_Household_&_Health_Care,2016-01-01,2015-01-02,945000,1034000,-0.086073500967118,1557.22,1504.23,0.03522732560845084,-0.12130082657556884
