주식 코드,주식 종목,시작 날짜,주식 날짜,종가,시가,주가 변화율,KOSPI 50 종가,KOSPI 50 시가,KOSPI 50 주가 변화율,시장초과수익률
000270,Kia,2024-04-01,2015-01-02,129300,110900,0.1659152389540126,2666.2,2628.3,0.01441996727922978,0.15149527167478283
000270,Kia,2024-01-01,2015-01-02,110200,99000,0.11313131313131314,2607.13,2471.52,0.05486906842752643,0.05826224470378671
000270,Kia,2023-10-01,2015-01-02,100000,81300,0.23001230012300122,2483.32,2218.53,0.11935380634924925,0.11065849377375198
000270,Kia,2023-07-01,2015-01-02,81400,89000,-0.0853932584269663,2249.01,2354.61,-0.044848191420235155,-0.04054506700673114
000270,Kia,2023-04-01,2015-01-02,88500,81500,0.08588957055214724,2337.45,2231.23,0.04760602896160405,0.038283541590543195
000270,Kia,2023-01-01,2015-01-02,81000,60600,0.33663366336633666,2220.92,1996.43,0.1124457156023502,0.22418794776398646
000270,Kia,2022-10-01,2015-01-02,59300,72400,-0.18093922651933703,1983.7,1960.37,0.011900814642133963,-0.192840041161471
000270,Kia,2022-07-01,2015-01-02,71900,78500,-0.0840764331210191,1926.97,2096.77,-0.0809817004249393,-0.0030947326960798077
000270,Kia,2022-04-01,2015-01-02,77300,73300,0.054570259208731244,2088.88,2503.29,-0.16554614127807799,0.22011640048680922
000270,Kia,2022-01-01,2015-01-02,74000,82900,-0.10735826296743065,2515.99,2777.21,-0.09405842554218091,-0.013299837425249733
000270,Kia,2021-10-01,2015-01-02,82200,80600,0.019851116625310174,2755.64,2762.01,-0.002306291432688638,0.02215740805799881
000270,Kia,2021-07-01,2015-01-02,81200,89300,-0.09070548712206047,2771.92,3057.05,-0.09326965538672907,0.002564168264668598
000270,Kia,2021-04-01,2015-01-02,89600,83600,0.07177033492822966,3056.06,2916.4,0.04788780688520088,0.023882528043028782
000270,Kia,2021-01-01,2015-01-02,82900,62400,0.328525641025641,2902.81,2725.68,0.06498561826773507,0.26354002275790595
000270,Kia,2020-10-01,2015-01-02,62400,47450,0.3150684931506849,2725.2,2159.46,0.26198216220721837,0.05308633094346654
000270,Kia,2020-07-01,2015-01-02,46900,32200,0.45652173913043476,2158.75,1981.53,0.08943594091434398,0.3670857982160908
000270,Kia,2020-04-01,2015-01-02,32050,26050,0.23032629558541268,1959.45,1629.72,0.2023230984463589,0.028003197139053776
000270,Kia,2020-01-01,2015-01-02,26000,44100,-0.41043083900226757,1648.2,2014.65,-0.181892636438091,-0.22853820256417656
000270,Kia,2019-10-01,2015-01-02,44300,45200,-0.01991150442477876,2010.91,1853.41,0.08497849909086494,-0.1048900035156437
000270,Kia,2019-07-01,2015-01-02,45600,44000,0.03636363636363636,1853.6,1867.73,-0.007565333319055811,0.04392896968269217
000270,Kia,2019-04-01,2015-01-02,44000,35500,0.23943661971830985,1856.21,1851.95,0.002300278085261476,0.23713634163304836
000270,Kia,2019-01-01,2015-01-02,35350,33450,0.05680119581464873,1837.13,1732.45,0.060423100233773015,-0.003621904419124286
000270,Kia,2018-10-01,2015-01-02,33700,35150,-0.041251778093883355,1723.22,2000.17,-0.13846323062539687,0.0972114525315135
000270,Kia,2018-07-01,2015-01-02,35100,30850,0.13776337115072934,1992.62,1987.8,0.0024247912264815054,0.13533857992424783
000270,Kia,2018-04-01,2015-01-02,30850,31050,-0.00644122383252818,1990.06,2120.68,-0.06159345115717595,0.05515222732464777
000270,Kia,2018-01-01,2015-01-02,31000,33000,-0.06060606060606061,2114.3,2196.95,-0.0376203372857824,-0.022985723320278206
000270,Kia,2017-10-01,2015-01-02,33500,31800,0.05345911949685535,2191.53,2184.25,0.0033329518141239326,0.05012616768273141
000270,Kia,2017-07-01,2015-01-02,31650,38050,-0.16819973718791065,2143.75,2077.18,0.03204825773404335,-0.200247994921954
000270,Kia,2017-04-01,2015-01-02,38200,37050,0.0310391363022942,2072.82,1862.26,0.11306691869019372,-0.08202778238789953
000270,Kia,2017-01-01,2015-01-02,37050,39000,-0.05,1856.45,1706.07,0.08814409725275055,-0.13814409725275056
000270,Kia,2016-10-01,2015-01-02,39250,42050,-0.06658739595719382,1710.64,1676.87,0.020138710812406573,-0.0867261067696004
000270,Kia,2016-07-01,2015-01-02,42150,43400,-0.02880184331797235,1661.76,1560.02,0.06521711260112051,-0.09401895591909286
000270,Kia,2016-04-01,2015-01-02,43200,48300,-0.10559006211180125,1555.47,1554.44,0.0006626180489436535,-0.1062526801607449
000270,Kia,2016-01-01,2015-01-02,48300,51700,-0.06576402321083172,1557.22,1504.23,0.03522732560845084,-0.10099134881928257
