,Feature,Importance
0,F_비유동자산 변화율,0.20656813350650338
1,F_법인세차감전 순이익 변화율,0.1890117693174199
2,F_자산총계 변화율,0.1778534658048664
3,F_자본총계 변화율,0.15016619923004107
4,F_영업이익 변화율,0.13878116577326927
5,F_비유동부채 변화율,0.1376192663679
