,name,year,quarter,sector,Relative Return,매출액 변화율,비유동자산 변화율,유동부채 변화율,자본총계 변화율,영업이익 변화율,국제유가 변화율,실업률 변화율,전체 주주 수 변화율,자산총계 변화율,Label,Code
1,Youngpoong,2024,Q2,금속,-0.12738229748597135,0.08148975058864272,2.1639199955125754e-05,0.022063739694161977,-0.003647045115084957,1.942403995099279,-0.01979840167061564,3.3306690738754696e-16,-0.0,-0.0008325202450158997,-0.30614620216875343,000670
1,SeAH_Besteel,2024,Q2,금속,-0.12044967469354542,0.9544491535315431,-0.00178240605387181,0.1917047349650558,-0.0013337749132982246,1.0033261765019588,-0.01979840167061564,3.3306690738754696e-16,-0.0,0.023369422910820448,-0.10874426431749293,001430
1,KIS_Wire,2024,Q2,금속,-0.03907597208168853,-0.06419856003169744,-0.0017306504848493276,0.09243887344834767,-0.009061245664254924,0.2667772827977538,-0.01979840167061564,3.3306690738754696e-16,-0.0,0.0002490892860378402,0.03260051250554883,002240
1,Hyundai_Steel,2024,Q2,금속,-0.17382054028115979,-0.006704705385921272,0.007970404747528526,0.10152228790224549,0.0009347163496431499,0.4862269436286967,-0.01979840167061564,3.3306690738754696e-16,-0.0,0.012696481454593012,-0.1118561207290078,004020
1,POSCO_Holdings,2024,Q2,금속,-0.1985366670662521,0.8221275836899025,-0.007433556803092767,0.11696104984193356,0.0009966253066423514,0.9311089029985242,-0.01979840167061564,3.3306690738754696e-16,-0.0,0.005235816560513307,-0.15665097094530464,005490
1,Korea_Zinc,2024,Q2,금속,-0.13885203059049553,-0.09598574181937569,-0.06493016723607314,-0.459587875734049,-0.00910280192824775,-0.3499018046435429,-0.01979840167061564,3.3306690738754696e-16,-0.0,-0.06868132251145531,0.10761360406659545,010130
1,Poongsan,2024,Q2,금속,0.2372033865309444,-0.36717145552564734,-0.022452660972580585,-0.071418458414934,-0.062562236176259,-3.001167304231334,-0.01979840167061564,3.3306690738754696e-16,-0.0,-0.06284871654708346,0.22190700941102667,103140
1,Korea_Steel,2024,Q2,금속,0.387294244792057,-0.11749134234039049,0.0023172411935301618,0.36152423734538974,0.049128687313360286,0.42379365577232975,-0.01979840167061564,3.3306690738754696e-16,-0.0,0.07749519043808606,-0.02000510136704559,104700
