,name,year,quarter,sector,Relative Return,매출액 변화율,비유동자산 변화율,유동부채 변화율,자본총계 변화율,영업이익 변화율,국제유가 변화율,실업률 변화율,전체 주주 수 변화율,자산총계 변화율,Label,Code
34,Youngpoong,2016,Q1,금속,0.0,0.7713150850682662,0.007131163706439958,-0.17904859894364034,-0.020430903628319008,0.6763647142875611,0.22660852268380383,-0.05660377358490565,0.02436537279505313,-0.023127755902296432,-0.015364888482547641,000670
34,SeAH_Besteel,2016,Q1,금속,0.0,0.7813232371118957,0.0033674263064237264,-0.28423258908206517,0.0071026285756159435,0.8716125556403551,0.22660852268380383,-0.05660377358490565,0.02437765537403247,-0.017281129040471965,-0.04175020632160409,001430
34,KIS_Wire,2016,Q1,금속,0.0,0.7867975479125192,-0.028084512193988553,-0.07817721854919779,-0.006043311546394925,0.86697529355681,0.22660852268380383,-0.05660377358490565,0.024370638305470815,-0.021613993151123223,0.15049424222300745,002240
34,Hyundai_Steel,2016,Q1,금속,0.0,0.7787220018500504,0.0020864963321099994,0.020011395565343038,-0.007780120540819668,0.8257112560884304,0.22660852268380383,-0.05660377358490565,0.02437259439427819,0.003499776468106508,0.08258671124111992,004020
34,POSCO_Holdings,2016,Q1,금속,0.0,0.7747849332762624,-0.0017269653476190694,0.019550292344795883,0.0028370711058310905,0.7399242079324546,0.22660852268380383,-0.05660377358490565,-0.04635247552741739,0.0029765683025223533,0.28695796872614987,005490
34,Korea_Zinc,2016,Q1,금속,0.0,0.7148124459043945,0.08872394930556626,-0.5416730102862539,0.002510561634308184,0.7235239385546044,0.22660852268380383,-0.05660377358490565,0.024375550846805982,-0.02932711946987454,0.012543514696843467,010130
34,Poongsan,2016,Q1,금속,0.0,0.7887936671611601,0.006761143882311527,-0.015432856590685162,-0.0043243482140506995,0.7318771301559167,0.22660852268380383,-0.05660377358490565,0.02439464254900192,-0.019610581707751207,0.06870501068659127,103140
34,Korea_Steel,2016,Q1,금속,0.0,0.795442324911996,0.006857082337707987,0.11342668422047297,-0.0049568280802247955,0.8349142131477607,0.22660852268380383,-0.05660377358490565,0.02438052556712489,0.01044321552185501,0.0949600116119481,104700
