,name,year,quarter,sector,Relative Return,국제유가 변화율,이익잉여금 변화율,법인세차감전 순이익 변화율,부채총계 변화율,비유동자산 변화율,소비자물가지수 변화율,Label,Code
35,동원F&B,2016,Q1,생활소비재,-0.09811637827593991,-0.22660852268380383,-0.02438130149458062,-0.5961809782085328,0.31972230887435615,-0.003133441099294698,-0.03306613361493349,-0.26897484335486,049770
35,LG생활건강,2016,Q1,생활소비재,0.1334269878870938,-0.22660852268380383,0.05817019039990079,-0.508634380333892,-0.06662267390756349,0.0002395351299702142,-0.03306613361493349,-0.11449125936724094,051900
35,에이블씨엔씨,2016,Q1,생활소비재,0.25066952278471855,-0.22660852268380383,-0.013638834329009919,-0.6708301169026574,0.0723320165907757,0.010109690784053438,-0.03306613361493349,-0.28783907312184914,078520
35,아모레퍼시픽,2016,Q1,생활소비재,0.12531525531259996,-0.22660852268380383,0.05399637453797501,-0.5662662858874961,0.3484052868069838,0.02394645792081329,-0.03306613361493349,-0.15311196150219172,090430
35,CJ제일제당,2016,Q1,생활소비재,0.16563233648493775,-0.22660852268380383,0.03116588553828148,-0.4115337305218444,0.1149833996680738,0.003512699828058796,-0.03306613361493349,-0.061017396581539846,097950
35,락앤락,2016,Q1,생활소비재,0.08960629707535174,-0.22660852268380383,0.06882637093248967,0.4987894848758234,0.0479348717987329,0.001176053779210262,-0.03306613361493349,-0.23513132676168297,115390
35,이마트,2016,Q1,생활소비재,0.09382071973347383,-0.22660852268380383,0.06577428145888886,-0.7331650890373858,-0.0015243460669390752,0.01219963046416983,-0.03306613361493349,-0.2056284002350967,139480
35,삼양사,2016,Q1,생활소비재,0.06713639900431999,-0.22660852268380383,-0.024303159453508694,-0.2825109533740219,0.34831907461599076,0.36108300403676763,-0.03306613361493349,0.010794472105328842,145990
35,한국콜마,2016,Q1,생활소비재,0.12832796117591097,-0.22660852268380383,0.10391383646535557,-0.6948384855826957,0.21147279743793868,0.020422215750824035,-0.03306613361493349,-0.04343351853343513,161890
35,코스맥스,2016,Q1,생활소비재,0.30984249661588686,-0.22660852268380383,0.009365309683642353,-0.6381768985601237,0.11587260592481807,0.027162758301501055,-0.03306613361493349,-0.1335690260926672,192820
