Year,Quarter,sj_div,account_nm,thstrm_dt,thstrm_amount
2020,Q1,BS,유동자산,2020.03.31 현재,"2,560,311,867,000"
2020,Q1,BS,비유동자산,2020.03.31 현재,"1,421,571,975,000"
2020,Q1,BS,자산총계,2020.03.31 현재,"3,981,883,842,000"
2020,Q1,BS,유동부채,2020.03.31 현재,"2,088,933,405,000"
2020,Q1,BS,비유동부채,2020.03.31 현재,"863,029,325,000"
2020,Q1,BS,부채총계,2020.03.31 현재,"2,951,962,730,000"
2020,Q1,BS,자본금,2020.03.31 현재,"425,000,000,000"
2020,Q1,BS,이익잉여금,2020.03.31 현재,"-210,230,341,000"
2020,Q1,BS,자본총계,2020.03.31 현재,"1,029,921,112,000"
2020,Q1,IS,매출액,2020.01.01 ~ 2020.03.31,611404995000
2020,Q1,IS,영업이익,2020.01.01 ~ 2020.03.31,12100177000
2020,Q1,IS,법인세차감전 순이익,2020.01.01 ~ 2020.03.31,15997417000
2020,Q1,IS,당기순이익,2020.01.01 ~ 2020.03.31,15997417000
2020,Q1,IS,당기순이익(손실),2020.01.01 ~ 2020.03.31,15997417000
2020,Q2,BS,유동자산,2020.06.30 현재,"2,674,101,638,000"
2020,Q2,BS,비유동자산,2020.06.30 현재,"1,368,619,175,000"
2020,Q2,BS,자산총계,2020.06.30 현재,"4,042,720,813,000"
2020,Q2,BS,유동부채,2020.06.30 현재,"2,056,676,381,000"
2020,Q2,BS,비유동부채,2020.06.30 현재,"887,979,335,000"
2020,Q2,BS,부채총계,2020.06.30 현재,"2,944,655,716,000"
2020,Q2,BS,자본금,2020.06.30 현재,"425,000,000,000"
2020,Q2,BS,이익잉여금,2020.06.30 현재,"-152,227,610,000"
2020,Q2,BS,자본총계,2020.06.30 현재,"1,098,065,097,000"
2020,Q2,IS,매출액,2020.01.01 ~ 2020.06.30,628028509000
2020,Q2,IS,영업이익,2020.01.01 ~ 2020.06.30,28088435000
2020,Q2,IS,법인세차감전 순이익,2020.01.01 ~ 2020.06.30,59701481000
2020,Q2,IS,당기순이익,2020.01.01 ~ 2020.06.30,59701481000
2020,Q2,IS,당기순이익(손실),2020.01.01 ~ 2020.06.30,59701481000
2020,Q3,BS,유동자산,2020.09.30 현재,"2,523,237,882,000"
2020,Q3,BS,비유동자산,2020.09.30 현재,"1,382,263,651,000"
2020,Q3,BS,자산총계,2020.09.30 현재,"3,905,501,533,000"
2020,Q3,BS,유동부채,2020.09.30 현재,"2,064,081,775,000"
2020,Q3,BS,비유동부채,2020.09.30 현재,"503,122,805,000"
2020,Q3,BS,부채총계,2020.09.30 현재,"2,567,204,580,000"
2020,Q3,BS,자본금,2020.09.30 현재,"545,711,465,000"
2020,Q3,BS,이익잉여금,2020.09.30 현재,"-133,723,583,000"
2020,Q3,BS,자본총계,2020.09.30 현재,"1,338,296,953,000"
2020,Q3,IS,매출액,2020.01.01 ~ 2020.09.30,687317904000
2020,Q3,IS,영업이익,2020.01.01 ~ 2020.09.30,30960076000
2020,Q3,IS,법인세차감전 순이익,2020.01.01 ~ 2020.09.30,17729655000
2020,Q3,IS,당기순이익,2020.01.01 ~ 2020.09.30,20202776000
2020,Q3,IS,당기순이익(손실),2020.01.01 ~ 2020.09.30,20202776000
2020,Q4,BS,유동자산,2020.12.31 현재,"2,715,282,607,000"
2020,Q4,BS,비유동자산,2020.12.31 현재,"1,359,321,038,000"
2020,Q4,BS,자산총계,2020.12.31 현재,"4,074,603,645,000"
2020,Q4,BS,유동부채,2020.12.31 현재,"2,168,651,834,000"
2020,Q4,BS,비유동부채,2020.12.31 현재,"615,602,277,000"
2020,Q4,BS,부채총계,2020.12.31 현재,"2,784,254,111,000"
2020,Q4,BS,자본금,2020.12.31 현재,"545,711,465,000"
2020,Q4,BS,이익잉여금,2020.12.31 현재,"-181,526,688,000"
2020,Q4,BS,자본총계,2020.12.31 현재,"1,290,349,534,000"
2020,Q4,IS,매출액,2020.01.01 ~ 2020.12.31,750705177000
2020,Q4,IS,영업이익,2020.01.01 ~ 2020.12.31,-28830964000
2020,Q4,IS,법인세차감전 순이익,2020.01.01 ~ 2020.12.31,-70211554000
2020,Q4,IS,당기순이익,2020.01.01 ~ 2020.12.31,-58868163000
2020,Q4,IS,당기순이익(손실),2020.01.01 ~ 2020.12.31,-58868163000
