Year,Quarter,sj_div,account_nm,thstrm_dt,thstrm_amount
2016,Q1,BS,유동자산,2016.03.31 현재,"435,109,693,998"
2016,Q1,BS,비유동자산,2016.03.31 현재,"345,496,820,373"
2016,Q1,BS,자산총계,2016.03.31 현재,"780,606,514,371"
2016,Q1,BS,유동부채,2016.03.31 현재,"405,032,028,590"
2016,Q1,BS,비유동부채,2016.03.31 현재,"54,879,983,220"
2016,Q1,BS,부채총계,2016.03.31 현재,"459,912,011,810"
2016,Q1,BS,자본금,2016.03.31 현재,"18,363,971,500"
2016,Q1,BS,이익잉여금,2016.03.31 현재,"199,953,752,025"
2016,Q1,BS,자본총계,2016.03.31 현재,"320,694,502,561"
2016,Q1,IS,매출액,2016.01.01 ~ 2016.03.31,216793892326
2016,Q1,IS,영업이익,2016.01.01 ~ 2016.03.31,11230656484
2016,Q1,IS,법인세차감전 순이익,2016.01.01 ~ 2016.03.31,18213853444
2016,Q1,IS,당기순이익,2016.01.01 ~ 2016.03.31,13789206642
2016,Q1,IS,당기순이익(손실),2016.01.01 ~ 2016.03.31,13789206642
2016,Q2,BS,유동자산,2016.06.30 현재,"398,723,641,101"
2016,Q2,BS,비유동자산,2016.06.30 현재,"352,483,150,752"
2016,Q2,BS,자산총계,2016.06.30 현재,"751,206,791,853"
2016,Q2,BS,유동부채,2016.06.30 현재,"375,267,605,894"
2016,Q2,BS,비유동부채,2016.06.30 현재,"52,231,899,435"
2016,Q2,BS,부채총계,2016.06.30 현재,"427,499,505,329"
2016,Q2,BS,자본금,2016.06.30 현재,"18,363,971,500"
2016,Q2,BS,이익잉여금,2016.06.30 현재,"202,966,535,988"
2016,Q2,BS,자본총계,2016.06.30 현재,"323,707,286,524"
2016,Q2,IS,매출액,2016.01.01 ~ 2016.06.30,227296982319
2016,Q2,IS,영업이익,2016.01.01 ~ 2016.06.30,11419224597
2016,Q2,IS,법인세차감전 순이익,2016.01.01 ~ 2016.06.30,7356393391
2016,Q2,IS,당기순이익,2016.01.01 ~ 2016.06.30,3045746910
2016,Q2,IS,당기순이익(손실),2016.01.01 ~ 2016.06.30,3045746910
2016,Q3,BS,유동자산,2016.09.30 현재,"357,422,358,190"
2016,Q3,BS,비유동자산,2016.09.30 현재,"316,078,209,926"
2016,Q3,BS,자산총계,2016.09.30 현재,"673,500,568,116"
2016,Q3,BS,유동부채,2016.09.30 현재,"295,900,082,301"
2016,Q3,BS,비유동부채,2016.09.30 현재,"36,817,757,642"
2016,Q3,BS,부채총계,2016.09.30 현재,"332,717,839,943"
2016,Q3,BS,자본금,2016.09.30 현재,"18,363,971,500"
2016,Q3,BS,이익잉여금,2016.09.30 현재,"220,041,977,637"
2016,Q3,BS,자본총계,2016.09.30 현재,"340,782,728,173"
2016,Q3,IS,매출액,2016.01.01 ~ 2016.09.30,226833285522
2016,Q3,IS,영업이익,2016.01.01 ~ 2016.09.30,11862597155
2016,Q3,IS,법인세차감전 순이익,2016.01.01 ~ 2016.09.30,24336535378
2016,Q3,IS,당기순이익,2016.01.01 ~ 2016.09.30,18370407959
2016,Q3,IS,당기순이익(손실),2016.01.01 ~ 2016.09.30,18370407959
2016,Q4,BS,유동자산,2016.12.31 현재,"310,451,444,879"
2016,Q4,BS,비유동자산,2016.12.31 현재,"318,111,903,525"
2016,Q4,BS,자산총계,2016.12.31 현재,"628,563,348,404"
2016,Q4,BS,유동부채,2016.12.31 현재,"275,237,762,196"
2016,Q4,BS,비유동부채,2016.12.31 현재,"20,295,017,259"
2016,Q4,BS,부채총계,2016.12.31 현재,"295,532,779,455"
2016,Q4,BS,자본금,2016.12.31 현재,"18,363,971,500"
2016,Q4,BS,이익잉여금,2016.12.31 현재,"214,147,327,028"
2016,Q4,BS,자본총계,2016.12.31 현재,"333,030,568,949"
2016,Q4,IS,매출액,2016.01.01 ~ 2016.12.31,255785223808
2016,Q4,IS,영업이익,2016.01.01 ~ 2016.12.31,3645507971
2016,Q4,IS,법인세차감전 순이익,2016.01.01 ~ 2016.12.31,-6725424661
2016,Q4,IS,당기순이익,2016.01.01 ~ 2016.12.31,-6614582745
2016,Q4,IS,당기순이익(손실),2016.01.01 ~ 2016.12.31,-6614582745
