접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330003038,Y,00164724,현대엘리베이터,소액주주,"19,985",-,99.89%,"9,850,806",-,39.99%,2015-12-31,2015,Q4
20170331005023,Y,00164724,현대엘리베이터,소액주주,"17,107",-,99.87%,"10,426,535",-,42.33%,2016-12-31,2016,Q4
20180814001528,Y,00164724,현대엘리베이터,소액주주,"18,879",-,99.88%,"10,380,843",-,42.14%,2017-12-31,2017,Q4
20190401004585,Y,00164724,현대엘리베이터,소액주주,"37,687",-,99.95%,"13,645,019",-,50.24%,2018-12-31,2018,Q4
20200330003349,Y,00164724,현대엘리베이터,소액주주,"47,232",-,99.96%,"13,826,184",-,50.83%,2019-12-31,2019,Q4
20210319001408,Y,00164724,현대엘리베이터,소액주주,"55,960","55,982",99.96%,"19,234,051","40,815,191",47.12%,2020-12-31,2020,Q4
20220321001512,Y,00164724,현대엘리베이터,소액주주,"67,909","67,932",99.97%,"19,166,113","40,815,191",46.96%,2021-12-31,2021,Q4
20230321001479,Y,00164724,현대엘리베이터,소액주주,"66,308","66,334",99.96%,"17,676,508","40,815,191",43.31%,2022-12-31,2022,Q4
20240320001956,Y,00164724,현대엘리베이터,소액주주,"38,326","38,351",99.93%,"13,292,546","39,092,385",34.00%,2023-12-31,2023,Q4
20250318000920,Y,00164724,현대엘리베이터,소액주주,"33,080","33,107",99.92%,"17,672,033","39,092,385",45.21%,2024-12-31,2024,Q4
