접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330003275,Y,00162993,한일홀딩스,소액주주,"3,086",-,98.88%,"2,090,375",-,27.70%,2015-12-31,2015,Q4
20170331003721,Y,00162993,한일홀딩스,소액주주,"3,541",-,99.02%,"1,835,308",-,24.32%,2016-12-31,2016,Q4
20180402004354,Y,00162993,한일홀딩스,소액주주,"1,937",-,98.47%,"1,778,419",-,23.57%,2017-12-31,2017,Q4
20210624000368,Y,00162993,한일홀딩스,소액주주,"2,871",-,99.07%,"1,287,466",-,21.47%,2018-12-31,2018,Q4
20200330004587,Y,00162993,한일홀딩스,소액주주,"3,134",-,99.15%,"1,113,197",-,18.57%,2019-12-31,2019,Q4
20210317001064,Y,00162993,한일홀딩스,소액주주,"2,966","2,986",99.40%,"5,313,405","28,815,780",18.44%,2020-12-31,2020,Q4
20220321000887,Y,00162993,한일홀딩스,소액주주,"3,685","3,701",99.57%,"5,706,412","28,815,780",19.80%,2021-12-31,2021,Q4
20230717000230,Y,00162993,한일홀딩스,소액주주,"3,791","3,808",99.55%,"6,112,467","30,832,884",19.82%,2022-12-31,2022,Q4
20240320001809,Y,00162993,한일홀딩스,소액주주,"4,298","4,325",99.38%,"4,913,423","30,832,884",15.94%,2023-12-31,2023,Q4
20250318001319,Y,00162993,한일홀딩스,소액주주,"3,733","3,761",99.26%,"4,587,025","30,832,884",14.88%,2024-12-31,2024,Q4
