접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330002465,Y,00776820,영원무역,소액주주,"12,986",-,99.84%,"14,464,567",-,32.64%,2015-12-31,2015,Q4
20170331004556,Y,00776820,영원무역,소액주주,"12,633",-,99.86%,"14,743,556",-,33.27%,2016-12-31,2016,Q4
20180402004648,Y,00776820,영원무역,소액주주,"9,660",-,99.83%,"13,729,400",-,30.98%,2017-12-31,2017,Q4
20190401004682,Y,00776820,영원무역,소액주주,"7,212",-,99.76%,"15,506,313",-,34.99%,2018-12-31,2018,Q4
20200330003523,Y,00776820,영원무역,소액주주,"8,020",-,99.81%,"15,790,288",-,35.63%,2019-12-31,2019,Q4
20210323001006,Y,00776820,영원무역,소액주주,"16,309","16,323",99.91%,"11,903,867","43,866,061",27.14%,2020-12-31,2020,Q4
20220321001405,Y,00776820,영원무역,소액주주,"15,066","15,115",99.68%,"13,098,669","43,866,061",29.86%,2021-12-31,2021,Q4
20230321001365,Y,00776820,영원무역,소액주주,"14,273","14,320",99.67%,"15,894,418","43,866,061",36.23%,2022-12-31,2022,Q4
20240401004267,Y,00776820,영원무역,소액주주,"17,047","17,089",99.75%,"13,145,305","43,866,061",29.97%,2023-12-31,2023,Q4
20250321001998,Y,00776820,영원무역,소액주주,"13,626","13,668",99.69%,"11,119,621","42,750,049",26.01%,2024-12-31,2024,Q4
