접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160516003079,Y,00113526,대한항공,소액주주,"94,136",-,98.28%,"43,707,150",-,59.09%,2015-12-31,2015,Q4
20170331004822,Y,00113526,대한항공,소액주주,"74,429",-,99.97%,"41,400,075",-,56.83%,2016-12-31,2016,Q4
20190401004973,Y,00113526,대한항공,소액주주,"73,866",-,97.99%,"54,133,872",-,56.40%,2017-12-31,2017,Q4
20200409002561,Y,00113526,대한항공,소액주주,"71,162",-,97.81%,"55,300,817",-,57.62%,2018-12-31,2018,Q4
20200414002243,Y,00113526,대한항공,소액주주,"81,739",-,97.78%,"56,323,320",-,58.69%,2019-12-31,2019,Q4
20210318001404,Y,00113526,대한항공,소액주주,"364,757","370,840",98.36%,"99,693,540","175,320,507",56.86%,2020-12-31,2020,Q4
20220315001120,Y,00113526,대한항공,소액주주,"878,262","888,423",98.85%,"202,463,650","348,931,619",58.02%,2021-12-31,2021,Q4
20230314000740,Y,00113526,대한항공,소액주주,"822,797","832,009",98.89%,"220,353,118","369,331,455",59.66%,2022-12-31,2022,Q4
20240313001650,Y,00113526,대한항공,소액주주,"718,523","726,695",98.88%,"222,111,851","369,331,455",60.14%,2023-12-31,2023,Q4
20250318001334,Y,00113526,대한항공,소액주주,-,-,-,-,-,-,2024-12-31,2024,Q4
