접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330001872,Y,00687711,한국철강,소액주주,"3,519",-,99.68%,"2,811,871",-,30.53%,2015-12-31,2015,Q4
20170331003710,Y,00687711,한국철강,소액주주,"4,017",-,99.72%,"2,784,466",-,30.23%,2016-12-31,2016,Q4
20180402003924,Y,00687711,한국철강,소액주주,"3,672",-,99.67%,"2,476,452",-,26.88%,2017-12-31,2017,Q4
20190401002449,Y,00687711,한국철강,소액주주,"4,205",-,99.73%,"12,200,486",-,26.49%,2018-12-31,2018,Q4
20200330003164,Y,00687711,한국철강,소액주주,"4,760",-,99.62%,"12,993,168",-,28.22%,2019-12-31,2019,Q4
20210318001094,Y,00687711,한국철강,소액주주,"6,621","6,634",99.8%,"13,844,530","46,050,000",30.1%,2020-12-31,2020,Q4
20220412002260,Y,00687711,한국철강,소액주주,"13,081","13,084",99.97%,"15,031,972","46,050,000",32.64%,2021-12-31,2021,Q4
20230324001254,Y,00687711,한국철강,소액주주,"14,421","14,431",99.93%,"12,729,782","42,450,000",29.99%,2022-12-31,2022,Q4
20240314001739,Y,00687711,한국철강,소액주주,"13,380","13,389",99.93%,"14,111,248","42,450,000",33.24%,2023-12-31,2023,Q4
20250320001288,Y,00687711,한국철강,소액주주,"7,422","7,433",99.85%,"7,378,040","36,450,000",20.24%,2024-12-31,2024,Q4
