접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330004245,Y,00124540,대우건설,소액주주,"50,729",-,99.98%,"96,768,174",-,23.28%,2015-12-31,2015,Q4
20170407002473,Y,00124540,대우건설,소액주주,"49,517",-,99.98%,"94,383,800",-,22.70%,2016-12-31,2016,Q4
20180402004388,Y,00124540,대우건설,소액주주,"51,700",-,99.98%,"153,694,720",-,36.97%,2017-12-31,2017,Q4
20190401003410,Y,00124540,대우건설,소액주주,"49,151",-,99.98%,"168,909,822",-,40.64%,2018-12-31,2018,Q4
20210120000065,Y,00124540,대우건설,소액주주,"48,317",-,99.9%,"156,821,528",-,41.7%,2019-12-31,2019,Q4
20210319001137,Y,00124540,대우건설,소액주주,"82,604","82,610",99.9%,"172,845,037","410,885,720",42.1%,2020-12-31,2020,Q4
20220321000645,Y,00124540,대우건설,소액주주,"359,736","359,741",99.99%,"170,800,190","415,622,638",41.09%,2021-12-31,2021,Q4
20230320000675,Y,00124540,대우건설,소액주주,"329,993","329,999",99.99%,"163,134,509","410,885,720",39.70%,2022-12-31,2022,Q4
20240320001313,Y,00124540,대우건설,소액주주,"315,176","315,182",99.99%,"163,767,825","410,885,720",39.86%,2023-12-31,2023,Q4
20250318000982,Y,00124540,대우건설,소액주주,"317,611","317,617",99.99%,"165,302,150","410,885,720",40.23%,2024-12-31,2024,Q4
