접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330003024,E,00561866,락앤락,소액주주,"21,287",-,99.92%,"17,740,649",-,32.25%,2015-12-31,2015,Q4
20170331003202,E,00561866,락앤락,소액주주,"16,576",-,99.91%,"16,592,438",-,30.16%,2016-12-31,2016,Q4
20180330001837,E,00561866,락앤락,소액주주,"13,014",-,99.79%,"14,500,289",-,26.36%,2017-12-31,2017,Q4
20190401004445,E,00561866,락앤락,소액주주,"11,436",-,99.89%,"15,874,518",-,29.30%,2018-12-31,2018,Q4
20200330001667,E,00561866,락앤락,소액주주,"13,720",-,99.91%,"14,312,954",-,26.41%,2019-12-31,2019,Q4
20210325000986,E,00561866,락앤락,소액주주,"20,065","20,067",99.99%,"13,869,713","53,007,638",26.16%,2020-12-31,2020,Q4
20220718000311,E,00561866,락앤락,소액주주,"19,982","19,997",99.92%,"11,679,192","51,550,414",22.66%,2021-12-31,2021,Q4
20230323001503,E,00561866,락앤락,소액주주,"21,413","21,418",99.98%,"13,295,492","50,200,444",26.48%,2022-12-31,2022,Q4
20240321002017,E,00561866,락앤락,소액주주,"18,668","18,671",99.98%,"11,188,450","43,326,411",25.82%,2023-12-31,2023,Q4
20250320001605,E,00561866,락앤락,소액주주,-,1,-,-,"43,326,411",-,2024-12-31,2024,Q4
