접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20161028000369,Y,00159616,두산에너빌리티,소액주주,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331004249,Y,00159616,두산에너빌리티,소액주주,-,-,-,-,-,-,2016-12-31,2016,Q4
20240327001228,Y,00159616,두산에너빌리티,소액주주,-,-,-,-,-,-,2017-12-31,2017,Q4
20240327001230,Y,00159616,두산에너빌리티,소액주주,"77,114",-,99.97 %,"65,895,892",-,50.67%,2018-12-31,2018,Q4
20240327001231,Y,00159616,두산에너빌리티,소액주주,"91,529",-,99.99%,"116,279,119",-,57.52%,2019-12-31,2019,Q4
20240516002209,Y,00159616,두산에너빌리티,소액주주,-,-,-,-,-,-,2020-12-31,2020,Q4
20220322000017,Y,00159616,두산에너빌리티,소액주주,"492,222","492,226",99.99%,"282,787,370","522,220,786",54.15%,2021-12-31,2021,Q4
20230321001573,Y,00159616,두산에너빌리티,소액주주,"591,497","591,501",99.99%,"405,207,897","638,308,033",63.48%,2022-12-31,2022,Q4
20240327001226,Y,00159616,두산에너빌리티,소액주주,"510,070","510,075",99.99%,"402,223,627","640,561,146",62.79%,2023-12-31,2023,Q4
20250320001103,Y,00159616,두산에너빌리티,소액주주,"455,901","455,906",99.99%,"400,133,355","640,561,146",62.46%,2024-12-31,2024,Q4
