,name,sector,year,quarter,Relative Return,이익잉여금 변화율,비유동부채 변화율,금리 변화율,GDP 변화율,특정 증권 등 소유 수 변화율,전체 주식 수 변화율,특정 증권 등 소유 증감 수 변화율,자기주식수 변화율,전체 주주 수 변화율,Label,Code
6,Kyungbang,유통,2023,Q1,-0.0654013812207838,-0.013595101325913683,-0.0039567160700244575,0.12061758935426237,-0.004395562960080701,0.0,0.4552208438016876,0.0,0.5061114458722198,0.44465468901957594,-0.11688493113784645,000050
6,LG_International,유통,2023,Q1,-0.16606603845859197,-0.007746470125004734,-0.6310240056676786,0.12061758935426237,-0.004395562960080701,0.06483022898207813,0.585218427956165,0.06483022898207813,0.6322948598355891,0.4936411010603148,-0.2504801314391728,001120
6,SK_Networks,유통,2023,Q1,-0.05065109660958744,0.03756470666079137,0.008064226219687054,0.12061758935426237,-0.004395562960080701,0.06487591093930634,0.0,0.06534232202329371,0.3538380388326714,0.0,0.06915845348119948,001740
6,Shinsegae,유통,2023,Q1,-0.06866736937208259,-0.024666098685004467,-0.06907001215194564,0.12061758935426237,-0.004395562960080701,0.06464658105970655,0.5230555899351347,0.06464658105970678,-4.755963821597449,0.5279558327353121,-0.1131837155940008,004170
6,GS_Retail,유통,2023,Q1,0.08266855207116929,-0.00014406226849228432,0.0006692316528784659,0.12061758935426237,-0.004395562960080701,0.06473929922605703,0.5425462364346805,0.06473929922605715,0.6651294288319042,0.5454202863950472,-0.10294708057823303,007070
6,Hotel_Shilla,유통,2023,Q1,0.13402629764482446,-0.12088514475872136,-0.3701431212033386,0.12061758935426237,-0.004395562960080701,-0.2943996902844228,0.4121553909998471,-2.9640089847369078,0.16788434064122348,0.41022338076814036,-0.10067922867337442,008770
6,Hanssem,유통,2023,Q1,0.021473532237648047,0.017676304926104947,-0.15480678567851536,0.12061758935426237,-0.004395562960080701,-9.422208428583758,0.43830922523053883,-9.435080103554826,0.42013904424102344,0.6559649957345388,0.05082874739841023,009240
6,Lotte_Shopping,유통,2023,Q1,0.02068504678016055,0.00014472215181748904,-0.031820081310221404,0.12061758935426237,-0.004395562960080701,0.09271972015543817,0.41227065587201783,0.09218260212097718,-13.798806684983424,0.40915293485855664,-0.19747135962267043,023530
7,Samsung_C&T,유통,2023,Q1,0.07440292240510572,-0.015130371976901591,-0.08698408460564067,0.12061758935426237,-0.004395562960080701,0.20059694646630488,0.14807914987254056,0.20064213086778526,-0.01365658100949041,0.177421703565939,-0.15447557253843136,028260
6,Daewoo_International,유통,2023,Q1,0.04160477792663339,-0.005383120347427273,-0.5630030507726163,0.12061758935426237,-0.004395562960080701,-4.847254663078635,0.46056733742898637,-2.1832370808406623,-32.08370691929761,0.18882554639553084,-0.10834262736618488,047050
6,Hyundai_Department_Store,유통,2023,Q1,0.06761559208836365,-0.008490078295734671,0.12079558656858469,0.12061758935426237,-0.004395562960080701,0.06472851505766364,0.15805315939787645,0.06472851505766375,0.23315989805210502,0.18017829246093808,-0.17390382307966484,069960
6,Youngone_Corporation,유통,2023,Q1,0.02639010189228522,0.015096846925135465,-0.3144639235300475,0.12061758935426237,-0.004395562960080701,-0.06059933048030186,0.1451621179801268,-5.906565318372201,0.09464118504148045,0.06379213066176093,-0.12714276936121505,111770
6,Emart,유통,2023,Q1,0.14282008216841935,-0.008600382109216875,-0.05015601199127939,0.12061758935426237,-0.004395562960080701,0.06353353833991038,0.1927407564178757,0.06353353833991049,0.5380870778193931,0.27969417451365486,-0.026283006769978925,139480
