,0
Relative Return,0.13338005431523614
특정 증권 등 소유 수변화율,0.0795680902599028
전체 주식 수변화율,0.07278465167066726
자기주식수변화율,0.058114567508671666
1인평균급여변화율,0.05308201838560166
특정 증권 등 소유 비율변화율,0.05297557621192505
전체 주주 수변화율,0.05064530325418208
