,name,sector,year,quarter,Relative Return,이익잉여금 변화율,비유동부채 변화율,금리 변화율,GDP 변화율,특정 증권 등 소유 수 변화율,전체 주식 수 변화율,특정 증권 등 소유 증감 수 변화율,자기주식수 변화율,전체 주주 수 변화율,Label,Code
19,Kyungbang,유통,2019,Q4,-0.04506360504071451,-0.0006663466699976528,0.019524733173399755,-0.191387559808615,-0.010051895543270017,0.0,0.02438926826311616,0.0,-0.0018298662001663413,0.02438926826311627,-0.13606678917383533,000050
19,LG_International,유통,2019,Q4,-0.02296518349939603,0.11067833187406972,0.07299973817730565,-0.191387559808615,-0.010051895543270017,0.02445259875260619,0.024452598752606303,0.024452598752606303,0.8785855399455701,0.02445259875260619,-0.19427136701547346,001120
19,SK_Networks,유통,2019,Q4,0.11394097911121738,0.11337490612495005,0.09173409442457359,-0.191387559808615,-0.010051895543270017,0.025459190745379945,0.0,0.0197274566275788,0.4786670891896304,0.0,-0.004118055809530674,001740
19,Shinsegae,유통,2019,Q4,-0.12612421110132058,0.018015205750405716,0.046650490383044474,-0.191387559808615,-0.010051895543270017,0.024325215272474665,0.024325215272474665,0.024325215272474776,0.7851604634782567,0.024325215272474665,0.041441789750314886,004170
19,GS_Retail,유통,2019,Q4,0.06065589781609176,0.01086653542793814,-0.16661206001213613,-0.191387559808615,-0.010051895543270017,0.02423547335622145,0.02423547335622156,0.02423547335622145,0.024235473356221338,0.02423547335622145,-0.1135434007835619,007070
19,Hotel_Shilla,유통,2019,Q4,-0.10856848226910334,-0.00682910906361367,0.10480078605805587,-0.191387559808615,-0.010051895543270017,0.02442600823764951,0.024426008237649732,0.02442600823764951,-0.4861823508923935,0.02442600823764951,-0.016113267804742676,008770
19,Hanssem,유통,2019,Q4,-0.16428567650159193,-0.014571904603975172,-0.6917163663875727,-0.191387559808615,-0.010051895543270017,0.02438247339468469,0.024382473394684467,0.024382473394684467,-0.6403859753342047,0.02438247339468458,-0.03944656235267949,009240
19,Lotte_Shopping,유통,2019,Q4,-0.1796353284669271,0.07755752333184796,-0.017570052141888448,-0.191387559808615,-0.010051895543270017,0.027974284312870634,0.025065820918135473,0.02788601449124173,0.955379610533778,0.0252876531599332,-0.019913617908594722,023530
20,Samsung_C&T,유통,2019,Q4,-0.04982550980261927,-0.013173829489209199,-0.07005171621596307,-0.191387559808615,-0.010051895543270017,0.14443859240362045,0.0061882343034003195,0.14448592982647246,-0.2916296890502519,0.011363952442030811,0.13385220844135717,028260
19,Daewoo_International,유통,2019,Q4,0.0512526573132837,0.007546857270345764,-0.074772191625466,-0.191387559808615,-0.010051895543270017,0.024826208702503516,0.024826208702503738,0.024826208702503627,0.9995291277413617,0.024826208702503738,-0.10049798665421347,047050
19,Hyundai_Department_Store,유통,2019,Q4,-0.03856541009486613,-0.016457100741204433,0.01962813914347583,-0.191387559808615,-0.010051895543270017,0.024316032375899965,0.024316032375899965,0.024316032375900076,-0.1254770959199032,0.024316032375899965,-0.010367839524103126,069960
19,Youngone_Corporation,유통,2019,Q4,-0.03892325416352153,0.029346912955551807,0.09502991547148332,-0.191387559808615,-0.010051895543270017,0.02441350132692932,0.02441350132692932,0.02441350132692932,-0.3663081012415488,0.02441350132692921,-0.10413336857271879,111770
19,Emart,유통,2019,Q4,-0.1769784986577358,-0.012173076278984674,-0.034730988009668895,-0.191387559808615,-0.010051895543270017,0.024188502932757427,0.02418850293275754,0.024188502932757427,-1.2482030324997706,0.02418850293275754,0.04403272655177799,139480
