,name,sector,year,quarter,Relative Return,이익잉여금 변화율,비유동부채 변화율,금리 변화율,GDP 변화율,특정 증권 등 소유 수 변화율,전체 주식 수 변화율,특정 증권 등 소유 증감 수 변화율,자기주식수 변화율,전체 주주 수 변화율,Label,Code
1,Kyungbang,유통,2024,Q2,-0.10196689696707023,-0.009816867442777433,0.007398367104436199,-0.02546205269366908,0.0022763832415567675,0.0,-0.058079130241258436,0.0,-0.058079130241258436,-0.058079130241258436,-0.08954614631205246,000050
1,LG_International,유통,2024,Q2,-0.1248183518385029,-0.0446083290727759,0.0014272511612470895,-0.02546205269366908,0.0022763832415567675,-100.61945818892372,-0.05807765844157586,-296.37717355650443,-0.058077658441576085,-0.058077658441576085,0.1065480375470976,001120
1,SK_Networks,유통,2024,Q2,-0.0231873551315743,-0.0038126071224529046,0.26453053998410636,-0.02546205269366908,0.0022763832415567675,-8.645111321151019,0.0,195.67851391764435,-0.06425274277157,0.0,-0.20073884948976603,001740
1,Shinsegae,유통,2024,Q2,-0.09615324379241785,-0.0035174883899948828,0.0006299368780744441,-0.02546205269366908,0.0022763832415567675,0.11131430738271808,-0.05781567138068966,0.1918068791179912,-0.05781567138068966,-0.05781567138068988,-0.08568327437534667,004170
1,GS_Retail,유통,2024,Q2,-0.17224029578101666,-0.01859405112564061,0.07251810946669845,-0.02546205269366908,0.0022763832415567675,-497.18058789563736,-0.057875507612307864,-346.15868435235126,-0.057875507612308086,-0.057875507612307864,0.005226286568786112,007070
1,Hotel_Shilla,유통,2024,Q2,-0.13081652081849848,-0.1311981641385611,0.21702194344509063,-0.02546205269366908,0.0022763832415567675,0.13638273203422668,-0.05804821680926442,2.791362368794764,-0.0580482168092642,-0.0580482168092642,-0.12942332586197391,008770
1,Hanssem,유통,2024,Q2,-0.1273331060321826,-0.00019934677482624785,0.016849587760092155,-0.02546205269366908,0.0022763832415567675,-605.8808983526117,-0.05808160153592379,-273.3399903271797,-0.05808160153592401,-0.05808160153592379,0.22453876593980732,009240
1,Lotte_Shopping,유통,2024,Q2,-0.08839525292483795,0.008859556078459785,-0.13309674869864208,-0.02546205269366908,0.0022763832415567675,0.6420383022945355,-0.06891221606407649,0.38345709748075796,0.13010690404311243,-0.07043381250091962,-0.1433879997007562,023530
2,Samsung_C&T,유통,2024,Q2,0.18625267837883108,0.026027318145096068,0.08291347808168004,-0.02546205269366908,0.0022763832415567675,-1660.0336203711336,-0.041244902585691134,-4753.546123273785,-0.03950032846599849,-0.04594410998399079,-0.13100149262710387,028260
1,Daewoo_International,유통,2024,Q2,-0.201944744631633,-0.07581109092079164,-0.024440234026503527,-0.02546205269366908,0.0022763832415567675,0.7008035561634467,-0.05760938863499665,0.7008035561634467,-0.05760938863499665,-0.05760938863499665,0.23603301881337055,047050
1,Hyundai_Department_Store,유통,2024,Q2,-0.054922923452508474,-0.015697731683414817,0.24436454261474794,-0.02546205269366908,0.0022763832415567675,-0.05786826647477317,-0.05786826647477339,-0.05786826647477317,-0.05786826647477339,-0.05786826647477317,-0.07849757716031892,069960
1,Youngone_Corporation,유통,2024,Q2,-0.1600927565959099,-0.13345655184641458,0.10207515482081331,-0.02546205269366908,0.0022763832415567675,0.06547797219256346,-0.05808738363299493,26.198686839851558,-0.05808738363299515,-0.05808738363299515,-0.15952197121928843,111770
1,Emart,유통,2024,Q2,-0.1602724459072941,0.009506254608201425,0.02543643445895516,-0.02546205269366908,0.0022763832415567675,-0.05665486657678076,-0.05665486657678054,-0.05665486657678076,-0.05665486657678054,-0.05665486657678054,-0.18227629034298187,139480
