,name,sector,year,quarter,Relative Return,이익잉여금 변화율,비유동부채 변화율,금리 변화율,GDP 변화율,특정 증권 등 소유 수 변화율,전체 주식 수 변화율,특정 증권 등 소유 증감 수 변화율,자기주식수 변화율,전체 주주 수 변화율,Label,Code
15,Kyungbang,유통,2020,Q4,-0.22114050170631516,-0.004900672235496284,0.10782089583406118,-0.13205764233403983,-0.015741758304966824,0.0,-1.4842382369298415,0.0,-0.4696369092348973,-1.625550844437964,-0.09287435685754566,000050
15,LG_International,유통,2020,Q4,-0.10265671276798077,-0.01299438934698749,0.04229061872445039,-0.13205764233403983,-0.015741758304966824,-0.015307079253741085,-2.1254082557912906,-0.015307079253741085,-2.5255166841470955,-1.7545350706995189,0.3261397276494966,001120
15,SK_Networks,유통,2020,Q4,-0.09409174832066339,0.02571454309497867,0.21935353466338703,-0.13205764233403983,-0.015741758304966824,-0.014479056475450891,0.0,-0.018589153651414447,-1.077905928212628,0.0,-0.24573527235050344,001740
15,Shinsegae,유통,2020,Q4,-0.14012652994631813,0.007435051425184858,0.06086199619253363,-0.13205764233403983,-0.015741758304966824,-0.015235220520282144,-1.7156017381441546,-0.015235220520282144,0.7749827641184108,-0.8577058090619836,-0.130134782154425,004170
15,GS_Retail,유통,2020,Q4,-0.17770045536491486,-0.006679638764601981,-0.0005104477749833247,-0.13205764233403983,-0.015741758304966824,-0.015091953132561065,-1.0835734628136393,-0.015091953132561287,-0.015091953132561065,-0.6820355774877152,-0.219546132537156,007070
15,Hotel_Shilla,유통,2020,Q4,-0.028705663816931834,0.2901043463066365,0.027638245745431944,-0.13205764233403983,-0.015741758304966824,-0.01528351644605741,-1.2045431403685325,-0.01528351644605741,-0.5573902327142173,-0.6511638622484084,-0.17000734412505208,008770
15,Hanssem,유통,2020,Q4,0.1038266807959497,0.011376490114856974,0.12034763018408146,-0.13205764233403983,-0.015741758304966824,-0.015369433211029015,-2.425119493534673,-0.015369433211029015,-0.8265720346097427,-1.0717660230061758,-0.28055809166514517,009240
15,Lotte_Shopping,유통,2020,Q4,-0.11788604864949057,0.04953906174312572,0.021288723564947154,-0.13205764233403983,-0.015741758304966824,-0.0692625664874209,-1.3760504483930367,-0.06794933292776317,0.9521966115230627,-1.1062335163639467,0.032114570416792165,023530
16,Samsung_C&T,유통,2020,Q4,-0.1917537745045275,0.00707915823601124,-0.29167808883622737,-0.13205764233403983,-0.015741758304966824,0.34737100810221144,-0.4815726726417535,0.34754207894790634,-0.17706920909833102,-0.3467921535882683,0.05709210860187752,028260
15,Daewoo_International,유통,2020,Q4,-0.135898471009739,0.03082188921663187,0.1563842152545546,-0.13205764233403983,-0.015741758304966824,-0.01511917894503112,-1.4082346371126153,-0.015119178945031342,0.9995062506311642,-0.18355099388149498,-0.17941582790605898,047050
15,Hyundai_Department_Store,유통,2020,Q4,-0.10358614361832552,-0.01346985423162006,0.023738080785069116,-0.13205764233403983,-0.015741758304966824,-0.015345370922049018,-0.539202568833079,-0.015345370922049018,-0.4343753164197386,-0.3205893414991645,0.006523208475455289,069960
15,Youngone_Corporation,유통,2020,Q4,-0.004632683751810307,0.027448169206393036,0.15642464649370624,-0.13205764233403983,-0.015741758304966824,-0.015339004259476763,-0.5162620680153389,-0.015339004259476763,-0.4316514440395556,-0.5781297444195328,-0.14491290392945078,111770
15,Emart,유통,2020,Q4,0.2418643322247623,0.00028819365189070023,0.10105202244634792,-0.13205764233403983,-0.015741758304966824,-0.014890580753313065,-0.6164230033499258,-0.014890580753313065,-1.3527471972331453,-0.17518532646046636,-0.17505074854097963,139480
