,name,sector,year,quarter,Relative Return,이익잉여금 변화율,비유동부채 변화율,금리 변화율,GDP 변화율,특정 증권 등 소유 수 변화율,전체 주식 수 변화율,특정 증권 등 소유 증감 수 변화율,자기주식수 변화율,전체 주주 수 변화율,Label,Code
33,Kyungbang,유통,2016,Q2,0.020586711241119927,-0.01864300434932642,0.01125685316924141,0.08606485539000996,-0.012538958150480006,0.0,-0.008469301096088344,0.0,-0.008469301096088344,-0.008469301096088344,-0.11368872612632375,000050
33,LG_International,유통,2016,Q2,0.047661786316195,-0.0034126845813029494,-0.2393885654418182,0.08606485539000996,-0.012538958150480006,-0.008473523131106164,-0.008473523131106164,-0.008473523131106164,-0.008473523131106164,-0.008473523131106164,0.05758012684537369,001120
33,SK_Networks,유통,2016,Q2,0.13411121214856095,-0.009122763249600041,-0.19068851437195256,0.08606485539000996,-0.012538958150480006,-0.008342126148972895,0.0,-0.008938150911479426,-0.009784124568856578,0.0,-0.07173560236105261,001740
33,Shinsegae,유통,2016,Q2,-0.1370624115658976,-0.011508475693397191,0.10622283625032469,0.08606485539000996,-0.012538958150480006,-0.008503002460028553,-0.008503002460028775,-0.008503002460028553,-0.008503002460028775,-0.008503002460028553,-0.03821349786708113,004170
33,GS_Retail,유통,2016,Q2,-0.1574935372703996,-0.00848410933740329,0.010376141983123421,0.08606485539000996,-0.012538958150480006,-0.008484109337403511,-0.008484109337403511,-0.008484109337403511,-0.008484109337403511,-0.00848410933740329,0.15330107226866546,007070
33,Hotel_Shilla,유통,2016,Q2,-0.1726575046971834,-0.008474222159991829,-0.008474222159991829,0.08606485539000996,-0.012538958150480006,-0.008474222159991607,-0.008474222159991607,-0.008474222159991607,-0.008474222159991829,-0.008474222159991829,0.01632081585840907,008770
33,Hanssem,유통,2016,Q2,-0.05355707960855328,-0.05930779879724857,0.31197885359543587,0.08606485539000996,-0.012538958150480006,-0.008472235252650062,-0.008472235252650062,-0.008472235252650062,-0.00847223525264984,-0.008472235252650062,-0.2921090958413702,009240
33,Lotte_Shopping,유통,2016,Q2,0.06389328584561933,-0.00010130905836147619,0.01983811086122156,0.08606485539000996,-0.012538958150480006,-0.02699761498352471,-0.014308447649812317,-0.026505560058349475,0.021082195106670643,-0.015271041203495095,-0.1984166956058439,023530
34,Samsung_C&T,유통,2016,Q2,-0.00961969445283025,-0.038422550497472674,-0.0011213931019604662,0.08606485539000996,-0.012538958150480006,-0.03243788704625383,-0.005224725447965595,-0.032447934022167724,-0.004873052330784278,-0.006172179248735032,-0.13395599066839747,028260
33,Daewoo_International,유통,2016,Q2,0.29368762867231263,-0.029609047633080143,0.02355927411075398,0.08606485539000996,-0.012538958150480006,-0.0079928464902288,-0.0079928464902288,-0.0079928464902288,-0.0079928464902288,-0.0079928464902288,0.1633115565991498,047050
33,Hyundai_Department_Store,유통,2016,Q2,0.05526387659545064,-0.01940680041340781,0.0014218904200540283,0.08606485539000996,-0.012538958150480006,-0.00852575812389178,-0.008525758123891558,-0.008525758123891558,-0.008525758123891558,-0.00852575812389178,-0.05931324211260542,069960
33,Youngone_Corporation,유통,2016,Q2,0.11646304893434228,-0.0709630959842944,0.2557797495249452,0.08606485539000996,-0.012538958150480006,-0.008491735239686715,-0.008491735239686937,-0.008491735239686937,-0.008491735239686937,-0.008491735239686937,-0.1333889901013969,111770
33,Emart,유통,2016,Q2,-0.0988418601874515,-0.016223069791508227,0.06896821909608175,0.08606485539000996,-0.012538958150480006,-0.008106971770197813,-0.008106971770197813,-0.008106971770197813,-0.008106971770197813,-0.008106971770197813,-0.0026918393469395445,139480
