,name,sector,year,quarter,Relative Return,이익잉여금 변화율,비유동부채 변화율,금리 변화율,GDP 변화율,특정 증권 등 소유 수 변화율,전체 주식 수 변화율,특정 증권 등 소유 증감 수 변화율,자기주식수 변화율,전체 주주 수 변화율,Label,Code
29,Kyungbang,유통,2017,Q2,-0.10802736495410303,-0.009733572290422376,-0.00047404085122870754,-0.01678214010777368,-0.007378041034466598,0.0,-0.04068952806417192,0.0,-0.04068952806417192,-0.04068952806417192,-0.06397795738200666,000050
29,LG_International,유통,2017,Q2,0.011580751052465477,-0.008431165992086154,0.08555743429261997,-0.01678214010777368,-0.007378041034466598,-0.04065785408398348,-0.04065785408398348,-0.04065785408398326,-0.04065785408398348,-0.04065785408398348,-0.15207160286695648,001120
29,SK_Networks,유통,2017,Q2,-0.011597283691479152,0.015448888453976961,0.08954339863065686,-0.01678214010777368,-0.007378041034466598,-0.039503543190709145,0.0,-0.04530607234974404,-0.05350990183280224,0.0,-0.26627183063380605,001740
29,Shinsegae,유통,2017,Q2,0.006521231561706586,-0.01917972658604339,-0.25477757510874643,-0.01678214010777368,-0.007378041034466598,-0.040516801650303025,-0.0405168016503028,-0.0405168016503028,-0.040516801650303025,-0.040516801650303025,0.09411446237670036,004170
29,GS_Retail,유통,2017,Q2,0.025347632176812962,-0.04074974872592896,-0.014449875821862523,-0.01678214010777368,-0.007378041034466598,-0.04074974872592918,-0.04074974872592896,-0.04074974872592896,-0.04074974872592896,-0.04074974872592918,-0.13201196044943236,007070
29,Hotel_Shilla,유통,2017,Q2,-0.13332256758808625,-0.04071637429884123,-0.5237842881030963,-0.01678214010777368,-0.007378041034466598,-0.04071637429884123,-0.04071637429884123,-0.04071637429884123,-0.04071637429884123,-0.04071637429884123,0.14886941431168443,008770
29,Hanssem,유통,2017,Q2,0.023729781433573044,-0.053947655729384536,-2.7864454634905833,-0.01678214010777368,-0.007378041034466598,-0.0407009162829004,-0.0407009162829004,-0.0407009162829004,-0.0407009162829004,-0.0407009162829004,-0.2748770327312099,009240
29,Lotte_Shopping,유통,2017,Q2,-0.09315614096733399,0.02344391483566788,0.016393712380288528,-0.01678214010777368,-0.007378041034466598,-0.08910114601246799,-0.05712057149931771,-0.08791433879980359,0.05579399167656818,-0.059673632922128794,0.2879532626697414,023530
30,Samsung_C&T,유통,2017,Q2,-0.06586160177730205,-0.02787428239352585,-0.07400868743509625,-0.01678214010777368,-0.007378041034466598,0.03142880013306826,-0.05126439533598526,0.03145820617351225,-0.05237440844904895,-0.04827932073794505,0.05332809547391833,028260
29,Daewoo_International,유통,2017,Q2,-0.20495962146326407,-0.010311250004451544,0.07321002131728549,-0.01678214010777368,-0.007378041034466598,-0.041036059363695365,-0.04103605936369514,-0.041036059363695365,-0.041036059363695365,-0.041036059363695365,-0.17440182494613254,047050
29,Hyundai_Department_Store,유통,2017,Q2,-0.1509222807205154,-0.015543405651624154,-0.005754637622588099,-0.01678214010777368,-0.007378041034466598,-0.04061426523322953,-0.04061426523322953,-0.04061426523322953,-0.04061426523322953,-0.04061426523322953,-0.01878626751265562,069960
29,Youngone_Corporation,유통,2017,Q2,-0.004127953844760376,-0.0748215831510548,-0.08672813974482207,-0.01678214010777368,-0.007378041034466598,-0.04070427597699022,-0.04070427597699022,-0.04070427597699022,-0.04070427597699022,-0.04070427597699022,-0.08343219422754786,111770
29,Emart,유통,2017,Q2,0.0350499693295748,-0.022905791232170403,0.045364143701440596,-0.01678214010777368,-0.007378041034466598,-0.040295780427815675,-0.040295780427815675,-0.040295780427815675,-0.040295780427815675,-0.0402957804278159,0.03366300315962033,139480
