,name,sector,year,quarter,Relative Return,이익잉여금 변화율,비유동부채 변화율,금리 변화율,GDP 변화율,특정 증권 등 소유 수 변화율,전체 주식 수 변화율,특정 증권 등 소유 증감 수 변화율,자기주식수 변화율,전체 주주 수 변화율,Label,Code
12,Kyungbang,유통,2021,Q3,0.027146116431830798,-0.004551521759099897,-0.25630905117930225,0.05306772908366497,-0.0003381422427111147,0.0,-0.06936825690165804,0.0,-0.06936825690165782,-0.06936825690165804,0.06116283320735383,000050
12,LG_International,유통,2021,Q3,-0.06817220877608432,-0.08843751143647371,0.04650335529882188,0.05306772908366497,-0.0003381422427111147,-0.0693660654107926,-0.0693660654107926,-0.0693660654107926,-0.0693660654107926,-0.0693660654107926,0.1948721745138683,001120
12,SK_Networks,유통,2021,Q3,0.01497654841119895,-0.005750301700791605,0.06035649473511573,0.05306772908366497,-0.0003381422427111147,-0.06916933796910896,0.0,-0.07001330247978688,-0.07115813380536595,0.0,-0.05553313287979188,001740
12,Shinsegae,유통,2021,Q3,-0.041779869087075074,-0.015586028796034324,0.0808889701690978,0.05306772908366497,-0.0003381422427111147,-0.06912028286386351,-0.06912028286386351,-0.06912028286386351,-0.06912028286386351,-0.06912028286386351,0.012084107279403858,004170
12,GS_Retail,유통,2021,Q3,-0.04191453038604534,-0.354943043572566,0.05369666135115225,0.05306772908366497,-0.0003381422427111147,-0.07006259125299352,-0.07006259125299352,-0.07006259125299352,-0.07006259125299352,-0.07006259125299352,-0.06934918207067915,007070
12,Hotel_Shilla,유통,2021,Q3,0.05617209045780482,-0.013204217422664533,0.026297728887336613,0.05306772908366497,-0.0003381422427111147,-0.06935847240567927,-0.06935847240567927,-0.06935847240567927,-0.06935847240567927,-0.06935847240567927,-0.025897056255362497,008770
12,Hanssem,유통,2021,Q3,-0.18005891258170884,-0.02066935554249505,-0.07158103316725395,0.05306772908366497,-0.0003381422427111147,-0.06936906840990797,-0.06936906840990797,-0.06936906840990797,-0.06936906840990775,-0.06936906840990797,0.22875495839665216,009240
12,Lotte_Shopping,유통,2021,Q3,-0.13208061301402216,-0.045328992854744676,-0.004728984702535577,0.05306772908366497,-0.0003381422427111147,-0.10398471577959834,-0.08175525463679456,-0.10324497191011317,0.043845962741918654,-0.08366841189395391,-0.02665629701460326,023530
13,Samsung_C&T,유통,2021,Q3,0.03960066188637625,-0.10205053977757372,0.09311215479526302,0.05306772908366497,-0.0003381422427111147,-0.3025523416236806,-0.04351127336410543,-0.30267382833650247,-0.0408829657142622,-0.05066471904041503,-0.006013949166373059,028260
12,Daewoo_International,유통,2021,Q3,0.09821794583699356,-0.02004879327919995,0.08093027968323552,0.05306772908366497,-0.0003381422427111147,-0.06961303783148032,-0.06961303783148054,-0.06961303783148054,-0.06961303783148054,-0.06961303783148032,0.10291909213525398,047050
12,Hyundai_Department_Store,유통,2021,Q3,-0.09090318849866225,-0.008448507617938583,-0.0011918094555170011,0.05306772908366497,-0.0003381422427111147,-0.06914376668038713,-0.06914376668038713,-0.06914376668038691,-0.06914376668038713,-0.06914376668038691,8.545856010426511e-05,069960
12,Youngone_Corporation,유통,2021,Q3,0.06598857120627549,-0.08753130872629655,-0.06729759888016695,0.05306772908366497,-0.0003381422427111147,-0.06938491490223453,-0.06938491490223453,-0.06938491490223431,-0.06938491490223475,-0.06938491490223453,0.08138823267592418,111770
12,Emart,유통,2021,Q3,-0.11945473169962958,-0.037868123993603175,0.014731832363473973,0.05306772908366497,-0.0003381422427111147,-0.06909010609551802,-0.06909010609551824,-0.06909010609551802,-0.06909010609551824,-0.06909010609551824,0.1140228155395093,139480
