,name,sector,year,quarter,Relative Return,이익잉여금 변화율,비유동부채 변화율,금리 변화율,GDP 변화율,특정 증권 등 소유 수 변화율,전체 주식 수 변화율,특정 증권 등 소유 증감 수 변화율,자기주식수 변화율,전체 주주 수 변화율,Label,Code
11,Kyungbang,유통,2021,Q4,0.06116283320735383,-0.008360731976974733,0.004303690272457028,-0.16812521036687933,-0.015938933266124167,0.0,-0.928668560698868,0.0,-1.0067052405319488,-0.998215449446135,0.009742516297228892,000050
11,LG_International,유통,2021,Q4,0.1948721745138683,-0.06261109790107455,0.04745486482739758,-0.16812521036687933,-0.015938933266124167,-0.08214760624507611,-1.5205934057404393,-0.08214760624507611,-1.8432991033219555,-1.6597657923730034,-0.21211013717105892,001120
11,SK_Networks,유통,2021,Q4,-0.05553313287979188,0.021777773578640858,0.06202253855699591,-0.16812521036687933,-0.015938933266124167,-0.08135873610672406,0.0,-0.08549255660192001,-0.6470171269818479,0.0,-0.004246819758813535,001740
11,Shinsegae,유통,2021,Q4,0.012084107279403858,-0.00015214855143241834,-0.11031198864558878,-0.16812521036687933,-0.015938933266124167,-0.08186416183159562,-1.1919790395908807,-0.08186416183159562,0.8183706183159993,-1.626990735979919,-0.015314983633494081,004170
11,GS_Retail,유통,2021,Q4,-0.06934918207067915,-0.018401937855122785,0.0070852265727024966,-0.16812521036687933,-0.015938933266124167,-0.08200007820904709,-1.2850555449886691,-0.08200007820904709,-2.1215261925364994,-1.6466367673068714,-0.045457824708738714,007070
11,Hotel_Shilla,유통,2021,Q4,-0.025897056255362497,0.1444525416614565,0.03613557302426873,-0.16812521036687933,-0.015938933266124167,-0.08217438290434687,-0.7781251224651233,-0.08217438290434687,-0.25614901680174085,-1.3302859822316546,-0.0796575511109275,008770
11,Hanssem,유통,2021,Q4,0.22875495839665216,0.005299769919799968,-0.2091407031363275,-0.16812521036687933,-0.015938933266124167,-0.08222261345456983,-1.7621374321281653,-0.08222261345456983,-0.522224613593784,-1.8289953655520303,-0.20519969614085584,009240
11,Lotte_Shopping,유통,2021,Q4,-0.02665629701460326,0.036983506094502294,0.059326980898378734,-0.16812521036687933,-0.015938933266124167,-0.14706015745463485,-0.8061540147432535,-0.14571935917371426,0.9391382460465636,-1.1238942535882357,-0.13590258797990082,023530
12,Samsung_C&T,유통,2021,Q4,-0.006013949166373059,-0.033380157616963446,-0.009293098592861648,-0.16812521036687933,-0.015938933266124167,-0.16870648118931486,-0.21055192647715293,-0.16874346999880263,0.0369690020557748,-0.4156820537075805,-0.015205723868402576,028260
11,Daewoo_International,유통,2021,Q4,0.10291909213525398,-0.00823593028188463,0.028054410034421884,-0.16812521036687933,-0.015938933266124167,-0.08105367498239446,-0.9399440147674625,-0.08105367498239446,0.999602262122591,-0.7077971416337772,-0.05316236182504054,047050
11,Hyundai_Department_Store,유통,2021,Q4,8.545856010426511e-05,-0.015181721459773145,0.020632286049298565,-0.16812521036687933,-0.015938933266124167,-0.08189823670564911,-0.2418694097085181,-0.08189823670564911,-0.36350201728959175,-0.44932462358013736,-0.03840197206465078,069960
11,Youngone_Corporation,유통,2021,Q4,0.08138823267592418,-0.034114892298304555,0.05401934355644056,-0.16812521036687933,-0.015938933266124167,-0.08220736017474795,-0.22283125587428576,-0.08220736017474795,-0.15459469060028863,-0.1785367694857689,0.004285114464660501,111770
11,Emart,유통,2021,Q4,0.1140228155395093,0.008939562747616536,-0.39829522939592366,-0.16812521036687933,-0.015938933266124167,-0.08317215403958578,-0.34687210578054906,-0.083172154039586,0.81749409241643,-0.3422281010888375,-0.057403526066204774,139480
