,name,sector,year,quarter,Relative Return,이익잉여금 변화율,비유동부채 변화율,금리 변화율,GDP 변화율,특정 증권 등 소유 수 변화율,전체 주식 수 변화율,특정 증권 등 소유 증감 수 변화율,자기주식수 변화율,전체 주주 수 변화율,Label,Code
31,Kyungbang,유통,2016,Q4,0.08081360102361555,0.0021947110680120563,0.024634978649678896,-0.3210161662817601,-0.00772594542518501,0.0,-0.08864666711619185,0.0,-0.08864666711619185,-0.08864666711619185,-0.20297109444964215,000050
31,LG_International,유통,2016,Q4,-0.12419237701924721,-0.007995480345829531,-0.03094195567618896,-0.3210161662817601,-0.00772594542518501,-0.08865129032548391,-0.08865129032548413,-0.08865129032548391,0.8582847469643701,-0.08865129032548413,-0.1674045967570508,001120
31,SK_Networks,유통,2016,Q4,0.0675778886294179,0.09843283356295729,0.0885583801917923,-0.3210161662817601,-0.00772594542518501,-0.08830609626073538,0.0,-0.09002280496148374,0.999998554122108,0.0,0.032452963124305956,001740
31,Shinsegae,유통,2016,Q4,-0.11316671223651766,-0.04401119107425977,-0.10323564821340336,-0.3210161662817601,-0.00772594542518501,-0.0882750829717327,-0.0882750829717327,-0.08827508297173292,0.7491259043685297,-0.0882750829717327,-0.04540496889623086,004170
31,GS_Retail,유통,2016,Q4,-0.14505530172632458,-0.0883128748320472,0.04117794803375463,-0.3210161662817601,-0.00772594542518501,-0.0883128748320472,-0.08831287483204742,-0.08831287483204742,-0.0883128748320472,-0.08831287483204742,-0.025526660059283456,007070
31,Hotel_Shilla,유통,2016,Q4,-0.16144532600760747,-0.08860700245916009,-0.04988151824594511,-0.3210161662817601,-0.00772594542518501,-0.08860700245916009,-0.08860700245916009,-0.08860700245916009,-0.7351339545165074,-0.08860700245916009,-0.2086812385044251,008770
31,Hanssem,유통,2016,Q4,0.045422000362192766,-0.08773327068852455,0.10078027914047749,-0.3210161662817601,-0.00772594542518501,-0.08866150932602013,-0.08866150932602013,-0.08866150932602013,-0.768863307648999,-0.08866150932602013,0.12875511015515254,009240
31,Lotte_Shopping,유통,2016,Q4,-0.028867191081930952,0.009805512229333346,-0.002550124434627321,-0.3210161662817601,-0.00772594542518501,-0.17969593784858318,-0.11723114128011813,-0.1771787536576086,-3.538800018798418,-0.12184782597752308,0.05788500068545952,023530
32,Samsung_C&T,유통,2016,Q4,0.1751862401991221,-0.02959075743589379,-0.0549584253427402,-0.3210161662817601,-0.00772594542518501,-0.135960217441931,-0.0826983042804077,-0.1359818219731026,-0.473182496052615,-0.08439147053767915,-0.17354386974283725,028260
31,Daewoo_International,유통,2016,Q4,-0.07115120836054867,0.01902064234981149,0.03400385405531803,-0.3210161662817601,-0.00772594542518501,-0.08911119733326989,-0.08911119733326989,-0.08911119733326989,-0.08911119733326989,-0.08911119733326989,0.08241064137092471,047050
31,Hyundai_Department_Store,유통,2016,Q4,-0.1289722200337004,-0.031990248395910026,0.16398669430433677,-0.3210161662817601,-0.00772594542518501,-0.08843913466343656,-0.08843913466343634,-0.08843913466343634,0.1706181813556258,-0.08843913466343634,-0.08979281681327651,069960
31,Youngone_Corporation,유통,2016,Q4,-0.15622367212866461,-0.020833325350368526,-0.03886848840187618,-0.3210161662817601,-0.00772594542518501,-0.08864318503309665,-0.08864318503309665,-0.08864318503309643,-0.24882152461071305,-0.08864318503309665,-0.16791310258448877,111770
31,Emart,유통,2016,Q4,-0.13810773009967908,-0.012147781817614334,0.01615412461693566,-0.3210161662817601,-0.00772594542518501,-0.08678573997179262,-0.08678573997179262,-0.08678573997179262,0.9665271209118089,-0.08678573997179262,0.15997805387809627,139480
