,name,sector,year,quarter,Relative Return,영업이익변화율,비유동자산변화율,비유동부채변화율,자본총계변화율,매출액변화율,Label,Code
26,CJ_Logistics,Trading_&_Logistics,2018,Q1,-0.15446884943846872,0.2776602378320223,-0.15850755180789866,-0.236213973182807,-0.07003624318965351,-0.03277689166232878,0.012786390667204349,000120
26,Hankook_Tire_Worldwide,Automotive_&_Parts,2018,Q1,-0.13370780017532277,-5.903230225017858,0.007569535713823572,0.01889274611774361,0.0021890788659058025,-0.689556831000419,0.01571765120288519,000240
27,Kia_Corp,Automotive_&_Parts,2018,Q1,0.04272115690853953,0.9443900252657603,-0.019499737699816944,0.05932186773136472,-0.03936876019883884,0.05615490265930867,-0.02646735677159647,000270
26,Hyundai_E&C,Construction_&_Real_Estate,2018,Q1,-0.06417778249022668,0.14500206713656205,-0.02367863594793218,-0.05679791105873311,0.04303284172851807,0.1721081888061784,0.23307283422020741,000720
26,SK_Networks,Consumer_Services,2018,Q1,-0.08455411857717375,0.6406033278462608,0.015476886729301031,0.01779278607918533,0.015849920770437342,0.2753306485103112,-0.0992945795238567,001740
26,Nexen_Tire,Automotive_&_Parts,2018,Q1,-0.11339955954649072,-0.5456012161230088,-0.016118383679502246,0.014137866131641585,-0.015764238337653724,-0.046859819773412026,0.09769802586836243,002350
26,Korean_Air,Automotive_&_Parts,2018,Q1,0.08125208716292796,0.23414326409484432,-0.007860660574116052,-0.07484061770847883,0.020763002000587782,-0.0008328045673013929,0.025364393567616557,003490
26,SsangYong_Motor,Automotive_&_Parts,2018,Q1,-0.008757764568513836,-0.2704377382500316,0.002111017555591066,-0.005198566979313313,0.04294900327644391,0.10534682991688826,0.0020423737477506185,003620
26,SEBANG_Global_Battery,Automotive_&_Parts,2018,Q1,0.002009912765791832,-0.08093460802232677,-0.05164442901671795,0.14761610501838263,-0.016540419613372936,0.02297654285465478,-0.056770387074626776,004490
26,Hyundai_Motor,Automotive_&_Parts,2018,Q1,0.0327402982812494,-23.102484068149305,-0.0009129287692581922,0.10832033613090875,0.001852803690662319,0.014883979006806602,-0.012372924072512607,005380
26,Dong-A_Tire,Automotive_&_Parts,2018,Q1,-0.1848474101876963,1.1997754333687887,-0.022535592964004092,-0.43032882178041465,0.0012214670504068215,1.6177782544573773,0.13274786151535178,007340
