,name,sector,year,quarter,Relative Return,영업이익변화율,비유동자산변화율,비유동부채변화율,자본총계변화율,매출액변화율,Label,Code
17,CJ_Logistics,Trading_&_Logistics,2020,Q2,0.07242938237193654,-0.3793947328886955,-0.004432597772771718,0.007269890517267119,-0.008142364868214846,-0.044795102449529445,-0.033428838749814255,000120
17,Hankook_Tire_Worldwide,Automotive_&_Parts,2020,Q2,-0.21123997246677315,0.914212695694332,0.0020947488147727844,-0.07648360772166574,-0.001628457810918249,0.7326854408852457,0.33313515746866035,000240
18,Kia_Corp,Automotive_&_Parts,2020,Q2,-0.2154208114690407,-1.0346778006762483,-0.006722978302771576,-0.1092892085898105,-0.008304395482893412,-0.061424711222518136,0.034535833219362266,000270
17,Hyundai_E&C,Construction_&_Real_Estate,2020,Q2,-0.15451139286181445,-0.532908329948611,0.02767525620493727,-0.057201705607568654,0.001012197045277774,-0.10500341325751439,0.023802210292955178,000720
17,SK_Networks,Consumer_Services,2020,Q2,-0.03899670647350714,3.5267452402538533,-0.012490805596643506,0.13977162936961196,-0.0007153486619453364,0.2238999667470173,-0.14601170130410351,001740
17,Nexen_Tire,Automotive_&_Parts,2020,Q2,-0.2855455280223287,1.7471508341011872,0.008139516137367298,0.09408782486708978,0.0017634662013082947,0.3261208079598594,-0.04955390322626546,002350
17,Korean_Air,Automotive_&_Parts,2020,Q2,-0.1487856324050815,3.62063399429948,0.025455190342344003,0.025027596038011746,-0.11809407973831032,0.28115303481567055,-0.06812910444484338,003490
17,SsangYong_Motor,Automotive_&_Parts,2020,Q2,-0.12057623542145715,-0.18790433837330212,0.0597914429605686,-0.09614393424300038,0.004343781064366059,-0.0876408755396636,1.0722125071959392,003620
17,SEBANG_Global_Battery,Automotive_&_Parts,2020,Q2,-0.1070033952855651,0.07409981496132279,-0.036787129463959456,-0.09614518529907778,-0.01638509113153619,0.1255009889905534,-0.001672815307226877,004490
17,Hyundai_Motor,Automotive_&_Parts,2020,Q2,-0.07193212122710371,-0.6298924370673025,-0.00754007063277351,-0.24405818081861685,-0.011198993354321063,-0.07593327340705724,-0.09183566010616341,005380
17,Dong-A_Tire,Automotive_&_Parts,2020,Q2,0.04783192682352763,0.31620720289340765,-0.006400297960332368,-0.07959200717209303,-0.019621090606376734,0.14559161918893548,-0.20757631933768445,007340
17,Seoyon,Automotive_&_Parts,2020,Q2,0.2068543591745128,0.9680180561036671,0.0016788498907402971,0.10437465450164951,-0.00823098635721875,0.49924349501333265,1.093771827196239,007860
17,Seohung,Automotive_&_Parts,2020,Q2,0.17403100655420586,-0.005492373147749863,-0.008020357757717367,0.0029619477380458115,-0.04595257787497142,0.060667290937917895,0.3386922962546392,008490
17,Hotel_Shilla,Consumer_Services,2020,Q2,-0.03951765976319008,0.07635610623870848,-0.04094206849926585,-0.3847057708245387,0.0505111592199341,0.3544651049630153,-0.17420772855310077,008770
17,Motonic,Automotive_&_Parts,2020,Q2,-0.054423079042736855,0.4873103134726241,0.1123460550844968,0.28761974703624626,-0.005844669737351538,0.05821719012878657,-0.07494454091589935,009680
17,Hwashin,Automotive_&_Parts,2020,Q2,-0.2698217767481187,-1.4648630190529648,-0.03132419234089978,-0.3291370685834334,0.03970802822285502,0.07355309088089046,-0.08084793363041823,010690
17,Hyundai_Merchant_Marine,Transportation,2020,Q2,0.06702127929131405,20.592962576412702,-0.19968961837949828,-0.12510782265057507,-0.6613696879326871,-0.052562058289605806,0.3058121017365137,011200
18,Hyundai_Mobis,Automotive_&_Parts,2020,Q2,-0.13897818464751968,0.3954371618739122,-0.014113644223368471,-0.031972105371698145,-0.009355438794948823,0.039197111273783114,-0.04263730921289727,012330
17,Hyundai_Development_Company,Construction_&_Real_Estate,2020,Q2,-0.1313536088304095,0.8697302028444044,-0.01200106622056163,-0.014950393261781159,-0.004377345568287616,0.6152070423528966,-0.07542009199568005,012630
17,Hanon_Systems,Automotive_&_Parts,2020,Q2,-0.009474277399508568,4.809501112092153,-0.0027032312681671833,-0.07237085223873985,0.06340704607147563,0.11643155014223427,-0.1556067654659356,018880
17,Daekyo,Consumer_Services,2020,Q2,0.1638624865496203,7.963469457637478,0.027057041775862545,0.03971190687219017,0.013594565986473683,0.08683446327586253,-0.45273490681049483,019680
17,Hansum,Automotive_&_Parts,2020,Q2,-0.18850819750639278,0.4960081201169386,0.013200175004813741,0.04897664071088026,-0.0,-0.020472058496838974,0.6271262043006163,020000
18,Samsung_C&T,Construction_&_Real_Estate,2020,Q2,0.017028376157080055,-0.5420558068546424,-0.07178026384472647,-0.09133652670488712,-0.07479487424676834,-0.03286386271788144,0.12389099383417712,028260
17,Kangwon_Land,Consumer_Services,2020,Q2,-0.13776024273704343,0.44510561771436685,-0.06440128939918166,-0.31045908508795983,0.014400329936083422,0.8541350826612992,-0.09039200478250285,035250
17,Daewoo_E&C,Construction_&_Real_Estate,2020,Q2,-0.18342549043717485,0.3570107467503707,0.03125878033052387,0.04236373699313056,-0.019894311443768853,0.02483438570466212,-0.01911807814649638,047040
17,Daewoo_International,Trading_&_Logistics,2020,Q2,-0.19803810080901915,0.08535942185810885,-0.05573060728194945,-0.1677860908965627,-0.030373287955266726,0.07898294962718189,0.04974525191966386,047050
17,KEPCO_E&C,Construction_&_Real_Estate,2020,Q2,-0.05436653107026443,1.7415329581320838,-0.00044846302898959856,-0.18644851015404962,0.009799959514024792,0.016104329073286072,-0.1822769488525369,052690
17,Kumho_Tire,Automotive_&_Parts,2020,Q2,-0.0746797099369402,-1.7771802229946876,0.15184414983142824,0.00010943209330049886,0.26440929647311495,0.13189500563774748,-0.20564267911481887,073240
17,Hyundai_Glovis,Automotive_&_Parts,2020,Q2,-0.16920283215503165,0.2700669553058581,0.006742195069638912,0.033840072098371365,-0.027486732888637455,0.2956011062057693,-0.05275964083375423,086280
17,GKL,Consumer_Services,2020,Q2,-0.11268228015908086,2.1911693067864317,0.003261467599182555,0.008687964617849597,0.0416095750222405,0.7913788856120344,-0.22597914161133342,114090
17,Hankook_Tire_&_Technology,Automotive_&_Parts,2020,Q2,-0.22478007741429937,1.3326936060800691,0.0010330549977261017,-0.15006906282629684,0.0020963346851152753,0.2260336601124474,0.09141580395248744,161390
