,name,sector,year,quarter,Relative Return,영업이익변화율,비유동자산변화율,비유동부채변화율,자본총계변화율,매출액변화율,Label,Code
4,CJ_Logistics,Trading_&_Logistics,2023,Q3,-0.09070208552509432,-0.11529071443056416,-0.0018936867422048032,-0.00916597621661941,-0.017443120431162473,0.007313342747866547,0.09880020821330142,000120
4,Hankook_Tire_Worldwide,Automotive_&_Parts,2023,Q3,-0.05071880793312107,-0.12239000401207578,0.00012231900933068474,-0.007977536694824261,-0.006373449779369489,-0.06855103469080737,-0.027517578654944162,000240
5,Kia_Corp,Automotive_&_Parts,2023,Q3,0.040187485027052924,0.804187475212885,-0.03044645473826524,0.01967035529074701,-0.016145357304431007,0.19364416555203,-0.04557076974184312,000270
4,Hyundai_E&C,Construction_&_Real_Estate,2023,Q3,-0.014578946147557108,-0.04303602388749761,0.017648932101706594,-0.1205083242367384,-0.021048134464636714,-0.06348060046000481,-0.01616709464821016,000720
4,SK_Networks,Consumer_Services,2023,Q3,0.08570103251499477,0.5089487910000731,-0.020353585932116003,0.05343510718929578,0.015702922704594835,-0.07479198170700396,0.2242885081025989,001740
4,Nexen_Tire,Automotive_&_Parts,2023,Q3,-0.09299158956200321,-1.1148714507433466,-0.007309260394234851,-0.11445107090007212,-0.03333610258676045,0.0011733631344019724,-0.02604577478793072,002350
4,Korean_Air,Automotive_&_Parts,2023,Q3,0.006133767606655141,-0.11179980593497763,-0.01728471997014669,0.0146150358539332,-0.04429352983633583,-0.09288287864690692,-0.06878406869192599,003490
4,SsangYong_Motor,Automotive_&_Parts,2023,Q3,0.0,-0.35254922832374813,0.0013260205892290378,-0.02735021337567578,0.002361045710040144,-0.017157037839647282,0.2155718074862131,003620
4,SEBANG_Global_Battery,Automotive_&_Parts,2023,Q3,-0.1886860997346858,-0.21456175513875242,-0.005197688507253773,-0.031646364626020995,-0.023467372222707672,0.0034726736558833293,0.2571242394575228,004490
4,Hyundai_Motor,Automotive_&_Parts,2023,Q3,0.07293280071542572,0.2915128491958897,-0.013752137327849967,0.016399159893143,-0.023558274787988998,0.1345040421500232,-0.03921365589319007,005380
4,Dong-A_Tire,Automotive_&_Parts,2023,Q3,0.16701866869081328,0.37268143189492264,-0.005401616704160395,0.044909583800811004,0.009802237352172338,0.1163264628766757,-0.07614992510798027,007340
4,Seoyon,Automotive_&_Parts,2023,Q3,0.028678079764161882,-1.472868441369378,-0.00167057835544826,0.034157442215725475,-0.0020677815986887005,-0.17453510094367397,-0.17144511694867964,007860
4,Seohung,Automotive_&_Parts,2023,Q3,-0.14077848620421146,0.6233206311252217,-0.022624766473742897,0.97420883374661,-0.007261105151983305,0.06863455078369396,0.11258368271497393,008490
4,Hotel_Shilla,Consumer_Services,2023,Q3,-0.14508858859257898,0.9435971818112571,0.030756703101283867,0.005330253138065899,0.007402986365546149,-0.2654437300669039,0.18441708327971776,008770
4,Motonic,Automotive_&_Parts,2023,Q3,-0.0709768107998196,0.2353801247815438,0.06800711991987074,-0.1801624573521836,-0.01406217336104909,0.07256871392814757,0.04094105691778537,009680
4,Hwashin,Automotive_&_Parts,2023,Q3,0.37135581744830165,0.5886381829177819,0.08402302329310785,0.03097907625866736,-0.08953471820934689,0.17487063225224142,-0.25748963418925974,010690
4,Hyundai_Merchant_Marine,Transportation,2023,Q3,-0.12168247768195706,0.5378781428674346,-0.07156116245203958,0.25678070971890576,-0.02789334119253839,0.0027071392359979685,-0.09894869775555479,011200
5,Hyundai_Mobis,Automotive_&_Parts,2023,Q3,0.028200916784374502,0.022288544577089175,-0.014963206095756076,0.09025644269620958,-0.01479366115913705,0.11963529774796511,0.06980107540889191,012330
4,Hyundai_Development_Company,Construction_&_Real_Estate,2023,Q3,-0.08885684742985622,-0.8556654684057996,0.011170366615043892,0.22018222016269784,-0.003819514506390398,0.005077728088159428,0.022715179198342463,012630
4,Hanon_Systems,Automotive_&_Parts,2023,Q3,0.007232321839692794,0.7136137085876537,0.009375611261308703,-0.050033831487450886,0.02788331933682664,0.026656392121457984,0.06373553216338404,018880
4,Daekyo,Consumer_Services,2023,Q3,-0.06464147946448826,0.4965414675213269,-0.00603176969888497,0.026391959518496266,0.02246495202006682,0.02841524252616434,-0.023884075021440528,019680
4,Hansum,Automotive_&_Parts,2023,Q3,-0.15318769013162023,-0.50696203024334,0.007687344827257081,0.08602893532965494,0.010692580616259106,0.06069144155522188,-0.15931729626111338,020000
5,Samsung_C&T,Construction_&_Real_Estate,2023,Q3,-0.06880744596871724,0.12391910611640511,0.021763062159553592,0.06820939932247128,0.013509518650846042,0.022814870282428013,0.05587536876066614,028260
4,Kangwon_Land,Consumer_Services,2023,Q3,-0.18102546860967145,-0.12013346415119308,-0.0012201227873451792,-0.22253881579921564,-0.02508120624148802,-0.12891543285497242,-0.09186238768060426,035250
4,Daewoo_E&C,Construction_&_Real_Estate,2023,Q3,-0.04323599427971824,-0.10578265691887045,0.008681316915268189,0.03774742421915589,-0.02609785286800337,0.0751827560666467,0.06668451554715005,047040
4,Daewoo_International,Trading_&_Logistics,2023,Q3,0.7059462661232573,0.1484791682433353,-0.02915044343576012,-0.02701493599865823,-0.006358898462405449,0.11638900948920394,0.8181537464684357,047050
4,KEPCO_E&C,Construction_&_Real_Estate,2023,Q3,-0.11903541885842765,0.5473551076709027,0.01188251961580622,-0.020312070663261572,-0.012700632838660963,0.005828418527660695,-0.0468252385876041,052690
4,Kumho_Tire,Automotive_&_Parts,2023,Q3,0.22096458114157236,0.4707755037977889,0.0019093172088096022,-0.9705307259666109,-0.01656882263785997,0.1147659358734403,0.007259463475039141,073240
4,Hyundai_Glovis,Automotive_&_Parts,2023,Q3,0.1922518709852148,0.0352929054352209,-0.010192325224883225,0.00013454743688878779,-0.027225278391912022,0.04597027157423317,-0.02460725935723492,086280
4,GKL,Consumer_Services,2023,Q3,-0.23276676214200975,-0.21700115630080852,0.06392891256275457,0.013443911960641985,-0.0287458032689889,0.03631843816297786,0.034926527852809836,114090
4,Hankook_Tire_&_Technology,Automotive_&_Parts,2023,Q3,-0.048600636249732,4.738844241530205,-0.004619400081664837,0.007169979534044857,-0.03186235744562138,-0.009534902182118499,0.16482248868512317,161390
