,name,sector,year,quarter,Relative Return,영업이익변화율,비유동자산변화율,비유동부채변화율,자본총계변화율,매출액변화율,Label,Code
2,CJ_Logistics,Trading_&_Logistics,2024,Q1,0.47834696106324737,0.21363938440008035,0.00865133301179244,0.04460675065193942,0.04727660643551157,0.06664350002399932,-0.14704933107852272,000120
2,Hankook_Tire_Worldwide,Automotive_&_Parts,2024,Q1,0.30465654914614015,-1.3386154019450514,-0.0036959087220405085,-0.008111727435244687,0.001350216978069585,-0.11976195747110618,-0.021441829443404163,000240
3,Kia_Corp,Automotive_&_Parts,2024,Q1,0.12034427991284037,-0.8118198867301247,-0.025303976201987766,0.07181180067969517,0.01816165369158007,-0.06536827340493478,0.062069393539808525,000270
2,Hyundai_E&C,Construction_&_Real_Estate,2024,Q1,-0.13344424398638463,-1.860783815094233,-0.027504404460699572,-0.03781830696547317,-0.020989310947844064,0.08003744927364786,-0.09454018046106982,000720
2,SK_Networks,Consumer_Services,2024,Q1,-0.15292925149135886,-0.21971341728180627,-0.011871156313906006,0.005264892779313968,0.006910984494971406,-0.07286990297047025,-0.0231873551315743,001740
2,Nexen_Tire,Automotive_&_Parts,2024,Q1,-0.06821724300808832,-1.3501402252358359,-0.017677357185225118,0.008177820158410731,-0.027366452572439748,-0.08337620420073777,-0.020121325532098673,002350
2,Korean_Air,Automotive_&_Parts,2024,Q1,0.0019598867665833325,-1.3749210920963248,-0.017339285769539803,0.03925033992203408,-0.0072611459165674574,0.03959571842031939,-0.1373777090651888,003490
2,SsangYong_Motor,Automotive_&_Parts,2024,Q1,-0.09327457758721003,1.5829791694152937,-0.0028338265397747087,0.16945586384074718,-0.08212284451094942,-0.366861036868225,-0.3056702145223802,003620
2,SEBANG_Global_Battery,Automotive_&_Parts,2024,Q1,-0.1215525702950505,-0.035826117893673626,-0.09035009507585379,-0.00890524760132183,-0.025065319158814603,0.05063762134563854,0.2994535443260211,004490
2,Hyundai_Motor,Automotive_&_Parts,2024,Q1,-0.02722121169952256,0.32458061842458097,-0.026351568298557337,-0.024162880338783888,-0.031911109398761406,0.11709143167077596,0.10240342694314886,005380
2,Dong-A_Tire,Automotive_&_Parts,2024,Q1,-0.19242707296044276,-1.5370560318323627,0.002436840454341116,0.6570664299985518,-0.0018982927597601673,-0.19497821391420267,0.07618348714300807,007340
2,Seoyon,Automotive_&_Parts,2024,Q1,0.06704430855696243,-27.0473312313697,-0.001825157786931042,-0.0036150795234608513,-0.009954362557005325,-1.2623847803547967,0.18077199044309747,007860
2,Seohung,Automotive_&_Parts,2024,Q1,-0.11486732696925964,-3.3851526391208715,-0.009378928601827763,0.1433195900299995,-0.018251327855495436,-0.23125979615689096,-0.279977582242107,008490
2,Hotel_Shilla,Consumer_Services,2024,Q1,-0.3236103279024685,2.1518997495924994,0.007820735950676783,-0.23774388356682663,-0.024763297977962173,-0.03138384479312206,-0.13081652081849848,008770
2,Motonic,Automotive_&_Parts,2024,Q1,-0.18045453706409342,0.14132383035946794,0.0014961715614861815,-0.014572287492494507,0.005562926910915644,-0.2040581853462926,-0.07763196790068336,009680
2,Hwashin,Automotive_&_Parts,2024,Q1,-0.026532628286170354,0.2350529142411264,-0.12855365325010837,0.23447604480173267,-0.07919157669962984,0.053544145372983465,-0.27441217339861124,010690
2,Hyundai_Merchant_Marine,Transportation,2024,Q1,0.09748364440142977,-8.37023170387115,-0.04131380512780791,-0.023390159703607027,-0.0402740166085509,-0.13271994150172683,-0.2785803471099321,011200
3,Hyundai_Mobis,Automotive_&_Parts,2024,Q1,-0.08811629607222982,0.09406363287722774,-0.013240299715673531,0.010845221893614143,-0.008900132967303076,0.0695559467609852,0.03404446338721879,012330
2,Hyundai_Development_Company,Construction_&_Real_Estate,2024,Q1,-0.019478146792439338,-5.128787072147496,0.0011477052008782573,0.040098447225830114,-0.006979802351383402,-2.6238938654847628,0.11220338653094436,012630
2,Hanon_Systems,Automotive_&_Parts,2024,Q1,-0.33578266989168953,1.5185085297947856,-0.009945021681225352,-0.11940266111143494,-0.018966556486714525,0.016121980767752397,-0.24363413417197227,018880
2,Daekyo,Consumer_Services,2024,Q1,-0.041626783096758796,1.5375216555541593,0.02275205554222759,-0.04366583865959206,-0.036494022466539766,-0.030179965740816606,-0.07344997929299715,019680
2,Hansum,Automotive_&_Parts,2024,Q1,-0.08115806862328619,-0.0405412966847043,-0.016964916243835004,-0.10275784103628682,0.001410157944331969,0.13072560808194145,-7.336600149420586e-05,020000
3,Samsung_C&T,Construction_&_Real_Estate,2024,Q1,0.10629442110439315,-0.4356187132171514,-0.05450844378743014,-0.04455197636505903,-0.05419004207505207,-0.05636217688210299,0.18625267837883108,028260
2,Kangwon_Land,Consumer_Services,2024,Q1,-0.04157723249320491,-0.9040302734175676,-0.02846719175787138,-0.014398875313348158,0.026501146194068514,-0.13194739694836088,-0.02910457956641051,035250
2,Daewoo_E&C,Construction_&_Real_Estate,2024,Q1,-0.12276325830539894,-91.48956342927211,-0.00018788879990228047,-0.3797351954675434,-0.0012160842664583615,0.09267061182157132,-0.15396748859876855,047040
