,name,sector,year,quarter,Relative Return,영업이익변화율,비유동자산변화율,비유동부채변화율,자본총계변화율,매출액변화율,Label,Code
8,CJ_Logistics,Trading_&_Logistics,2022,Q3,0.04659939349396938,0.20137013722812247,-0.00723049276425769,0.04243272193061387,0.001995230735212905,0.005216584991264983,-0.13872643149657915,000120
8,Hankook_Tire_Worldwide,Automotive_&_Parts,2022,Q3,0.03611137979533925,-0.09872562763370718,-0.0023083014754223807,0.05443017238962877,-0.005486218546206789,-0.006380613974356075,0.050013957243809574,000240
9,Kia_Corp,Automotive_&_Parts,2022,Q3,0.21054465270270062,0.4272690763634466,-0.04554982587886869,-0.03604738858779166,-0.00940028060140885,-0.0700643467933959,0.00454756273282908,000270
8,Hyundai_E&C,Construction_&_Real_Estate,2022,Q3,0.021942979881403923,-0.0559416330086322,0.01852449958856628,0.062414726615489524,-0.06791577988428998,-0.05486422442262029,-0.018518861289008953,000720
8,SK_Networks,Consumer_Services,2022,Q3,0.05341029092986682,-1.1063122923588038,0.02174756528149613,0.046877902808037386,0.003189300512466242,-0.22239577049688908,0.014939785327532401,001740
8,Nexen_Tire,Automotive_&_Parts,2022,Q3,-0.017463106506030612,0.6745060673005072,-0.03650093319131642,0.05014225286928298,0.0036418350074910455,0.0035834087728147113,0.43506594341939125,002350
8,Korean_Air,Automotive_&_Parts,2022,Q3,-0.016439399609478905,-0.14047141927507312,-0.002838863023367555,-0.04376735663913456,-0.05372907609539923,-0.10082089502115932,-0.04300665247621076,003490
8,SsangYong_Motor,Automotive_&_Parts,2022,Q3,0.0,-0.8571042432196032,0.024248308551184317,0.010329689826972466,0.08249966446267987,-0.3935285092795515,0.0,003620
8,SEBANG_Global_Battery,Automotive_&_Parts,2022,Q3,-0.06559133767294348,-0.4372122717434226,-0.20904838291395844,0.02849133563783035,-0.013196424464957168,-0.012296073419794995,-0.15569418596433365,004490
8,Hyundai_Motor,Automotive_&_Parts,2022,Q3,0.1700193373141941,0.23953802670032798,-0.02928289554470931,-0.05778214310649554,-0.013762213862593908,-0.011277616434721915,0.061075786487457,005380
8,Dong-A_Tire,Automotive_&_Parts,2022,Q3,-0.06230971339773245,-0.5534466155833604,-0.0008882679176158703,-0.005595571762077034,-0.02630255322827768,-0.05975974489965585,0.20873293820518726,007340
8,Seoyon,Automotive_&_Parts,2022,Q3,-0.025021081619152785,-2.186105731642131,-0.014320071077793761,-0.039082627432240225,-0.004800774834161858,-0.16865254140292496,-0.21054497921540388,007860
8,Seohung,Automotive_&_Parts,2022,Q3,-0.034619665911971215,0.07449384509032819,-0.02567968847464175,-0.1857700739196173,-0.03165307200133438,-0.051786071554745794,0.07019081613034588,008490
8,Hotel_Shilla,Consumer_Services,2022,Q3,0.03390287684785348,0.5667018741996371,0.0008885987071524104,0.004404030033401951,-0.001720589310136189,-0.16920275528360285,0.09845545652800548,008770
8,Motonic,Automotive_&_Parts,2022,Q3,0.01775449820601127,0.2028639478046773,-0.21458050401756612,-0.1679907775991527,-0.010077853188092067,0.059955294253528635,0.027870654420069328,009680
8,Hwashin,Automotive_&_Parts,2022,Q3,0.42746143305740736,-1.1257773360696768,-0.03983774193983902,0.004591247805992182,-0.12398756480198725,-0.11520102125191545,-0.024723461773270464,010690
8,Hyundai_Merchant_Marine,Transportation,2022,Q3,-0.00011480033107350018,0.10219497374062703,0.30084775405920505,0.055946026632306745,-0.27237371311405933,-0.018312089283430755,-0.17137600414615184,011200
9,Hyundai_Mobis,Automotive_&_Parts,2022,Q3,0.09687273864763368,-0.09677400368449862,-0.04334281018617303,0.042581793991189665,-0.02994691497847035,-0.027055814244345555,0.03416855030929373,012330
8,Hyundai_Development_Company,Construction_&_Real_Estate,2022,Q3,0.08977721039537784,-4.4193166375600885,-0.010756028396319062,-0.13722999091805188,-0.0013128878214181405,0.13935746384905845,-0.011679955513932971,012630
8,Hanon_Systems,Automotive_&_Parts,2022,Q3,0.018635337699977966,2.17265817474481,-0.0054643162185175065,0.05721079878144497,0.1162971027629629,0.10167508212167886,-0.09167157064861488,018880
8,Daekyo,Consumer_Services,2022,Q3,-0.10030037533033712,-0.33257849011973595,-0.0006322068540540737,-0.0037907280274271926,0.02153989168006365,-0.0034086284373253672,-0.06973899346999522,019680
8,Hansum,Automotive_&_Parts,2022,Q3,0.02443266789283785,-0.20161054147460944,-0.010222510765145021,0.01979597916532172,-0.0,0.04479467039974849,-0.08500944466062128,020000
9,Samsung_C&T,Construction_&_Real_Estate,2022,Q3,0.24930772682730273,-0.33064582170188994,0.04605667774957167,-0.018060623894256445,0.02436990026743202,0.006037265121527247,-0.0766985847913131,028260
8,Kangwon_Land,Consumer_Services,2022,Q3,0.06964345824217082,-0.6990416219566928,-0.30595149971063207,-0.12932506712589387,-0.02225672213571328,-0.2758928739664208,0.0031871026499646904,035250
8,Daewoo_E&C,Construction_&_Real_Estate,2022,Q3,-0.01093002875995358,-0.791316167715477,-0.02792258960027727,0.05609068755845581,-0.05144543208449903,-0.0018552647366705255,-0.21307091940038914,047040
8,Daewoo_International,Trading_&_Logistics,2022,Q3,0.04924585521090674,0.3047838773577435,-0.041074537123573895,-0.07911699121034266,-0.016723983804959097,0.24199429902827418,0.16594358348271415,047050
8,KEPCO_E&C,Construction_&_Real_Estate,2022,Q3,-0.014586354169582011,1.2212696763873117,0.03455197595768744,0.04422098977546307,-0.01385145283542899,0.01795341363957803,-0.12220221497236265,052690
8,Kumho_Tire,Automotive_&_Parts,2022,Q3,-0.006480480152240009,-1.1979702911729277,-0.002242798086316,0.44702272876903204,0.022138442648420575,-0.012468312465983677,0.029385631961041415,073240
8,Hyundai_Glovis,Automotive_&_Parts,2022,Q3,0.09823304367710034,-0.06017734067980829,-0.011807206184249353,-0.0806797133817565,-0.038422106996926386,0.0006720373036068761,-0.003542108642767633,086280
8,GKL,Consumer_Services,2022,Q3,0.03692677444635034,1.3723318393039112,-0.11533712172508359,-0.8850860785570334,-0.012467383071526728,-0.5480891244044657,0.20649471828730825,114090
8,Hankook_Tire_&_Technology,Automotive_&_Parts,2022,Q3,0.1351720160794077,0.9753817156752982,-0.009120607113223045,-0.0001141103888870898,-0.023018145431672465,-0.007499279838439454,0.13773113871099105,161390
