,name,sector,year,quarter,Relative Return,영업이익변화율,비유동자산변화율,비유동부채변화율,자본총계변화율,매출액변화율,Label,Code
16,CJ_Logistics,Trading_&_Logistics,2020,Q3,-0.033428838749814255,0.10446274476560358,-0.012402360723750894,0.02091729223725236,-0.006096308022309316,-0.015411429113952657,0.030376393366391183,000120
16,Hankook_Tire_Worldwide,Automotive_&_Parts,2020,Q3,0.33313515746866035,-1.7082485045209577,0.00019868206637752017,0.025559957945052725,-0.0018794544316897976,-0.32208418412354023,0.11199464307042542,000240
17,Kia_Corp,Automotive_&_Parts,2020,Q3,0.034535833219362266,-0.788231425251573,-0.007314024423221488,-0.03817476628576144,-0.013868951734598678,-0.15900234684551195,0.36348041097783856,000270
16,Hyundai_E&C,Construction_&_Real_Estate,2020,Q3,0.023802210292955178,0.17561402700336393,0.010264997755032867,-0.019207530576681897,-5.818225164611057e-05,0.10515872068121634,-0.1786277479056826,000720
16,SK_Networks,Consumer_Services,2020,Q3,-0.14601170130410351,0.5008073196986007,0.006656084417877461,0.04797835250039029,0.006661075497894298,-0.05408242597628066,-0.09409174832066339,001740
16,Nexen_Tire,Automotive_&_Parts,2020,Q3,-0.04955390322626546,2.348924711101879,-0.001223191661567924,0.002669306611731259,-0.008391989770313746,-0.4838431966091754,-0.0911686689765662,002350
16,Korean_Air,Automotive_&_Parts,2020,Q3,-0.06812910444484338,0.948871181541263,0.02018509542097202,0.0231142558960038,-0.3052124953664406,0.08284892343061911,-0.028045700055831374,003490
16,SsangYong_Motor,Automotive_&_Parts,2020,Q3,1.0722125071959392,0.2047283070082695,0.01723896229959876,-0.01056345074609788,0.007555409808753355,-0.015756300480933794,0.16874771690191584,003620
16,SEBANG_Global_Battery,Automotive_&_Parts,2020,Q3,-0.001672815307226877,-0.07561176888685894,0.08062812243631279,-0.16906505666214544,-0.018595172418989003,-0.08371381049466176,-0.20271874750743488,004490
16,Hyundai_Motor,Automotive_&_Parts,2020,Q3,-0.09183566010616341,1.5012035172176645,-0.012276665646961726,-0.15575165827584958,0.0027342621386465815,-0.04540499591546032,0.7191414129641551,005380
16,Dong-A_Tire,Automotive_&_Parts,2020,Q3,-0.20757631933768445,-0.04983756817833318,-0.01908792034927642,0.0622490855427682,-0.0027833600889437538,-0.010748855088423825,-0.19149731371505857,007340
16,Seoyon,Automotive_&_Parts,2020,Q3,1.093771827196239,1.6086962244906569,-0.0005084530450438773,0.018204094449809638,0.0002855927889739984,0.03945983185320201,0.0451939659650509,007860
16,Seohung,Automotive_&_Parts,2020,Q3,0.3386922962546392,0.14320579353880925,0.011164802128640794,0.017920381086649284,-0.030658010907937294,-0.039496802975217404,-0.040996718487168654,008490
16,Hotel_Shilla,Consumer_Services,2020,Q3,-0.17420772855310077,0.42299448947162355,0.0052538849503679375,0.016280531382443897,0.03133255973860416,-0.5912288325204258,-0.028705663816931834,008770
16,Motonic,Automotive_&_Parts,2020,Q3,-0.07494454091589935,-1.9272546982999588,0.025372297211592065,-0.0187015541161335,-0.007218596735867999,-0.05401160517191017,0.4848548103294278,009680
16,Hwashin,Automotive_&_Parts,2020,Q3,-0.08084793363041823,1.1580616792793335,-0.1409204202042118,0.03312537855813413,0.019178233896102292,-0.2382157220646559,0.3633689282576602,010690
16,Hyundai_Merchant_Marine,Transportation,2020,Q3,0.3058121017365137,-1.0797199604291912,-0.08468473157248257,-0.14448129806504162,0.027060703582955536,-0.2575140383671666,0.42485340868950916,011200
