code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
480,조선내화,철강_소재,2017,Q3,2017-11-14,"217,880,661,227","481,573,453,685","699,454,114,912","183,167,829,999","16,686,145,404","199,853,975,403","369,324,705,699","499,600,139,509",127189318377.0,7099611325.0,12801854069.0,9943818429.0,9943818429.0,"20,000,000,000",,,,,,,,,,,,
670,영풍,철강_소재,2017,Q3,2017-11-14,"628,114,810,715","1,609,745,694,154","2,237,860,504,869","177,131,558,968","313,701,720,687","490,833,279,655","1,743,846,905,475","1,747,027,225,214",362213951710.0,3102438933.0,3998541104.0,3291723740.0,3291723740.0,"9,210,200,000",,,,,,,,,,,,
1230,동국제강,철강_소재,2017,Q3,2017-11-14,"1,747,807,659,000","4,616,818,294,000","6,364,625,953,000","2,874,465,567,000","631,379,880,000","3,505,845,447,000","1,193,612,282,000","2,858,780,506,000",1349512401000.0,53702837000.0,1833588000.0,1188115000.0,1188115000.0,"690,953,196,000",,,,,,,,,,,,
1430,세아베스틸,철강_소재,2017,Q3,2017-11-14,"890,314,423,240","1,789,651,264,218","2,679,965,687,458","579,213,857,306","418,494,928,921","997,708,786,227","1,158,126,982,481","1,682,256,901,231",482113373795.0,35461926948.0,34126673988.0,26085161380.0,26085161380.0,"219,310,595,000",,,,,,,,,,,,
2240,고려제강,철강_소재,2017,Q3,2017-11-14,"249,598,296,187","1,145,545,111,502","1,395,143,407,689","232,576,493,419","96,415,531,113","328,992,024,532","1,027,842,035,268","1,066,151,383,157",115740975568.0,5377800315.0,5197663012.0,1535638913.0,1535638913.0,"18,000,000,000",,,,,,,,,,,,
3030,세아제강,철강_소재,2017,Q3,2017-11-14,"632,482,512,515","1,209,763,863,233","1,842,246,375,748","415,272,405,775","208,809,657,519","624,082,063,294","1,080,677,119,360","1,218,164,312,454",402886023840.0,39028166799.0,43195789339.0,38374053365.0,38374053365.0,"30,000,000,000",,,,,,,,,,,,
4020,현대제철,철강_소재,2017,Q3,2017-11-14,"5,680,614,473,401","24,926,169,374,186","30,606,783,847,587","4,965,758,719,085","9,174,440,043,682","14,140,198,762,767","11,025,387,625,188","16,466,585,084,820",4283850066694.0,306270003181.0,212457226912.0,157358778107.0,157358778107.0,"667,228,925,000",,,,,,,,,,,,
5090,삼광글라스,철강_소재,2017,Q3,2017-11-14,"268,979,105,805","368,825,931,391","637,805,037,196","357,560,381,319","33,143,145,961","390,703,527,280","206,095,580,692","247,101,509,916",86601972187.0,923970773.0,-675163874.0,-512794354.0,-512794354.0,"24,272,090,000",,,,,,,,,,,,
5490,POSCO,철강_소재,2017,Q3,2017-11-14,"13,775,678,189,659","39,317,912,545,831","53,093,590,735,490","2,425,976,603,565","5,012,705,949,727","7,438,682,553,292","44,281,295,026,476","45,654,908,182,198",7255040623131.0,721762288189.0,918912017756.0,729921746510.0,729921746510.0,"482,403,125,000",,,,,,,,,,,,
9580,무림P&P,철강_소재,2017,Q3,2017-11-14,"254,974,913,840","826,855,484,568","1,081,830,398,408","300,606,682,879","239,768,994,436","540,375,677,315","267,708,384,196","541,454,721,093",150552538401.0,12974825639.0,8946752483.0,6811815085.0,6811815085.0,,,,,,,,,,,,,
10130,고려아연,철강_소재,2017,Q3,2017-11-14,"3,165,742,370,512","3,144,514,754,277","6,310,257,124,789","496,251,837,423","143,353,339,141","639,605,176,564","5,474,838,728,659","5,670,651,948,225",1341906071044.0,164433931121.0,178630385632.0,135517331738.0,135517331738.0,"94,350,000,000",,,,,,,,,,,,
103140,풍산,철강_소재,2017,Q3,2017-11-14,"1,075,563,896,898","1,386,223,430,049","2,461,787,326,947","779,540,398,791","354,749,183,737","1,134,289,582,528","687,246,055,416","1,327,497,744,419",520189814876.0,36334936322.0,38817874124.0,12429954040.0,12429954040.0,"140,121,390,000",,,,,,,,,,,,
104700,한국철강,철강_소재,2017,Q3,2017-11-14,"569,601,509,275","423,480,959,152","993,082,468,427","152,295,197,519","46,802,258,478","199,097,455,997","192,003,503,046","793,985,012,430",190031255396.0,5681260299.0,8529061414.0,6537598424.0,6537598424.0,"46,050,000,000",,,,,,,,,,,,
