Year,Quarter,sj_div,account_nm,thstrm_dt,thstrm_amount
2022,Q4,BS,유동자산,2022.12.31 현재,"881,513,854"
2022,Q4,BS,비유동자산,2022.12.31 현재,"1,620,055,044,827"
2022,Q4,BS,자산총계,2022.12.31 현재,"1,620,936,558,681"
2022,Q4,BS,유동부채,2022.12.31 현재,"415,017,761,182"
2022,Q4,BS,비유동부채,2022.12.31 현재,"190,981,132,653"
2022,Q4,BS,부채총계,2022.12.31 현재,"605,998,893,835"
2022,Q4,BS,자본금,2022.12.31 현재,"118,387,875,000"
2022,Q4,BS,이익잉여금,2022.12.31 현재,"10,200,592,028"
2022,Q4,BS,자본총계,2022.12.31 현재,"1,014,937,664,846"
2022,Q4,IS,영업이익,2022.01.01 ~ 2022.12.31,30690707188
2022,Q4,IS,법인세차감전 순이익,2022.01.01 ~ 2022.12.31,7912602760
2022,Q4,IS,당기순이익,2022.01.01 ~ 2022.12.31,8119500165
2022,Q4,IS,당기순이익(손실),2022.01.01 ~ 2022.12.31,8119500165
