,name,year,quarter,sector,Relative Return,특정 증권 등 소유 증감 수 변화율,전체 주식 수 변화율,자본총계 변화율,부채총계 변화율,비유동부채 변화율,당기손익-공정가치측정금융자산 변화율,매출액 변화율,특정 증권 등 소유 수 변화율,유동부채 변화율,Label,Code
31,S_hynix,2016,Q4,전기·전자,0.21299973503567776,0.4076741350683598,-0.08829323419817703,-0.07395957274557574,-0.16425549328501177,0.03727215359766056,-0.0004836968888408296,-0.3068127848232687,-0.09268777536486006,-0.4378730641142432,0.07518172570827412,000660
31,SEBANG_Global_Battery,2016,Q4,전기·전자,-0.0774324172961597,-0.08865610040498884,-0.08865610040498861,-0.031037522143413376,-0.12479852427171445,0.4652448514601095,-0.0002692114542388873,-0.2108096487589879,-0.08865610040498861,-0.1792268737487981,0.004802767074276487,004490
32,Hansol_Technics,2016,Q4,전기·전자,-0.19666738001562994,0.0,-0.08865800478474295,0.23424465274237227,-0.01778030313950607,0.2097522642211247,-0.08865800478474295,0.12368211009380647,0.0,-0.07827761055420956,-0.05110484513745009,004710
32,Samsung_Electronics,2016,Q4,전기·전자,0.06868060663594748,-0.07852890866436191,-0.062205085412222694,-0.042758375605147725,-0.12573766988219548,0.20118347654335622,-0.00034449690357631036,-0.08371564451258218,-0.062054454123375624,-0.17044023178453105,0.11732795035842752,005930
32,Samsung_SDI,2016,Q4,전기·전자,-0.15812795254659517,-0.08571619595179136,-0.08571619595179114,0.03809371786442828,0.1331919002587798,0.18399093026862168,4.7460917053330575e-05,0.018872464709970838,-0.08571619595179114,0.09728276964052818,0.12410634982457402,006400
31,Dong-A_Tire,2016,Q4,전기·전자,-0.1096940389005859,-0.08865623596905103,-0.08865623596905081,0.0010935575790660401,-0.05105032799187037,0.4689789118348642,-0.00023600438773371636,-0.018530705833314398,-0.08865623596905103,-0.13988497896455399,-0.003904702834429269,007340
32,Samsung_Electro-Mechanics,2016,Q4,전기·전자,-0.07898421034862024,-0.08824463694804541,-0.08824463694804541,0.00860699224640471,0.17981264201613667,0.27361317577434807,-0.00020531466386599945,0.14327205005233168,-0.08824463694804541,0.13573552061474303,0.031643993906192956,009150
31,LS_Electric,2016,Q4,전기·전자,-0.16787045126275685,-0.0886346610040829,-0.0886346610040829,-0.010644039889524226,-0.003093372868355093,0.16105001996347967,-9.156677850065177e-05,-1.1382251885533576,-0.0886346610040829,-0.21221201922238864,-0.05210591949619969,010120
31,LG_Innotek,2016,Q4,전기·전자,-0.05749638602552328,-0.0886428441548397,-0.0886428441548397,-0.09593632308681777,-0.010534265612937466,0.1785801122573425,-0.0007895624767722218,-0.5488238774445655,-0.0886428441548397,-0.13681497685086708,0.12995549427807188,011070
31,Iljin_Materials,2016,Q4,전기·전자,-0.19130377810273919,-0.08866146676920317,-0.08866146676920317,-0.053386918468912414,-0.0035035422554294815,-0.012907191149354569,-0.00020409461612404676,0.020712825470277862,-0.08866146676920317,0.002209222726989868,-0.14608740760210445,020150
31,Korea_Electric_Terminal,2016,Q4,전기·전자,-0.1753047072318805,-0.08866304335299557,-0.08866304335299557,-0.03203586390098301,-0.5234088779419883,-0.14204910852195374,-0.0002203985943713889,-0.194083505009764,-0.08866304335299557,-0.6558113375133134,0.026831461907974884,025540
32,Sindoh,2016,Q4,전기·전자,-0.051151208360548664,-0.08865457723168713,-0.0886545772316869,-0.012639141979084556,-0.0763374758988542,0.2849230941099835,-0.001405508411774541,-0.06281648123725714,-0.08865457723168713,-0.21031937282968705,0.09607329197333436,029530
31,LG_Display,2016,Q4,전기·전자,0.00927421931266409,-0.08333848192537241,-0.08702442657845255,-0.10512722363164317,-0.017799719888103915,-0.030928531935222603,-0.0012373861567403924,-0.16555117543994124,-0.08333822703079763,-0.010712199857205507,0.10550595607482394,034220
31,LG_Electronics,2016,Q4,전기·전자,-0.17225212579174132,-0.08539950137655872,-0.07356430577284145,0.02436979653621829,-0.0028575916051949424,0.05256809966044229,-0.001348297011381647,0.018781477540914082,-0.07547709065607866,-0.04513651046541578,0.06861271106047129,066570
