,code,name,sector,year,quarter,F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,F_당기순이익 변화율,F_당기순이익(손실) 변화율,F_자본금 변화율,F_총포괄손익 변화율,M_소비자물가지수 변화율,M_환율 변화율,M_GDP 변화율,M_금리 변화율,M_수출액 변화율,M_실업률 변화율,M_국제유가 변화율,K_전체 주주 수 변화율,K_보유 주식 수 변화율,K_전체 주식 수 변화율,K_접수일자 변화율,K_특정 증권 등 소유 수 변화율,K_특정 증권 등 소유 증감 수 변화율,K_1인평균급여 변화율,K_기초 소유 주식 수 변화율,K_기초 소유주식 지분율 변화율,K_기말 소유주식 수 변화율,K_기말 소유주식 지분율 변화율,K_발행할 주식 총수 변화율,K_현재까지 발행한 주식 총수 변화율,K_현재까지 감소한 주식의 총수 변화율,K_주식 수 감소 변화율,K_이익 소각 변화율,K_상환주식의 상환 변화율,K_기타 변화율,K_발행주식의 총수 변화율,K_자기주식수 변화율,K_유통주식수 변화율,K_증자주식수 변화율,K_주식액면가액 변화율,K_발행금액 변화율,Relative Return,Label,Code,F_당기손익-공정가치측정금융자산 변화율
10,660,S_hynix,전기·전자,2022,Q1,-0.02180076312442858,-0.027092634963751472,-0.026044259661097025,-0.12993502152431358,0.031622489290295874,-0.041949568761951994,-0.021444131318285375,-0.01894021435736226,0.10588036335767448,0.278484797568037,0.36001934645264655,0.3328009551958584,0.3328009551958584,-0.0,0.008194932678227573,-0.09364288108448604,-0.018637728474920623,-0.004832000385876389,-0.14767324592997877,-0.03864674909181387,0.09183673469387776,-0.2602194672474454,-0.0,-0.0,-0.0,0.0,-0.03221628285224143,0.002198196996402446,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.29767943019322207,-0.026621589039758017,000660,
11,660,S_hynix,전기·전자,2021,Q4,-0.04598877941758617,-0.14885338640131773,-0.12689849923151186,-0.3375701186116269,-0.29305030877923466,-0.31295113266421937,-0.06676227955549985,-0.0598200520613994,-0.032584508096590525,0.012495842887817576,-0.00888960146667106,0.01542015041391076,0.01542015041391076,-0.0,0.0021920333508952394,-0.4025512712822732,-0.020007078311950588,-0.015938933266124167,-0.16812521036687933,-0.08222487497304898,-0.02083333333333348,-0.08325393584683072,-1.0308845334074692,-0.07032555041298028,-0.0,0.0,-0.11094602383496555,-0.0839103304111335,-0.23729769577018023,0.727270860570745,0.7272727272727273,0.7272677805463323,0.7272727272727273,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.08224616181108568,-0.005290743425607536,-0.0,-0.0,-0.0,-0.10625904720558875,0.29767943019322207,000660,
12,660,S_hynix,전기·전자,2021,Q3,-0.0474350143921447,-0.07735460361172852,-0.07082611379679538,-0.15721935415246646,-0.03964633943247575,-0.08910942896298035,-0.0723719286059199,-0.06438399186199928,-0.15286303504958987,-0.5620058968407649,-0.7589363921230239,-0.7420772652410161,-0.7420772652410161,-0.0,-0.1041965645100913,-0.01761921683046319,-0.034507991437758845,-0.0003381422427111147,0.05306772908366497,-0.06937716438105035,0.1504424778761062,-0.06736077481840197,-0.0,-0.0,-0.0,0.0,-0.0727293239868001,-0.08256331971044606,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.12848629463536287,-0.10625904720558875,000660,
13,660,S_hynix,전기·전자,2021,Q2,-0.07651393693350261,-0.02661444815604197,-0.037103973633123344,0.06944555126531027,-0.07775509357663934,-0.010506875517183989,-0.04327359385995133,-0.04681215169030373,-0.22714935382507973,-1.2450068665540965,-1.0095401479300419,-0.9780754814169517,-0.9780754814169517,-0.0,-0.10113544767273286,-0.7421096287815034,-0.007129469356493168,-0.013438380398341998,-0.11734330484330613,-0.06502616415047213,0.11023622047244086,-0.131754905184698,-0.0,-0.0,-0.0,0.0,-0.05292954914242798,-0.027665618568903483,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0013142170736863273,-0.12848629463536287,000660,
14,660,S_hynix,전기·전자,2021,Q1,-0.07232491132204144,-0.056414497622612636,-0.05971975935136342,-0.10765512796783705,-0.40710867845215737,-0.2524239825323016,-0.003783213585088152,-0.0033684789603904974,-0.09299234168558068,-0.3998664377251222,0.3399132504058445,0.320379527654598,0.320379527654598,-0.0,0.02769837048526058,-2.0127382750040668,0.003980375432345529,-0.015428372481669506,-0.17195325542571194,-0.07231825865355468,-0.016000000000000014,-0.3732219462632649,-0.0,-0.0,-0.0,0.0,-0.07514303735730521,0.03124066855941965,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1705172376896572,-0.0013142170736863273,000660,
15,660,S_hynix,전기·전자,2020,Q4,0.01997737374153863,-0.06005543405035185,-0.04237150097221942,-0.044879920030407305,-0.13423392294601877,-0.08625004767474986,-0.033669548467261556,-0.030202426449112085,0.05597988522384667,0.29788145754138984,-0.761105695772545,-0.6143425012073855,-0.6143425012073855,-0.0,-0.010799478879394364,0.3780443147289393,0.058580425595368135,-0.015741758304966824,-0.13205764233403983,-0.015372275387599998,-0.04166666666666674,-0.030879044146171264,0.12150724497730092,-0.02880454501723606,-0.37015564728854744,0.0,-0.030054739410292575,-0.056097200183339524,0.2057608970463648,-0.0,-0.0,-6.844573935183007e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1252993926687252,0.1705172376896572,000660,
16,660,S_hynix,전기·전자,2020,Q3,0.007199097020778256,-0.006875559435074008,-0.0037314043372038697,0.08235311290436376,0.0019031782689412635,0.0467802428326235,-0.02109478239496454,-0.018702415962917662,0.04157585555511434,0.3100816004211635,0.30050809094921904,0.2619947874216846,0.2619947874216846,-0.0,-0.05329861221801191,-29.267844017171594,0.026207921096291442,-0.022088428967425466,0.01328671328671327,-0.12128584005311471,0.032258064516129115,-0.464159945473134,-0.033940422943242954,-0.0,-0.06380456216497121,0.0,-0.06699723729314977,0.07114604174479955,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.15924965846836467,-0.1252993926687252,000660,
17,660,S_hynix,전기·전자,2020,Q2,-0.10741722409705345,-0.017728602729950138,-0.03648085852837801,-0.15139809802940163,0.012681546862921556,-0.07258094542187354,-0.029463561197450305,-0.026243493168132126,-0.18579422862190587,-1.4382946574620865,-0.6496467599000186,-0.7395012269885453,-0.7395012269885453,-0.0,0.020484548610471776,0.9744470971009336,-0.021563322371475513,0.027401632238014395,0.0835291604358025,0.1430043137913488,-0.15887850467289732,0.41825270948982285,0.02011229608995846,-0.0,0.05877329586968505,0.0,0.07130686576782397,-0.22664560619098073,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.06271836086656019,-0.15924965846836467,000660,
18,660,S_hynix,전기·전자,2020,Q1,-0.05352260805928544,-0.01620179338973049,-0.023784635852980296,-0.0837342835349828,-0.15965438664596987,-0.11892224903648252,-8.20740354487981e-05,0.00031960579808698597,-0.06706475320862215,-6.846630771740904,3.417422178721152,3.7038967737901713,3.7038967737901713,-0.0,-0.017892564091949614,-2.326416414584117,-0.015754379708652122,0.012864053928269836,0.060040160642572116,-0.01797680704196325,-0.00943396226415083,0.20454187036744997,-0.01485565865579086,-0.0,-0.012351332638169676,0.0,-0.02403870516377049,-0.0020281120836449507,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.07597842208645822,0.06271836086656019,000660,
19,660,S_hynix,전기·전자,2019,Q4,-0.038921877410289296,0.0015672630805119159,-0.0064018133974956815,-0.09181406608887865,-0.029805695601139215,-0.06217075330605604,0.008018541964191273,0.00681027555144853,-0.01759797450843692,0.7023919355935166,1.9296723754520682,1.611205984422731,1.611205984422731,-0.0,0.035223979640878755,-5.380260221408914,0.015711916865137066,-0.010051895543270017,-0.191387559808615,0.024390380515078802,0.05357142857142849,-0.023897949297593923,-0.0011823810540032564,-0.04349393924172551,0.014015283819776791,0.0,0.012073668575903418,-0.014907870203869189,-0.09393377714806972,-0.333319626074184,-0.3333333333333335,-0.333319626074184,-0.3333333333333335,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,8.054074081553786e-06,-0.0,-0.0,0.1793495404991916,0.07597842208645822,000660,
20,660,S_hynix,전기·전자,2019,Q3,0.05092587765135326,-0.006626944254950917,0.005245816107896095,0.14660346107341926,-0.05390192609822253,0.061221656897542776,-0.010179056964029431,-0.00900733823004285,-0.06677504410234447,0.15459180462012967,0.11590375044892509,-0.10988375946028328,-0.10988375946028328,-0.0,-0.0033474829221027402,0.9303677156060576,-0.023671710515372757,-0.0021492760114003584,0.21649484536082508,0.013886289168915433,0.05084745762711873,0.10146539633409102,0.004647281087100441,-0.0,0.004634069199951241,0.0,0.010771357384833258,-0.027721305543425556,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07741926993211061,0.1793495404991916,000660,
21,660,S_hynix,전기·전자,2019,Q2,0.19287084048765546,0.010323618774805587,0.05444062896938229,0.4088106629453917,-0.23680190065738516,0.23983759065823362,-0.009240203081976262,-0.008168814680379333,0.06613632009569603,0.6997502033706111,0.6240246167331132,0.6005034544984729,0.6005034544984729,-0.0,-0.02193790552527708,-0.17798441463015324,-0.03709163042178587,-0.013293335100796,0.10064059339177356,-0.05879535921869561,-0.017241379310344973,-0.09107698802174014,0.009245212277755543,-0.0,-0.02382921647198688,0.0,-0.008903194337291698,0.0900487772781251,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.16058285282086657,-0.07741926993211061,000660,
22,660,S_hynix,전기·전자,2019,Q1,0.07323652382757662,-0.02546417436596471,0.00026738008253379686,0.02729801246266461,-0.10709441585301338,-0.004620125113293572,0.002167378926139385,0.0019071900323981428,0.35725895646644346,0.7199114664400776,0.7182688967561215,0.7219004199725516,0.7219004199725516,-0.0,0.13969358888411065,0.6874179652905958,0.0016632023276192953,-0.0005796429835080996,0.09282764948769218,0.09882153156977846,-0.01754385964912264,0.06709658363690052,-0.008182005311484053,-0.0,0.05078721969867617,0.0,0.06211774660603242,-0.08648199087623687,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.05451149322042487,0.16058285282086657,000660,
23,660,S_hynix,전기·전자,2018,Q4,-0.04553956025938999,-0.095773582265958,-0.08221800444964988,-0.14981542972460438,0.05930665709708749,-0.09215235438066038,-0.0903005306025888,-0.07892529139037774,0.11879250119358864,0.3200266229148617,0.2727642075279936,0.26364043282968397,0.26364043282968397,-0.0,0.013223877726409206,-0.1528942253920036,-0.005036357567736793,-0.005684653689703056,0.10693799508331026,0.008256951594797224,0.08800000000000008,0.09983604378074207,-0.07914953157377336,0.07867496153151987,-0.03434939930087766,0.0,-0.023491312991876567,-0.19492878260623714,-0.25623723751181005,-0.499795308834349,-0.5,-0.5,-0.5,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.9999740915803546,0.031161393860195452,-0.0,-0.0,-0.0,-0.14464696442899166,-0.05451149322042487,000660,
24,660,S_hynix,전기·전자,2018,Q3,-0.19006029360466092,-0.05038276581506862,-0.08473878414350788,-0.1599362720180999,-0.035655263194535936,-0.12278414180980146,-0.1421800767848882,-0.07269134859195692,-0.10544827720045191,-0.1662657428018044,-0.09852135820746488,-0.09636982388014359,-0.09636982388014359,-0.0,-0.09271584228682306,-0.0442397512820667,-0.03809438658420561,-0.005201307569219216,0.09246405552800974,-0.04862249558492171,-0.11607142857142883,-0.009709172259507959,-0.06842126295811668,-0.0,-0.06656399683026115,0.0,-0.06178354523457097,-0.16604430077463483,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.09934622259617176,-0.14464696442899166,000660,
25,660,S_hynix,전기·전자,2018,Q2,0.17352093973884974,-0.2063910933822859,-0.08384621984336649,0.05775949580070594,-0.10548460258343417,0.014245128441920385,-0.14898066679381028,-0.11910988460069771,-0.17247468909197217,-0.2551965458459591,-0.3258254282556641,-0.3165213874558521,-0.3165213874558521,-0.0,-0.08927300187994192,-0.3971853095173552,-0.007779076758894776,-0.007847684343889938,0.0044422507403751865,-0.0226310282981268,-0.009009009009008917,-0.11515816784752042,-0.0843268118965137,-0.0,-0.06637163941745383,0.0,-0.05004004315926358,-0.3566679282351253,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.08588514626654693,0.09934622259617176,000660,
26,660,S_hynix,전기·전자,2018,Q1,-0.0078622824408221,-0.1205907755099449,-0.08156971005653757,-0.1509566239824749,0.02495499684393454,-0.09814555465047081,-0.09609651245810702,-0.07573234671498041,0.01637143941015351,-0.005852989045462831,-0.08484669097030983,-0.11609017870212734,-0.11609017870212734,-0.0,-0.041307934278965286,0.2528409114579355,0.030034823661886145,-0.014530287258507357,-0.08530869157626775,-0.024297858795447214,-0.01834862385321112,-0.08575762500677153,-0.07399127383570558,-0.0,-0.04998218726779813,0.0,-0.045669819564801095,-0.24635588393256835,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.12429532064161825,0.08588514626654693,000660,
27,660,S_hynix,전기·전자,2017,Q4,-0.28917963290276427,-0.04352044640071373,-0.11721252225299783,-0.4423608514061217,0.16714173765889118,-0.18255141565316335,-0.12603590948512866,-0.09588897945534725,-0.11496335056343177,-0.20087626499586153,-0.08025595777748995,0.02592907058060845,0.02592907058060845,-0.0,-0.02785234816539295,0.3500195788744318,0.023583906836809665,0.002275605061653474,-0.094065934065934,0.08093468978807206,0.0267857142857143,-0.18077144502014986,-0.027804504293089005,0.0037806748874438245,0.014433762893351965,0.0,0.02638971685332847,-1.3973445901487298,0.11996631244669265,3.392926666290208e-05,-0.0,0.00017038541374947425,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.23455254135338352,-0.12429532064161825,000660,
28,660,S_hynix,전기·전자,2017,Q3,-0.13034023609614853,-0.06287909420980986,-0.0822549940341093,-0.02324873361752733,0.01123063528873769,-0.008261657162303315,-0.1474532539357185,-0.10881110754950951,-0.197922888157966,-0.20483173350216832,-0.2239260825369398,-0.20553926411174528,-0.20553926411174528,-0.1629377285643614,-0.11033116922068387,-0.15372330132051748,-0.0010197755396517127,-0.013797360660917635,-0.03346456692913535,-0.03424542911228312,-0.018181818181818077,-0.04912421985101645,-0.054127305375695656,-0.0,-0.058616494286257925,0.0,-0.04552366908415029,-1.2640103149139312,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2193154352917352,0.23455254135338352,000660,
29,660,S_hynix,전기·전자,2017,Q2,-0.12028902554771803,-0.08630506203650401,-0.09585288582503027,-0.10117672390807164,-0.06836191131084579,-0.08666876454335415,-0.139316036342368,-0.09918702652931577,-0.07442586602069068,-0.2560203048406158,-0.2971441226981566,-0.3018724727439559,-0.3018724727439559,-0.04607431560571129,-0.08975363818567872,0.1259798444991046,0.018329085656645816,-0.007378041034466598,-0.01678214010777368,-0.04069603451398307,0.00900900900900925,0.07470193740685538,-0.06983564597667802,-0.0,-0.061965468439099114,0.0,-0.05568881486127064,-89.17872070713663,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.04669376335435012,0.2193154352917352,000660,
30,660,S_hynix,전기·전자,2017,Q1,-0.1843728102589326,-0.02479110869132395,-0.06511105273008999,-0.14193293089696102,0.0045008504976972175,-0.07220381868125259,-0.09016022134274859,-0.06255930479739469,-0.1637093570661865,-0.5943876001081618,-0.5561644840125726,-0.26786387813904033,-0.26786387813904033,-0.061932658859817025,-0.10408346831566995,-0.5158067335463936,0.005897475606975844,-0.011192800453106333,-0.13548951048950886,-0.057487026215818915,-0.0277777777777779,-0.09135267010029824,-0.045827612288643405,-0.0,-0.05957035130995303,0.0,-0.058516688616534696,1.0601738144261956,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.07518172570827412,0.04669376335435012,000660,
31,660,S_hynix,전기·전자,2016,Q4,-0.1790316880424001,-0.0710983063433126,-0.09645890463315099,-0.4378730641142432,0.03727215359766056,-0.16425549328501177,-0.11006855425269446,-0.07395957274557574,-0.3068127848232687,-1.571067837168822,-1.678646681523385,-2.170030395919734,-2.170030395919734,-0.08903559993980248,-0.14520525607973656,-0.9720054193181309,-0.034143632958706815,-0.00772594542518501,-0.3210161662817601,-0.08866217088941863,0.06896551724137923,-0.07425742574257432,-0.07382343734160601,0.051899106855719745,-0.08829323419817703,0.0,-0.09268777536486006,0.4076741350683598,-0.05606666591133114,0.16666045058885826,0.16666666666666663,0.16666045058885826,0.16666666666666663,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.3498281253024158,-0.0,-0.02439246926406269,0.21299973503567776,0.07518172570827412,000660,
