,name,year,quarter,sector,Relative Return,특정 증권 등 소유 증감 수 변화율,전체 주식 수 변화율,자본총계 변화율,부채총계 변화율,비유동부채 변화율,당기손익-공정가치측정금융자산 변화율,매출액 변화율,특정 증권 등 소유 수 변화율,유동부채 변화율,Label,Code
29,S_hynix,2017,Q2,전기·전자,0.04669376335435012,-89.17872070713663,-0.061965468439099114,-0.09918702652931577,-0.08666876454335415,-0.06836191131084579,-5.2192817234820714e-05,-0.07442586602069068,-0.05568881486127064,-0.10117672390807164,0.2193154352917352,000660
29,SEBANG_Global_Battery,2017,Q2,전기·전자,-0.09779785675738173,-0.0406916697281865,-0.0406916697281865,-0.019607221683656917,0.022013801663844257,-0.03860823207768105,-1.7351295358174001e-06,0.04507629450132755,-0.04069166972818672,0.024539523222769755,-0.03313189392724755,004490
30,Hansol_Technics,2017,Q2,전기·전자,0.008569919074492172,0.0,-0.04069641310955663,-0.015600264217796367,-0.09659182260590704,-0.39604465214257334,-0.04069641310955663,-0.1541688139614461,0.0,-0.02314670781962813,-0.10745621825157188,004710
30,Samsung_Electronics,2017,Q2,전기·전자,0.0632827435761369,-0.04418654620879603,-0.02740243294506306,-0.022510131021490798,-0.062285369914113486,0.05671900301025956,-3.348287477842134e-05,-0.2184096984590782,-0.029674569965892683,-0.07114619511056652,0.04085296049238947,005930
30,Samsung_SDI,2017,Q2,전기·전자,0.2515354765759516,-0.03997970786315541,-0.03997970786315541,-0.007404336401710676,0.036262704812547564,0.010941000256374345,0.00016542963259004437,-0.009361323669900168,-0.03997970786315541,0.05126241741173476,0.1352974049368339,006400
29,Dong-A_Tire,2017,Q2,전기·전자,-0.05962243554826379,-0.04069284826907338,-0.040692848269073156,-0.0077286278674439934,0.2390120135945354,-0.009513870103797561,-3.7992290154939183e-05,0.057193566857673406,-0.040692848269073156,0.2637122535756281,-0.03861607766255237,007340
30,Samsung_Electro-Mechanics,2017,Q2,전기·전자,0.29717039721087224,-0.04063996347667587,-0.04063996347667587,-0.028217261294794183,0.03558323235103156,0.8845446993753264,0.0011436931507459369,-0.04688748088117234,-0.04063996347667587,-0.2249548875868128,0.34968663889128526,009150
29,LS_Electric,2017,Q2,전기·전자,0.1009305537557597,-0.04069055430532109,-0.04069055430532087,-0.029062154196201728,-0.02224540684252596,-0.06610511181279533,-7.205954169132847e-05,-0.07018521787188381,-0.04069055430532109,0.016711115107909902,0.07349616270080907,010120
29,LG_Innotek,2017,Q2,전기·전자,0.47998704026778993,-0.040645782704319844,-0.04064578270431962,-0.0098626764240195,-0.052597937015684604,-0.05327057138368296,0.00013577405827585307,0.20129281170461,-0.04064578270431962,-0.051944774593311704,0.0711152103198567,011070
29,Iljin_Materials,2017,Q2,전기·전자,0.18783463840702835,-0.04069634191479232,-0.0406963419147921,-0.08082966095864363,0.12773745269557668,0.02184754215150797,-1.6629848352188276e-05,-0.025262307188540722,-0.04069634191479232,0.20939857885869162,0.7610427246659757,020150
29,Korea_Electric_Terminal,2017,Q2,전기·전자,-0.1554954425261238,-0.04069476487503665,-0.04069476487503665,-0.030567353382799922,0.011755772095945916,-0.035559119785812054,3.012731284210917e-05,0.031473892920850566,-0.04069476487503643,0.025685526306533535,-0.12262863204467533,025540
30,Sindoh,2017,Q2,전기·전자,-0.15634331130283627,-0.04069318775317243,-0.040693187753172655,-0.018659037893613784,0.1897844793838689,0.03337890316335412,-0.0002931542862953897,-0.003587560248398569,-0.04069318775317243,0.217170031042356,0.0005987915716108294,029530
29,LG_Display,2017,Q2,전기·전자,-0.11224379614291471,-0.039925868905756445,-0.04250625180898182,-0.03780730415341882,-0.08022077289378515,-0.28998399508535955,5.6779655784919647e-05,0.07948956334202306,-0.03992648412816191,0.03621708506498689,0.11295092816454315,034220
29,LG_Electronics,2017,Q2,전기·전자,0.22901295405342909,-0.039684676379484696,-0.03662678622433635,-0.03885058796390228,-0.003403946496944865,-0.0874285011516851,-2.9415354004455777e-05,-0.038367229643036405,-0.03712688451445256,0.044432111072840064,0.06505840163146905,066570
