,name,year,quarter,sector,Relative Return,특정 증권 등 소유 증감 수 변화율,전체 주식 수 변화율,자본총계 변화율,부채총계 변화율,비유동부채 변화율,당기손익-공정가치측정금융자산 변화율,매출액 변화율,특정 증권 등 소유 수 변화율,유동부채 변화율,Label,Code
12,S_hynix,2021,Q3,전기·전자,-0.12848629463536287,-0.08256331971044606,-0.0,-0.06438399186199928,-0.08910942896298035,-0.03964633943247575,-0.0001276353082446709,-0.15286303504958987,-0.0727293239868001,-0.15721935415246646,-0.10625904720558875,000660
12,SEBANG_Global_Battery,2021,Q3,전기·전자,0.18326945169529346,-0.06936613144336023,-0.0,-0.013809007542230356,0.0482637325083628,0.017708649042048608,4.9427124167393706e-05,0.039324029374169234,-0.06936613144336023,0.04913588404587821,-0.033936895204292356,004490
13,Hansol_Technics,2021,Q3,전기·전자,-0.1901351871702275,0.0,-0.0,0.024215907403950077,-0.044405536386082245,-0.0025489393260622606,-0.06937626947305775,-0.09988130060236133,0.0,-0.07375738039330515,-0.15152012756771172,004710
13,Samsung_Electronics,2021,Q3,전기·전자,-0.07421751993180556,-0.0653745841546094,-0.0,-0.03328995363464893,-0.14673790197321734,0.006598062156857654,-2.4226243097939922e-05,-0.1780952868289667,-0.05056017911969701,-0.1600830205226833,0.006394709949447186,005930
13,Samsung_SDI,2021,Q3,전기·전자,-0.010608293337504342,-0.06820702397035783,-0.0,-0.025119585578956105,0.03906041029168039,-0.0316517914818788,-3.826978974083121e-05,-0.017711508667703102,-0.06820702397035783,0.06888457919063518,0.10868983833153209,006400
12,Dong-A_Tire,2021,Q3,전기·전자,0.2886411243141219,-0.06939440775847738,-0.06939440775847738,-0.7184521675117588,0.36133314709656095,0.17305126990085573,-0.0035416613430841477,0.0899249881769475,-0.06939440775847738,0.37764705792409514,0.20426077938630563,007340
13,Samsung_Electro-Mechanics,2021,Q3,전기·전자,-0.12326547984590722,-0.06942601435584472,-0.0,-0.05689696073916006,-0.19249372149390664,-0.21884892037936132,-0.00027322131328473483,-0.1116099286517549,-0.06942601435584472,-0.19030802716646877,0.0858978155395093,009150
12,LS_Electric,2021,Q3,전기·전자,-0.13750572109234716,-0.06933507564394614,-0.0,0.0007979239277063899,0.0502524719424815,-0.0077804034817023915,0.00012483037764365843,-0.008100604098079112,-0.06933507564394614,0.09911519736176855,0.283384350548486,010120
12,LG_Innotek,2021,Q3,전기·전자,0.006983084689226607,-0.07007592712293498,-0.0,-0.0881310932895274,-0.4054820998680875,0.029069616109404395,-0.0001705102700739637,-0.626221162701277,-0.07007592712293498,-0.6011333789308848,0.018783721579777757,011070
12,Iljin_Materials,2021,Q3,전기·전자,0.011740603577338353,-0.06937538993461967,-0.0,-0.019050121931064368,0.056032497300056106,-0.04366184069312817,-0.00010305563329478465,-0.0659979288232373,-0.06937538993461989,0.15499695834897165,0.5105553497860846,020150
12,Korea_Electric_Terminal,2021,Q3,전기·전자,0.3445577849845782,-0.06937276890428423,-0.0,-0.027721788419462712,0.0579372399339837,-0.03112741351976367,-8.428492327837925e-05,0.0030159260576773095,-0.06937276890428423,0.0809293337103083,-0.17194532171539267,025540
13,Sindoh,2021,Q3,전기·전자,0.08879667517541281,-0.06938021314018439,-0.0,-0.08695936121618142,-0.30429422711725396,-0.15754995183725762,-0.0026724201875210985,0.039430617336311924,-0.06938021314018439,-0.32740014207462176,0.02775828065578837,029530
12,LG_Display,2021,Q3,전기·전자,0.017527427773453973,-0.07435797077282169,-0.0,-0.02225920038034679,-0.09176499712251784,0.09286558597037686,-5.410783275122393e-05,-0.05556687564715501,-0.07435709327169815,-0.18658994789991445,-0.1437718858283053,034220
12,LG_Electronics,2021,Q3,전기·전자,0.005853089070842275,-0.06713103674000331,-0.0,0.0019178623817566187,0.003423143531332773,0.007894540318006071,0.00040864273257525477,-0.030812720523810233,-0.060584159507854896,0.0007696586495135049,-0.13666316007024681,066570
