,name,year,quarter,sector,Relative Return,특정 증권 등 소유 증감 수 변화율,전체 주식 수 변화율,자본총계 변화율,부채총계 변화율,비유동부채 변화율,당기손익-공정가치측정금융자산 변화율,매출액 변화율,특정 증권 등 소유 수 변화율,유동부채 변화율,Label,Code
15,S_hynix,2020,Q4,전기·전자,-0.1252993926687252,-0.056097200183339524,-0.37015564728854744,-0.030202426449112085,-0.08625004767474986,-0.13423392294601877,1.1243291500247564e-05,0.05597988522384667,-0.030054739410292575,-0.044879920030407305,0.1705172376896572,000660
15,SEBANG_Global_Battery,2020,Q4,전기·전자,-0.20271874750743488,-0.015367315709007068,-0.4359996767833614,-0.005179224151662831,0.10062794516119278,0.31666398208603785,0.00017298833435299273,-0.08806096206009673,-0.01536731570900729,0.08737854338085538,1.203520680030449,004490
16,Hansol_Technics,2020,Q4,전기·전자,0.208523394464758,0.0,-0.4116733339479284,-0.01027470656591456,0.05951974849065478,-0.7190831332762411,-0.015371087885409418,0.365153057944687,0.0,0.2361412793239025,-0.1466903234081256,004710
16,Samsung_Electronics,2020,Q4,전기·전자,-0.0031536877031579647,-0.00791718232394234,-0.24149260031701458,-0.00952205242915305,0.007527766402385394,0.059407846666093,0.00011111828300654714,0.1523666941317875,-0.014817421319100355,0.005137264272317088,0.15150204649007631,005930
16,Samsung_SDI,2020,Q4,전기·전자,0.07858029346902545,-0.015641374463503777,-0.40930329223678474,-0.02162737804412118,-0.05404081645768777,0.005459394367709258,0.00020617059520969873,-0.03349255265841977,-0.015641374463503777,-0.08139796861639259,0.19147998139805483,006400
15,Dong-A_Tire,2020,Q4,전기·전자,-0.19149731371505857,-0.015372403266832757,-0.015372403266832757,-0.021261539410212915,-0.06367416157145578,0.3037426147577965,0.00014072706384880233,-0.08622367969396039,-0.015372403266832757,-0.128107270998991,-0.11752509739654393,007340
16,Samsung_Electro-Mechanics,2020,Q4,전기·전자,-0.027907228535737932,-0.015365414441375291,-0.4115815021379261,-0.039678304448719226,0.060835302397752034,0.3148412017631155,-0.00010208908981999783,0.18591765919350456,-0.015365414441375513,0.029910992484206367,0.028004950272841944,009150
15,LS_Electric,2020,Q4,전기·전자,0.07915784197188516,-0.015372673175192197,-0.41159100579289754,-0.03747949414825413,0.02336052621434337,0.0985895756875389,-0.0001585796958859674,-0.14625484740675465,-0.015372673175191975,-0.05740427453822017,-0.16738358841267958,010120
15,LG_Innotek,2020,Q4,전기·전자,-0.21485435931406927,-0.015390533619455748,-0.41205485507631145,-0.044565716189959526,0.07988926506249128,0.16777438996208582,-0.001419805645449664,-0.7220646892234874,-0.015390533619455748,0.0290569440787396,-0.07977425084512707,011070
15,Iljin_Materials,2020,Q4,전기·전자,-0.19363893771434915,-0.015372201728491852,-0.41166816991246713,-0.0042758480775877405,-0.10301405199918534,-0.1258179245839146,0.00034398497010565925,-0.09678869440620352,-0.015372201728491852,-0.07206294172556338,-0.13481212828582134,020150
15,Korea_Electric_Terminal,2020,Q4,전기·전자,0.3160495809383129,-0.015374913949786517,-0.4116673651177585,-0.0277418190515184,-0.1755359194572912,-0.0010144097777062822,5.507084768377274e-05,-0.1424358565924575,-0.01537491394978674,-0.23824736368156274,0.1311992514590204,025540
16,Sindoh,2020,Q4,전기·전자,-0.21627365138491939,-0.015370594544039218,-0.41165342385525117,0.0011800232351288908,0.011984089921076801,0.4188018138502021,-0.0014021653145651484,-0.12240465388627886,-0.015370594544039218,-0.11419342589133574,-0.04437896037491226,029530
15,LG_Display,2020,Q4,전기·전자,0.2246887730826597,-0.013298810185734089,-0.3753629967048435,-0.04737382868364981,0.010957448888287313,0.09636627453878122,-0.0005293397404844887,-0.07551481153140727,-0.013298764299076504,-0.05008378980995842,-0.0408048153326484,034220
15,LG_Electronics,2020,Q4,전기·전자,0.3397711718474038,-0.014527147334677304,-0.3531452817915164,0.0013521665010763906,0.016781560431836984,0.07480221061804826,0.00030787076138192064,0.07538856671820982,-0.011458330250835536,-0.023954751299685828,0.22632287783264676,066570
