,name,year,quarter,sector,Relative Return,특정 증권 등 소유 증감 수 변화율,전체 주식 수 변화율,자본총계 변화율,부채총계 변화율,비유동부채 변화율,당기손익-공정가치측정금융자산 변화율,매출액 변화율,특정 증권 등 소유 수 변화율,유동부채 변화율,Label,Code
13,S_hynix,2021,Q2,전기·전자,-0.0013142170736863273,-0.027665618568903483,-0.0,-0.04681215169030373,-0.010506875517183989,-0.07775509357663934,-0.0003300196431289992,-0.22714935382507973,-0.05292954914242798,0.06944555126531027,-0.12848629463536287,000660
13,SEBANG_Global_Battery,2021,Q2,전기·전자,-0.011444046268680098,-0.06501732129504179,-0.0,-0.020207740864852664,0.013586720556201692,0.01928934027075435,-0.00010366228886410986,-0.05261318801503423,-0.06501732129504179,0.013422973692787998,0.18326945169529346,004490
14,Hansol_Technics,2021,Q2,전기·전자,-0.02616237819106223,0.0,-0.0,-0.02075927263356614,0.11076724551319406,0.006657364239856078,-0.06502436003521139,-0.015963588224411795,0.0,0.17164790171151878,-0.1901351871702275,004710
14,Samsung_Electronics,2021,Q2,전기·전자,-0.060632973581197847,0.03279529573584017,-0.0,-0.03774865645013281,0.2476716362794239,-1.021353018795459,-0.00029082162375790923,-0.016123567155295282,0.026742157852372328,0.2866487543122873,-0.07421751993180556,005930
14,Samsung_SDI,2021,Q2,전기·전자,-0.06557124518613612,-0.06443699122944979,-0.0,-0.03522450586696402,-0.04567372893952215,-0.07921464642508069,-0.00035842609431165366,-0.13781768713937037,-0.06443699122945001,-0.032144236958735695,-0.010608293337504342,006400
13,Dong-A_Tire,2021,Q2,전기·전자,0.14488347692812736,-0.06502422141197339,-0.06502422141197317,0.009457937801243155,-0.331164378256563,-0.36721704357840945,-0.00015229312875777906,-0.07015423555068478,-0.06502422141197339,-0.3281298581586476,0.2886411243141219,007340
14,Samsung_Electro-Mechanics,2021,Q2,전기·전자,-0.01220045866928219,-0.06500536352682884,-0.0,-0.022745316779983593,-0.19308033722492168,-0.11284221130563088,-5.947483266259976e-05,-0.20316201036823767,-0.06500536352682884,-0.20025736609440514,-0.12326547984590722,009150
13,LS_Electric,2021,Q2,전기·전자,-0.10348593712926409,-0.065034419010084,-0.0,-0.021900913474609318,-0.17072096562514005,-0.10917283440851211,-0.0007334670771913291,-0.08282799248109152,-0.065034419010084,-0.2280999639741672,-0.13750572109234716,010120
13,LG_Innotek,2021,Q2,전기·전자,0.04224546640416038,-0.0646775804472639,-0.0,-0.06342459625771402,0.07279352785798199,-0.06398402581747509,-4.227136386304876e-05,0.2340889922734407,-0.0646775804472639,0.12352312445768021,0.006983084689226607,011070
13,Iljin_Materials,2021,Q2,전기·전자,0.2401979855830947,-0.06502442595561897,-0.0,-0.015046438327484868,0.02863660799401513,-0.010040283303928144,-0.00018678850878135352,-0.12503886342548087,-0.06502442595561897,0.06420800807594751,0.011740603577338353,020150
13,Korea_Electric_Terminal,2021,Q2,전기·전자,0.09921066111434852,-0.06502266801375467,-0.0,-0.017487298618101388,-0.04398919582975491,-0.01628803373730392,-2.4728645932979773e-05,-0.009783445433781068,-0.06502266801375489,-0.05138724168535713,0.3445577849845782,025540
14,Sindoh,2021,Q2,전기·전자,0.06650422651197709,-0.0650221496238308,-0.0,-0.003248511062550863,-0.356555591469907,-0.06561022398540173,3.7308361400418372e-06,0.008003160155076627,-0.0650221496238308,-0.417494761258169,0.08879667517541281,029530
13,LG_Display,2021,Q2,전기·전자,0.1413391605993199,-0.0669096298237255,-0.0,-0.012367522369428174,0.03992738329999357,0.08400093768794215,-0.0005167114041591048,0.0032978325944005293,-0.06690779154272697,0.015601249811857287,0.017527427773453973,034220
13,LG_Electronics,2021,Q2,전기·전자,0.033329853714962776,-0.06266091322121392,-0.0,0.0901608472955483,-0.027564680712653722,-0.032171777430636705,-0.0009464528440963563,0.016240954699127563,-0.055706050115631234,-0.024850060441282906,0.005853089070842275,066570
