,name,year,quarter,sector,Relative Return,특정 증권 등 소유 증감 수 변화율,전체 주식 수 변화율,자본총계 변화율,부채총계 변화율,비유동부채 변화율,당기손익-공정가치측정금융자산 변화율,매출액 변화율,특정 증권 등 소유 수 변화율,유동부채 변화율,Label,Code
27,S_hynix,2017,Q4,전기·전자,0.23455254135338352,-1.3973445901487298,0.014433762893351965,-0.09588897945534725,-0.18255141565316335,0.16714173765889118,3.716893985108442e-05,-0.11496335056343177,0.02638971685332847,-0.4423608514061217,-0.12429532064161825,000660
27,SEBANG_Global_Battery,2017,Q4,전기·전자,-0.11620452697616054,0.08092108811176957,0.08092108811176968,-0.023037599839371925,0.021290783346267106,0.22081128497126212,5.1049816153222125e-05,-0.08269396038122823,0.08092108811176968,0.010920220109087553,0.002009912765791832,004490
28,Hansol_Technics,2017,Q4,전기·전자,0.020128520160010217,0.0,0.08093380565453023,0.018587323702726977,0.028899818562411417,-0.16055463891899668,0.08093380565453046,0.08186798983641574,0.0,0.09804918153027664,-0.08036051279397756,004710
28,Samsung_Electronics,2017,Q4,전기·전자,0.06751494736842112,-0.018398468217478925,-0.01990534834504709,-0.05050062074026207,-0.048184531706842115,0.11328876625178186,-2.021366859549284e-05,0.021890273249071,-0.043192484403262954,-0.05760535780745646,-0.05571547383269363,005930
28,Samsung_SDI,2017,Q4,전기·전자,0.14200576744186053,0.07931549778758906,0.07931549778758917,-0.017343478510699395,-0.006271176176322779,-0.057183933367373374,-0.0001182837999345343,-0.06097035715603916,0.07931549778758895,0.015186447286844373,-0.003348800026739462,006400
27,Dong-A_Tire,2017,Q4,전기·전자,-0.1222930768881832,0.08094845369268688,0.08094845369268688,-0.10332594247189819,0.9455726935602621,-1.5724973845957115,0.007542241550875161,2.592064842116436,0.080948453692687,0.9522316040413723,-0.1848474101876963,007340
28,Samsung_Electro-Mechanics,2017,Q4,전기·전자,-0.007137891625615705,0.08091289490222975,0.08091289490222975,0.0750429159545426,0.03971439661972964,-5.928135833108513,0.0060586494589523945,0.0638358463119606,0.08091289490222964,0.2999877733799675,-0.04455438770908876,009150
27,LS_Electric,2017,Q4,전기·전자,-0.04252994982078847,0.08091101499452269,0.08091101499452269,-0.015200295598661873,0.06513365505380109,0.1690454190749059,0.00018504358209273883,0.012183986436541505,0.0809110149945228,-0.04214915592584134,0.1925892093155659,010120
27,LG_Innotek,2017,Q4,전기·전자,-0.0730396097560975,0.08028892112906605,0.08028892112906583,-0.06410112857299355,-0.19911132933775044,-0.08832522466992132,-0.0002629340253716616,-0.5736807961894173,0.08028892112906583,-0.2717431993757584,-0.05709557848235555,011070
27,Iljin_Materials,2017,Q4,전기·전자,0.10357403036572563,0.08093292476044056,0.08093292476044056,0.01780758379588454,-0.033112724624643874,0.15013597824348102,0.00022255978661303761,0.11600025187330776,0.08093292476044056,-0.24440857735762056,0.07118294136648644,020150
27,Korea_Electric_Terminal,2017,Q4,전기·전자,0.02826979694019477,0.08092859856927592,0.08092859856927603,-0.030389553904083266,0.04912868155149652,0.02718493449787096,0.00010565320870401596,0.0213743306729276,0.08092859856927603,0.05500499558526706,-0.0980503773222858,025540
28,Sindoh,2017,Q4,전기·전자,0.11315645855379194,0.08092727010733558,0.08092727010733569,-0.011007790689969044,0.13664218717444299,0.2630465230717103,0.00011693222219465261,0.012637231341930621,0.08092727010733558,0.11091591274364931,-0.0075734056262905,029530
27,LG_Display,2017,Q4,전기·전자,-0.19303046942800783,0.08937599171521238,0.06912079336631838,-0.03817194174604954,-0.006813899478550489,0.06024548949151487,0.00010120783475402917,0.02476324213827419,0.08937303540590047,-0.04919162525839238,-0.033579345800252736,034220
27,LG_Electronics,2017,Q4,전기·전자,0.012811621890547324,0.07817030878773479,0.06829853249645157,-0.005459585133470002,-0.007899167872017498,0.02367041936083847,0.00041661384473617774,0.023564755162078455,0.06992119090992621,-0.028589344367647263,0.31924949036024125,066570
