,name,year,quarter,sector,Relative Return,특정 증권 등 소유 증감 수 변화율,전체 주식 수 변화율,자본총계 변화율,부채총계 변화율,비유동부채 변화율,당기손익-공정가치측정금융자산 변화율,매출액 변화율,특정 증권 등 소유 수 변화율,유동부채 변화율,Label,Code
32,S_hynix,2016,Q3,전기·전자,0.14474421949051217,0.7535272120515751,0.027987550907662473,-0.022041112589152867,0.033276657431430046,0.05607425754173856,-6.693404776025573e-05,-0.05827801117646958,0.03560932806393513,0.0005016552310850297,0.21299973503567776,000660
32,SEBANG_Global_Battery,2016,Q3,전기·전자,-0.11474550278041537,0.05061346551126278,0.05061346551126267,-0.015399884948570586,-0.0045035622044029555,-0.2062131134151548,4.191017577851624e-05,-0.0008639237208620809,0.05061346551126267,0.01075617280926644,-0.0774324172961597,004490
33,Hansol_Technics,2016,Q3,전기·전자,-0.06603248191074709,0.0,0.0506209888979805,-0.007338520279426719,-0.016683241534870552,0.419945531408221,0.05062098889798061,-0.08267641190539687,0.0,-0.27107807042952325,-0.19666738001562994,004710
33,Samsung_Electronics,2016,Q3,전기·전자,0.10290183972292025,0.0015150487144088842,0.011139209513500448,0.008290208348778694,-0.0921042271582353,-0.11778424509931917,9.101238086116514e-05,0.02261128446483196,-0.005767699248669045,-0.08868420703293634,0.06868060663594748,005930
33,Samsung_SDI,2016,Q3,전기·전자,0.08590414919174241,0.0502470603607158,0.0502470603607158,0.009290730006468406,0.13472058309408874,0.05518746950060305,-0.00011410636272981158,0.047114190175117865,0.0502470603607158,0.18331711380809712,-0.15812795254659517,006400
32,Dong-A_Tire,2016,Q3,전기·전자,-0.01955569827348864,0.050619280287661716,0.05061928028766183,-0.006975077856040235,0.1009436371870357,-0.0369766348450149,0.00011201241052855235,0.042103247721253845,0.050619280287661716,0.12091666101030929,-0.1096940389005859,007340
33,Samsung_Electro-Mechanics,2016,Q3,전기·전자,-0.14494330843537626,0.05041613676126311,0.05041613676126322,-0.01620855084976358,-0.0441316280994799,-0.03096720911713069,0.0002742413127953242,0.06374451565283845,0.050416136761263,-0.050434430710505795,-0.07898421034862024,009150
32,LS_Electric,2016,Q3,전기·전자,-0.009623801118816602,0.05059280363791341,0.05059280363791341,-0.01816009626833015,-0.012399455365162959,-0.2058329003504733,1.1186989568770323e-05,-0.042195808778539234,0.05059280363791341,0.15939388865507298,-0.16787045126275685,010120
32,LG_Innotek,2016,Q3,전기·전자,-0.004146102064539003,0.050265784096231614,0.05026578409623139,0.031616562852410324,-0.21357332162082843,-0.15378093558245198,-1.7795460549292802e-05,-0.23535006374717704,0.0502657840962315,-0.2570739803901321,-0.05749638602552328,011070
32,Iljin_Materials,2016,Q3,전기·전자,0.4418366250759868,0.05062183449400859,0.0506218344940087,-0.01513997488149732,0.19215011727912434,0.03202776400594942,0.0001392060063855868,-0.0018735214264167244,0.0506218344940087,0.26592051164915487,-0.19130377810273919,020150
32,Korea_Electric_Terminal,2016,Q3,전기·전자,-0.056595850808257596,0.050618812858822415,0.050618812858822526,-0.018953918793355617,0.08542567145349578,-0.047268213877893483,2.741994014554088e-05,0.005292324536593118,0.050618812858822415,0.12396257574748015,-0.1753047072318805,025540
33,Sindoh,2016,Q3,전기·전자,-0.007848306603935396,0.05061694482306289,0.05061694482306278,-0.0007226181590569425,-0.10927307482889614,-0.041574095777622944,0.00020524928419719007,0.013277631171242144,0.05061694482306289,-0.13667323763146833,-0.051151208360548664,029530
32,LG_Display,2016,Q3,전기·전자,0.00779287840545622,0.05433814599472808,0.041793975270928874,-0.01056215737931221,-0.08687229409853447,-0.044175374648425914,0.0005452355189264151,-0.15752013767877626,0.054336265666290684,-0.11140608929794205,0.00927421931266409,034220
32,LG_Electronics,2016,Q3,전기·전자,-0.12333656163216714,0.048789579621993484,0.04271539907950095,0.005360121875600976,-0.0077938680719298326,-0.06956471338479098,0.0002589552616424536,0.08794095272152425,0.04370234845620824,0.03473049514685922,-0.17225212579174132,066570
