,name,year,quarter,sector,Relative Return,특정 증권 등 소유 증감 수 변화율,전체 주식 수 변화율,자본총계 변화율,부채총계 변화율,비유동부채 변화율,당기손익-공정가치측정금융자산 변화율,매출액 변화율,특정 증권 등 소유 수 변화율,유동부채 변화율,Label,Code
33,S_hynix,2016,Q2,전기·전자,-0.1059730268930863,-0.05558138819127545,-0.007352871312830578,-0.013597490461988215,0.08631764652290341,-0.09637128956871988,5.1217817543082956e-05,-0.10478242965390483,-0.001982076087207796,0.26289583452513243,0.14474421949051217,000660
33,SEBANG_Global_Battery,2016,Q2,전기·전자,0.027109635652520173,-0.008474132818409918,-0.008474132818409918,-0.01647438997606776,-0.09475783664646054,-0.08324439375529402,2.7590237735956235e-05,-0.01598948909114828,-0.008474132818409918,-0.09563881796828788,-0.11474550278041537,004490
34,Hansol_Technics,2016,Q2,전기·전자,-0.3228574801028436,0.0,-0.008471653005052593,-0.0026208413504673622,-0.03598738848944838,-0.0075727182872458165,-0.008471653005052815,-0.0435111457852464,0.0,-0.053293988370815004,-0.06603248191074709,004710
34,Samsung_Electronics,2016,Q2,전기·전자,0.013856552510961195,0.015376859101953855,0.006298174889141528,-0.001519658140393787,0.08452253656880193,-0.062009008377701846,-1.9814201779553973e-05,-0.01903271592217015,0.015535012183010788,0.10104124297013928,0.10290183972292025,005930
34,Samsung_SDI,2016,Q2,전기·전자,-0.17027043161602293,-0.009339746273951954,-0.009339746273951954,-0.09903591843263437,0.08711132434579771,-0.19993650435315669,0.0002028172284261412,-0.10163166477221308,-0.009339746273951954,0.20353001162674167,0.08590414919174241,006400
33,Dong-A_Tire,2016,Q2,전기·전자,0.13688557995987816,-0.008471905332807506,-0.008471905332807728,-0.017161669510626698,-0.029730625791487775,-0.13915253656776683,6.066235711846367e-06,-0.011857818438552936,-0.008471905332807506,-0.015603227154088462,-0.01955569827348864,007340
34,Samsung_Electro-Mechanics,2016,Q2,전기·전자,-0.09259611864759232,-0.008422728376346944,-0.008422728376346944,0.00033676810749028174,0.03983674050479302,0.1351262668752462,0.000183271658318279,-0.032563403889338094,-0.008422728376346944,-0.013632627713432877,-0.14494330843537626,009150
33,LS_Electric,2016,Q2,전기·전자,0.008456276458511231,-0.008455195387812031,-0.008455195387812031,-0.0170087231937468,0.069958610985698,0.13654192890053551,-6.018904414046587e-07,-0.0695222177910706,-0.008455195387812031,0.0015813616656007445,-0.009623801118816602,010120
33,LG_Innotek,2016,Q2,전기·전자,-0.22233714662690038,-0.00840369145715636,-0.008403691457156137,0.01573904436132445,0.015165500121193998,-0.2649338757724702,-0.00010898215020372571,0.08304809419116144,-0.00840369145715636,0.15180871545715413,-0.004146102064539003,011070
33,Iljin_Materials,2016,Q2,전기·전자,-0.011446210569579663,-0.008471140613367512,-0.008471140613367512,0.014355595487670958,-0.022545570834665796,-0.009812756583558624,-2.2213559022447466e-05,-0.003585200293189761,-0.008471140613367512,-0.028520415354978068,0.4418366250759868,020150
33,Korea_Electric_Terminal,2016,Q2,전기·전자,-0.047041387932433794,-0.008472333853464464,-0.008472333853464464,-0.026100560687454477,-0.002218628043788584,-0.04216763469581153,1.1319458035339178e-05,0.005253247920785076,-0.008472333853464464,0.008815771369399483,-0.056595850808257596,025540
34,Sindoh,2016,Q2,전기·전자,-0.005100915533727945,-0.00847052137328208,-0.00847052137328208,-0.007125359188304925,0.15488440757050093,-0.10618333473970898,7.15145533941761e-05,0.10955022582340401,-0.00847052137328208,0.22857171456981928,-0.007848306603935396,029530
33,LG_Display,2016,Q2,전기·전자,0.05834894406217628,-0.011024135104077626,-0.008325336086672186,0.012581333211240775,-0.04853590416496956,-0.04662600343998702,-2.4143029524515325e-06,0.03439228231135505,-0.011024008412387154,-0.04963649626034905,0.00779287840545622,034220
33,LG_Electronics,2016,Q2,전기·전자,0.11544385409826277,-0.008151325064327475,-0.007950550787310329,-0.02249280714430535,0.0093267768601073,0.011093121604832001,-0.0012300197056632964,-0.07134752111206888,-0.00798316769662466,0.008107115902391882,-0.12333656163216714,066570
