,name,year,quarter,sector,Relative Return,특정 증권 등 소유 증감 수 변화율,전체 주식 수 변화율,자본총계 변화율,부채총계 변화율,비유동부채 변화율,당기손익-공정가치측정금융자산 변화율,매출액 변화율,특정 증권 등 소유 수 변화율,유동부채 변화율,Label,Code
30,S_hynix,2017,Q1,전기·전자,0.07518172570827412,1.0601738144261956,-0.05957035130995303,-0.06255930479739469,-0.07220381868125259,0.0045008504976972175,-0.00018635793185983472,-0.1637093570661865,-0.058516688616534696,-0.14193293089696102,0.04669376335435012,000660
30,SEBANG_Global_Battery,2017,Q1,전기·전자,0.004802767074276487,-0.057480472296580265,-0.057480472296580265,-0.011481618738855559,-0.02573225190536932,-0.021786198037939908,-2.44889733862997e-05,0.021791065125053688,-0.057480472296580265,-0.02589731950724472,-0.09779785675738173,004490
31,Hansol_Technics,2017,Q1,전기·전자,-0.05110484513745009,0.0,-0.05748623996616109,-0.015971676509116683,-0.007787541048280389,-0.21712219248323472,-0.05748623996616109,-0.05151942155755607,0.0,0.033003639517667493,0.008569919074492172,004710
31,Samsung_Electronics,2017,Q1,전기·전자,0.11732795035842752,-0.016148860936954224,-0.004477446265601648,0.007041103592100528,0.02095353425364377,0.20514799179264642,-0.00010354330562967781,0.020754157965270248,-0.006494342296308853,0.003764013991967796,0.0632827435761369,005930
31,Samsung_SDI,2017,Q1,전기·전자,0.12410634982457402,-0.056178539963381846,-0.056178539963381846,0.014264801836723184,0.01730463185586595,0.06233195239016498,6.121552081418173e-05,-0.11654233181841689,-0.056178539963381846,-0.01146728713410372,0.2515354765759516,006400
30,Dong-A_Tire,2017,Q1,전기·전자,-0.003904702834429269,-0.05748241276309907,-0.05748241276309929,0.00983500849203256,0.117067462586942,-0.08281941866285303,-6.559721160567423e-05,0.09413250493887815,-0.05748241276309907,0.1329745133278315,-0.05962243554826379,007340
31,Samsung_Electro-Mechanics,2017,Q1,전기·전자,0.031643993906192956,-0.05743771547483423,-0.05743771547483423,0.004523413158312839,-0.20503203799154512,0.0005329024928105719,7.052896975443208e-05,-0.2038226735644355,-0.05743771547483423,-0.286217497803547,0.29717039721087224,009150
30,LS_Electric,2017,Q1,전기·전자,-0.05210591949619969,-0.057449032039465164,-0.057449032039465386,0.006143305845060842,-0.001146350138296448,-0.005052301806574011,-0.0002635080444184669,0.5368054174224292,-0.057449032039465386,0.0022975749831130043,0.1009305537557597,010120
30,LG_Innotek,2017,Q1,전기·전자,0.12995549427807188,-0.05712992087735147,-0.05712992087735147,-0.02715125841874344,0.1296343482252602,-0.31749722678521586,2.0138268095607954e-06,0.20253008246179294,-0.05712992087735147,0.3453706538277743,0.47998704026778993,011070
30,Iljin_Materials,2017,Q1,전기·전자,-0.14608740760210445,-0.05748663314269353,-0.05748663314269353,-0.04628633346467437,0.0672414790810717,-0.06467435275080913,-0.0005746529478938412,-0.161391073567013,-0.05748663314269353,0.14859512894876348,0.18783463840702835,020150
30,Korea_Electric_Terminal,2017,Q1,전기·전자,0.026831461907974884,-0.057482587337561286,-0.057482587337561286,-0.023206268102985872,0.11663734116531799,-0.03994934009552953,-5.333599944947728e-05,0.037052391890304515,-0.057482587337561286,0.1541337713762191,-0.1554954425261238,025540
31,Sindoh,2017,Q1,전기·전자,0.09607329197333436,-0.05748144035769043,-0.05748144035769043,0.012391801370758904,-0.28606338833362277,-0.06617081789954549,-0.000392557382526575,-0.04203128049754712,-0.05748144035769043,-0.33424583872428415,-0.15634331130283627,029530
30,LG_Display,2017,Q1,전기·전자,0.10550595607482394,-0.05965878485426135,-0.0519925392278493,-0.027103382491869832,0.0591223854982974,0.054233820519447584,-3.993903670535216e-05,0.0978995766449644,-0.05965776588409977,0.061814238326103554,-0.11224379614291471,034220
30,LG_Electronics,2017,Q1,전기·전자,0.06861271106047129,-0.05665882927289956,-0.053307323072874224,-0.027180229838689396,-0.029327243264029912,0.08656803507360333,0.00021093406552839597,-0.12026801288676725,-0.05385398543304154,-0.10946800787546307,0.22901295405342909,066570
